,name,year,quarter,sector,Relative Return,자본총계 변화율,비유동자산 변화율,특정 증권 등 소유 증감 수 변화율,비유동부채 변화율,이익잉여금 변화율,매출액 변화율,국제유가 변화율,유동자산 변화율,자산총계 변화율,Label,Code
17,Chosun_Refractories,2020,Q3,비금속,-0.17296592598944555,-0.009560970924148426,-0.02196536242546898,-0.12127969828880736,-0.009387968621639597,-0.0038288495814671197,-0.05307745671082231,-0.464159945473134,-0.05246181942801176,-0.031112343038222523,-0.07776355037481839,000480
16,Hanil_Cement,2020,Q3,비금속,0.18055018114283383,-0.010090389316744552,0.031389113548440206,-0.12125339491506715,0.25488630400788004,0.0008885426450633283,-0.12125339491506737,-0.464159945473134,-0.0969216212671542,0.00470399056066384,-0.13006973988990403,003300
16,Ssangyong_Cement,2020,Q3,비금속,-0.0636729345038417,0.02129639294837138,-0.006139332749195203,-0.12120447406089885,-0.4822783006733342,0.07927472572125172,0.08423629089102702,-0.464159945473134,-0.10979970078798895,-0.024269210535652563,0.055967069203130104,003410
16,IS_Dongseo,2020,Q3,비금속,0.06937807695979231,-0.07993524913474936,-0.2635779967236458,-0.12129960026648723,-0.46749190346568525,-0.12974008966337003,-0.1300051194976961,-0.464159945473134,-0.09580089330793462,-0.14680785855647316,0.3478757794311781,010780
