,0
K_특정 증권 등 소유 증감 수 변화율,0.2519954158182163
K_특정 증권 등 소유 증감 비율 변화율,0.10290076576891452
K_특정 증권 등 소유 수 변화율,0.07555213558803378
K_특정 증권 등 소유 비율 변화율,0.07030574129965061
K_전체 주식 수 변화율,0.06907476742924122
