,name,year,quarter,sector,Relative Return,자본총계 변화율,비유동자산 변화율,특정 증권 등 소유 증감 수 변화율,비유동부채 변화율,이익잉여금 변화율,매출액 변화율,국제유가 변화율,유동자산 변화율,자산총계 변화율,Label,Code
7,Chosun_Refractories,2023,Q1,비금속,0.0032451938617782637,0.013126194350429832,0.05403856715841404,0.0649745042232932,0.8827694882066867,-0.008909039258360174,0.009001172611143526,0.08337411073888668,0.03707116297506263,0.0508622769746202,0.11838502653128033,000480
6,Hanil_Cement,2023,Q1,비금속,-0.05265751715533383,-0.017846765467375514,0.0001131655324800862,0.06496393303471049,0.022791604206922167,-0.0077095544006846595,0.06496393303471049,0.08337411073888668,-0.14610434359909252,-0.030544879015157678,-0.04019447921803673,003300
6,Ssangyong_Cement,2023,Q1,비금속,-0.039014538741557456,0.016199243068335756,-0.0025137711492919657,0.06493364881352859,-0.008247565038245197,0.016908564171304263,0.2679756342978762,0.08337411073888668,-0.02387683227285531,-0.006475471187032733,-0.026410260216426423,003410
6,IS_Dongseo,2023,Q1,비금속,-0.10135881585663253,-0.10314021029465614,-0.15060052775134225,0.06488079858277951,-0.6789472846426965,-0.14235988383400855,0.011512145004196173,0.08337411073888668,-0.10788358648159169,-0.12527611696044527,0.3455817225156118,010780
