,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,F_총포괄손익 변화율,F_영업비용 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code
0,480,Chosun_Refractories,비금속,2024,Q4,-0.3781055385782164,0.009091500325082102,0.004160734783533182,0.13021099413462567,-0.01869253517014302,0.09672797954608214,-0.02356820219665412,-0.029000267932510537,0.20777861082999127,-1.8251417315489005,-1.8370307206714722,0.08971661161053623,0.08971661161053623,-0.0,-11.870112029216354,-396.5212566871554,0.9978063092520191,0.9982324283292189,0.9981748732059965,0.9983591188488079,0.9984532154936595,0.9973601388330686,0.9982706532752392,0.9989872292224354,0.9995171608892341,0.9994198251272091,0.0,0.9988120649469439,1.0025148832755915,0.9984182783144526,0.9982085959468233,0.9982089356314666,0.9996139574544152,0.9984905497879272,0.9995346558568582,0.9995586642696314,0.0,0.0,0.0,0.0,0.0,0.9995586642696314,0.9994735274488092,0.9995702904367921,0.9991828985086291,0.9976663475963862,0.9977658068223381,0.025644651577701655,0.025644651577701655,000480
1,480,Chosun_Refractories,비금속,2024,Q3,0.3426337756265676,0.0969799322364332,0.10125688132132049,0.3690429160699702,-0.09719131678088377,0.3023840777216955,0.03606813228289352,-0.0022583921565824117,0.7958279457918038,1.2106902084950546,2.337591745798588,2.230883165191921,2.230883165191921,-0.0,0.8567693911995511,0.005189365592215944,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,-276.466977150342,44.661766846165044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005308419199089465,0.025644651577701655,000480
2,480,Chosun_Refractories,비금속,2024,Q2,0.22186332194334846,-0.011264174950705641,-0.006016664577044528,-0.008545122596048893,-0.05614579852403856,-0.015086146370771214,0.008217002768979631,-0.0014117044960986203,-1.9151439177056715,-18.007641061515848,0.40368143412578184,0.044285906915976225,0.044285906915976225,-0.0,28.40809134253766,-0.058082080657001045,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,0.9969135570937809,0.9943374018440406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11865024524434639,-0.005308419199089465,000480
3,480,Chosun_Refractories,비금속,2024,Q1,0.016511541856987777,0.021415858983619196,0.0213060049504199,0.10719380296077008,-2.470120779135426,0.005717341985402524,0.016812430830184244,0.029035405139045567,1.024776169445625,1.0231734479884023,1.1831940695346221,6.680670749998671,6.680670749998671,-0.0,0.979579383258472,-0.02367889195256767,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21863353745154018,-0.11865024524434639,000480
4,480,Chosun_Refractories,비금속,2023,Q4,0.17638316209377092,-0.12213168929321894,-0.1130949779414896,0.1459883223398738,0.6070344020922904,0.18369681516622438,-0.00010999641630404788,-0.35788953969126136,61.551482707686475,-8.235781344853324,-3.7334581338633495,0.7374440889138907,0.7374440889138907,-0.6660426326225717,-8.144773164802041,-0.05903143548981271,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,-0.8969271715460925,-7.681107031288784,-10.7226225,0.0,-1.1980810964440982,3.8443100816842133,0.09523809523809523,-0.07396224939613494,-0.0739120151371806,-14.452819118616357,-0.3183137476992781,-9.0,-10.7226225,0.0,0.0,0.0,0.0,0.0,-10.7226225,-6.0424225,-11.8926725,-2.1710579868101494,0.17219387755102034,0.13003340757238302,0.0,-0.21863353745154018,000480
5,480,Chosun_Refractories,비금속,2023,Q3,0.9267634490656288,-0.054763968572571375,0.24965914031097247,0.4363577508019344,0.1967934772620079,0.4222642492120827,0.005330906815099179,0.004299589968652984,0.0,0.44388350110822306,-59.99347640418871,0.758340822807639,0.758340822807639,0.29637919999999995,-0.5595766363992096,-0.00152637360375385,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,0.2963793071107057,1.3293103412341174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2072203374292096,0.0,000480
6,480,Chosun_Refractories,비금속,2023,Q2,-0.6058211635888033,0.16263129821144584,0.016687134754544086,-0.2766390654312576,-0.7872541419431884,-0.2984630361073426,0.021716290280187622,0.26892021884026973,1.0,1.3738715376465342,1.0074468658632325,2.597887684639508,2.597887684639508,-0.0,-0.035814382086571284,-0.03581438208657106,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.18752095446101968,-2.2082533211597046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11838502653128033,1.2072203374292096,000480
7,480,Chosun_Refractories,비금속,2023,Q1,0.03707116297506263,0.05403856715841404,0.0508622769746202,-0.29475102521724983,0.8827694882066867,0.09414070085295922,-0.008909039258360174,0.013126194350429832,0.009001172611143526,2.974209658343927,1.3006376883211392,1.2889796876061372,1.2889796876061372,-0.0,0.06497450422329332,0.06497450422329332,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.06497450422329332,0.0649745042232932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0032451938617782637,0.11838502653128033,000480
8,480,Chosun_Refractories,비금속,2022,Q4,-0.03747966107154488,0.05322973683363286,0.03747579935506906,0.08936287455640468,-0.014146133212901812,0.05759596511664422,0.015204212932843797,0.019217834981658966,-0.0629502687786978,1.396335129622038,23.75606056486247,29.020838956420043,29.020838956420043,-0.0,0.08414321627375243,0.08414321627375243,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,-0.16817410966647817,-0.5252669158909957,-0.0,0.0,0.08414321627375254,0.08414321627375254,-0.4651162790697674,-0.047435362070398,-0.04758807588075875,-0.06903769455185782,-0.06297942386831257,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02604577307537509,0.0032451938617782637,000480
9,480,Chosun_Refractories,비금속,2022,Q3,-0.015617950612269782,-0.08193369188634647,-0.06980185837944775,-0.02289714452777125,-0.624039265223985,-0.15399016188681847,-0.001907992374612144,-0.0033764323339717794,0.06681435738702624,-3.810317093060247,0.9388101573351061,0.9454905391905835,0.9454905391905835,-0.0,-0.027793053659002087,-0.027793053659001865,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.027793053659001865,-0.027793053659002087,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1498791080107003,0.02604577307537509,000480
