,name,year,quarter,sector,Relative Return,자본총계 변화율,비유동자산 변화율,특정 증권 등 소유 증감 수 변화율,비유동부채 변화율,이익잉여금 변화율,매출액 변화율,국제유가 변화율,유동자산 변화율,자산총계 변화율,Label,Code
9,Chosun_Refractories,2022,Q3,비금속,0.1498791080107003,-0.0033764323339717794,-0.08193369188634647,-0.027793053659002087,-0.624039265223985,-0.001907992374612144,0.06681435738702624,0.11299650647329962,-0.015617950612269782,-0.06980185837944775,0.02604577307537509,000480
8,Hanil_Cement,2022,Q3,비금속,-0.00877656436043675,0.0004803215936365346,-0.0072503962456913484,-0.02778099011609214,0.027034709458518935,-0.0006847292587661702,-0.13631300534761714,0.11299650647329962,0.34279679115503925,0.100104977051232,0.1069726197070592,003300
8,Ssangyong_Cement,2022,Q3,비금속,0.0015626287880870227,0.02463811562924778,-0.003226387827133914,-0.02778328282812592,0.14348849460770674,0.024555048663589707,0.03690193890344107,0.11299650647329962,-0.10792035699925262,-0.01837112885123071,-0.07160490257247513,003410
8,IS_Dongseo,2022,Q3,비금속,-0.15376011978036688,-0.04876230701305606,-0.029227238027140334,-0.02780218763085629,-0.8299264220186577,-0.06065910771648397,-0.06243042851385794,0.11299650647329962,-0.07345547593484203,-0.054429315517970034,-0.12876730849397788,010780
