접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002592,Y,00105280,현대지에프홀딩스,소액주주,"13,532",-,99.91%,"32,237,312",-,32.99%,2015-12-31,2015,Q4
20170331003627,Y,00105280,현대지에프홀딩스,소액주주,"14,646",-,99.92%,"30,936,753",-,31.66%,2016-12-31,2016,Q4
20180402003976,Y,00105280,현대지에프홀딩스,소액주주,"13,081",-,99.91%,"32,928,970",-,33.70%,2017-12-31,2017,Q4
20190401003050,Y,00105280,현대지에프홀딩스,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003858,Y,00105280,현대지에프홀딩스,소액주주,"12,380",-,99.90%,"31,122,952",-,31.85%,2019-12-31,2019,Q4
20210319001370,Y,00105280,현대지에프홀딩스,소액주주,"49,532","49,542",99.98%,"34,953,883","87,306,927",40.04%,2020-12-31,2020,Q4
20220321001221,Y,00105280,현대지에프홀딩스,소액주주,"73,410","73,418",99.99%,"38,231,972","87,306,927",43.79%,2021-12-31,2021,Q4
20230321001548,Y,00105280,현대지에프홀딩스,소액주주,"71,878","71,886",99.99%,"37,457,487","87,306,927",42.90%,2022-12-31,2022,Q4
20240320001537,Y,00105280,현대지에프홀딩스,소액주주,"34,629","34,634",99.99%,"31,136,159","155,904,301",19.97%,2023-12-31,2023,Q4
20250321001489,Y,00105280,현대지에프홀딩스,소액주주,"29,477","29,482",99.98%,"31,136,159","155,904,301",19.97%,2024-12-31,2024,Q4
