접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20201116001910,Y,00244455,케이티앤지,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20201116001970,Y,00244455,케이티앤지,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20201119000225,Y,00244455,케이티앤지,소액주주,"69,141",-,99.98%,"78,839,797",-,52.42%,2017-12-31,2017,Q4
20201230000709,Y,00244455,케이티앤지,소액주주,"72,841",-,99.90%,"73,608,491",-,53.61%,2018-12-31,2018,Q4
20201230000735,Y,00244455,케이티앤지,소액주주,"89,553",-,99.98%,"80,472,911",-,58.61%,2019-12-31,2019,Q4
20210311001208,Y,00244455,케이티앤지,소액주주,"157,398","157,412",99.99%,"80,355,581","137,292,497",58.53%,2020-12-31,2020,Q4
20220321001014,Y,00244455,케이티앤지,소액주주,"258,121","258,131",99.9%,"80,351,154","119,979,923",67.0%,2021-12-31,2021,Q4
20230320001005,Y,00244455,케이티앤지,소액주주,"175,669","175,680",99.9%,"73,129,143","116,279,923",62.9%,2022-12-31,2022,Q4
20240320001212,Y,00244455,케이티앤지,소액주주,"169,156","169,168",99.99%,"66,897,034","112,809,923",59.30%,2023-12-31,2023,Q4
20250318001223,Y,00244455,케이티앤지,소액주주,"127,873","127,888",99.99%,"58,982,259","125,362,497",47.05%,2024-12-31,2024,Q4
