접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002954,Y,00149655,삼성물산,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003913,Y,00149655,삼성물산,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004872,Y,00149655,삼성물산,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401005090,Y,00149655,삼성물산,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003962,Y,00149655,삼성물산,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311001003,Y,00149655,삼성물산,소액주주,"152,381","152,415",99.98%,"74,933,643","186,887,081",40.10%,2020-12-31,2020,Q4
20241220000371,Y,00149655,삼성물산,소액주주,"196,746","196,786",99.98%,"75,787,592","186,887,081",40.55%,2021-12-31,2021,Q4
20230309000761,Y,00149655,삼성물산,소액주주,"174,914","174,953",99.98%,"74,667,944","186,887,081",39.95%,2022-12-31,2022,Q4
20240329002523,Y,00149655,삼성물산,소액주주,"146,829","146,861",99.98%,"73,579,059","185,591,670",39.65%,2023-12-31,2023,Q4
20250321001515,Y,00149655,삼성물산,소액주주,"114,126","114,158",99.97%,"73,724,653","177,784,107",41.47%,2024-12-31,2024,Q4
