접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003612,Y,00117577,오리온홀딩스,소액주주,"5,303",-,99.72%,"2,310,887",-,38.66%,2015-12-31,2015,Q4
20170413001897,Y,00117577,오리온홀딩스,소액주주,"12,644",-,99.88%,"1,880,352",-,31.30%,2016-12-31,2016,Q4
20180402002107,Y,00117577,오리온홀딩스,소액주주,"12,209",-,99.92%,"11,061,060",-,17.66%,2017-12-31,2017,Q4
20190401000545,Y,00117577,오리온홀딩스,소액주주,"11,073",-,99.90%,"11,791,665",-,18.82%,2018-12-31,2018,Q4
20200330003139,Y,00117577,오리온홀딩스,소액주주,"10,921",-,99.87%,"11,694,867",-,18.66%,2019-12-31,2019,Q4
20210310001206,Y,00117577,오리온홀딩스,소액주주,"16,735","16,746",99.95%,"17,489,944","62,645,422",27.93%,2020-12-31,2020,Q4
20220316001417,Y,00117577,오리온홀딩스,소액주주,"24,881","24,892",99.97%,"17,162,355","62,645,422",27.41%,2021-12-31,2021,Q4
20230315001148,Y,00117577,오리온홀딩스,소액주주,"22,087","22,098",99.95%,"16,176,233","60,156,653",26.89%,2022-12-31,2022,Q4
20240313000499,Y,00117577,오리온홀딩스,소액주주,"18,847","18,857",99.95%,"16,236,570","60,156,653",26.99%,2023-12-31,2023,Q4
20250318000980,Y,00117577,오리온홀딩스,소액주주,"17,935","17,945",99.96%,"16,803,310","60,156,653",27.93%,2024-12-31,2024,Q4
