접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330000652,Y,00125150,SGC에너지,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003318,Y,00125150,SGC에너지,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20181105000418,Y,00125150,SGC에너지,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003837,Y,00125150,SGC에너지,소액주주,"3,291",-,99.64%,"2,067,619",-,42.59%,2018-12-31,2018,Q4
20200313000766,Y,00125150,SGC에너지,소액주주,"3,140",-,99.59%,"2,048,028",-,42.19%,2019-12-31,2019,Q4
20210318001407,Y,00125150,SGC에너지,소액주주,"10,358","10,369",99.89%,"5,848,141","14,677,040",39.85%,2020-12-31,2020,Q4
20220812000745,Y,00125150,SGC에너지,소액주주,"19,061","19,078",99.91%,"5,460,348","14,677,004",37.20%,2021-12-31,2021,Q4
20230309000859,Y,00125150,SGC에너지,소액주주,"17,903","17,917",99.94%,"5,418,105","14,677,004",36.94%,2022-12-31,2022,Q4
20240313001769,Y,00125150,SGC에너지,소액주주,"17,563","17,571",99.97%,"6,380,861","14,409,333",44.3%,2023-12-31,2023,Q4
20250312001090,Y,00125150,SGC에너지,소액주주,"16,140","16,149",99.96%,"6,052,661","14,409,333",42.02%,2024-12-31,2024,Q4
