접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002513,Y,00684714,풍산,소액주주,"18,180",-,99.82%,"13,555,962",-,48.37%,2015-12-31,2015,Q4
20170331003800,Y,00684714,풍산,소액주주,"15,567",-,99.74%,"13,634,802",-,48.65%,2016-12-31,2016,Q4
20180330002189,Y,00684714,풍산,소액주주,"18,926",-,99.79%,"12,915,169",-,46.09%,2017-12-31,2017,Q4
20190401004382,Y,00684714,풍산,소액주주,"21,714",-,99.85%,"12,837,212",-,45.81%,2018-12-31,2018,Q4
20200330003480,Y,00684714,풍산,소액주주,"22,595",-,99.87%,"12,367,268",-,44.13%,2019-12-31,2019,Q4
20210318001187,Y,00684714,풍산,소액주주,"31,858","31,889",99.90%,"13,450,780","28,012,571",48.02%,2020-12-31,2020,Q4
20220317001197,Y,00684714,풍산,소액주주,"74,467","74,473",99.99%,"15,520,807","28,012,571",55.41%,2021-12-31,2021,Q4
20230316001467,Y,00684714,풍산,소액주주,"68,821","68,828",99.99%,"14,809,001","27,314,278",54.22%,2022-12-31,2022,Q4
20240314001650,Y,00684714,풍산,소액주주,"50,659","50,688",99.94%,"13,439,273","27,314,278",49.20%,2023-12-31,2023,Q4
20250313001378,Y,00684714,풍산,소액주주,"54,558","54,593",99.94%,"13,595,386","27,314,278",49.77%,2024-12-31,2024,Q4
