접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330001404,Y,00153126,크라운해태홀딩스,소액주주,"4,666",-,99.65%,"455,348",-,30.90%,2015-12-31,2015,Q4
20240516002281,Y,00153126,크라운해태홀딩스,소액주주,"12,929",-,99.89%,"5,299,681",-,35.97%,2016-12-31,2016,Q4
20240516002289,Y,00153126,크라운해태홀딩스,소액주주,"10,571",-,99.90%,"4,878,794",-,32.86%,2017-12-31,2017,Q4
20240516002296,Y,00153126,크라운해태홀딩스,소액주주,"10,869",-,99.94%,"5,980,589",-,38.71%,2018-12-31,2018,Q4
20240516002302,Y,00153126,크라운해태홀딩스,소액주주,"9,063",-,99.89%,"4,891,676",-,32.95%,2019-12-31,2019,Q4
20210318001356,Y,00153126,크라운해태홀딩스,소액주주,"8,069","8,076",99.91%,"5,044,813","14,847,347",33.97%,2020-12-31,2020,Q4
20220518000298,Y,00153126,크라운해태홀딩스,소액주주,"9,697","9,703",99.93%,"5,198,399","14,847,347",35.01%,2021-12-31,2021,Q4
20230331000004,Y,00153126,크라운해태홀딩스,소액주주,"11,103","11,117",99.87%,"4,903,698","14,847,347",33.03%,2022-12-31,2022,Q4
20240321001677,Y,00153126,크라운해태홀딩스,소액주주,"9,912","9,926",99.86%,"4,890,729","14,847,347",32.94%,2023-12-31,2023,Q4
20250320000950,Y,00153126,크라운해태홀딩스,소액주주,"9,499","9,506",99.92%,"5,014,794","14,847,347",33.77%,2024-12-31,2024,Q4
