접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160407002217,Y,00157399,한솔테크닉스,소액주주,"18,430",-,99.96%,"14,860,281",-,67.21%,2015-12-31,2015,Q4
20170331002460,Y,00157399,한솔테크닉스,소액주주,"18,743",-,99.95%,"14,861,903",-,67.20%,2016-12-31,2016,Q4
20180323000812,Y,00157399,한솔테크닉스,소액주주,"16,468",-,99.95%,"15,026,504,000",-,67.95%,2017-12-31,2017,Q4
20190625000013,Y,00157399,한솔테크닉스,소액주주,"16,533",-,99.96%,"16,746,307",-,75.73%,2018-12-31,2018,Q4
20200330002060,Y,00157399,한솔테크닉스,소액주주,"17,468",-,99.95%,"21,680,082",-,67.51%,2019-12-31,2019,Q4
20210316000802,Y,00157399,한솔테크닉스,소액주주,"23,273","23,279",99.99%,"23,496,521","32,109,871",73.19%,2020-12-31,2020,Q4
20220315001175,Y,00157399,한솔테크닉스,소액주주,"31,730","31,735",99.98%,"24,132,006","32,109,878",75.15%,2021-12-31,2021,Q4
20230328000853,Y,00157399,한솔테크닉스,소액주주,"27,597","27,601",99.99%,"24,580,513","32,109,878",76.55%,2022-12-31,2022,Q4
20240312001055,Y,00157399,한솔테크닉스,소액주주,"23,584","23,589",99.98%,"24,255,503","32,109,878",75.55%,2023-12-31,2023,Q4
20250311001184,Y,00157399,한솔테크닉스,소액주주,"21,600","21,604",99.98%,"24,580,513","32,109,878",76.55%,2024-12-31,2024,Q4
