접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003713,Y,00163114,서연,소액주주,"6,639",-,99.84%,"7,502,132",-,33.36%,2015-12-31,2015,Q4
20170331004557,Y,00163114,서연,소액주주,"5,351",-,99.72%,"7,483,301",-,31.87%,2016-12-31,2016,Q4
20180402005048,Y,00163114,서연,소액주주,"4,993",-,99.78%,"7,496,727",-,31.92%,2017-12-31,2017,Q4
20190401004958,Y,00163114,서연,소액주주,"4,552",-,99.76%,"7,572,616",-,32.25%,2018-12-31,2018,Q4
20200330004576,Y,00163114,서연,소액주주,"5,050",-,99.82%,"8,269,073",-,35.21%,2019-12-31,2019,Q4
20210318001198,Y,00163114,서연,소액주주,"19,810","19,818",99.96%,"10,018,297","21,707,286",46.15%,2020-12-31,2020,Q4
20220317001041,Y,00163114,서연,소액주주,"25,842","25,849",99.97%,"10,518,297","21,707,286",48.46%,2021-12-31,2021,Q4
20230321001373,Y,00163114,서연,소액주주,"23,492","23,499",99.97%,"10,558,559","23,479,844",44.97%,2022-12-31,2022,Q4
20240320001752,Y,00163114,서연,소액주주,"17,508","17,515",99.9%,"10,693,297","23,479,844",45.5%,2023-12-31,2023,Q4
20250318001318,Y,00163114,서연,소액주주,"16,307","16,314",99.9%,"10,693,297","23,479,844",45.5%,2024-12-31,2024,Q4
