접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003536,Y,00126380,삼성전자,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004518,Y,00126380,삼성전자,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005019,Y,00126380,삼성전자,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004781,Y,00126380,삼성전자,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003851,Y,00126380,삼성전자,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210309000744,Y,00126380,삼성전자,소액주주,"2,153,969","2,154,081",99.99%,"3,737,268,243","5,969,782,550",62.60%,2020-12-31,2020,Q4
20220308000798,Y,00126380,삼성전자,소액주주,"5,066,351","5,066,466",99.99%,"3,922,911,893","5,969,782,550",65.71%,2021-12-31,2021,Q4
20230307000542,Y,00126380,삼성전자,소액주주,"5,813,977","5,814,080",99.99%,"3,992,080,268","5,969,782,550",66.87%,2022-12-31,2022,Q4
20240312000736,Y,00126380,삼성전자,소액주주,"4,672,039","4,672,130",99.99%,"4,017,892,514","5,969,782,550",67.30%,2023-12-31,2023,Q4
20250311001085,Y,00126380,삼성전자,소액주주,"5,160,210","5,160,297",99.99%,"4,073,349,914","5,969,782,550",68.23%,2024-12-31,2024,Q4
