접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330001763,Y,00360595,현대글로비스,소액주주,"18,179",-,99.6%,"11,728,932",-,31.3%,2015-12-31,2015,Q4
20170331003560,Y,00360595,현대글로비스,소액주주,"18,715",-,99.9%,"13,297,736",-,35.5%,2016-12-31,2016,Q4
20180328000362,Y,00360595,현대글로비스,소액주주,"20,527",-,99.9%,"13,421,603",-,35.8%,2017-12-31,2017,Q4
20190401004298,Y,00360595,현대글로비스,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004575,Y,00360595,현대글로비스,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316000884,Y,00360595,현대글로비스,소액주주,-,-,-,-,-,-,2020-12-31,2020,Q4
20220315001126,Y,00360595,현대글로비스,소액주주,"92,042","92,104",99.93%,"14,254,997","37,500,000",38.01%,2021-12-31,2021,Q4
20230321001449,Y,00360595,현대글로비스,소액주주,"60,406","60,470",99.89%,"14,037,288","37,500,000",37.43%,2022-12-31,2022,Q4
20240319000815,Y,00360595,현대글로비스,소액주주,"49,682","49,742",99.88%,"13,807,849","37,500,000",36.82%,2023-12-31,2023,Q4
20250317001025,Y,00360595,현대글로비스,소액주주,"36,889","36,957",99.82%,"29,741,867","75,000,000",39.66%,2024-12-31,2024,Q4
