접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003767,Y,00344287,HD현대인프라코어,소액주주,"99,570",-,99.98%,"110,349,510",-,53.2%,2015-12-31,2015,Q4
20170331004778,Y,00344287,HD현대인프라코어,소액주주,"94,229",-,99.99%,"111,768,741",-,53.88%,2016-12-31,2016,Q4
20180329001146,Y,00344287,HD현대인프라코어,소액주주,"84,943",-,99.98%,"106,806,011",-,51.35%,2017-12-31,2017,Q4
20190329003895,Y,00344287,HD현대인프라코어,소액주주,"86,278",-,99.96%,"118,362,500",-,56.86%,2018-12-31,2018,Q4
20200330004246,Y,00344287,HD현대인프라코어,소액주주,"94,088",-,99.97%,"112,858,675",-,54.22%,2019-12-31,2019,Q4
20210317001247,Y,00344287,HD현대인프라코어,소액주주,"139,694","139,714",99.99%,"122,616,036","215,931,625",56.78%,2020-12-31,2020,Q4
20220311001112,Y,00344287,HD현대인프라코어,소액주주,"131,715","131,721",99.99%,"103,887,367","197,434,567",52.62%,2021-12-31,2021,Q4
20230317000838,Y,00344287,HD현대인프라코어,소액주주,"118,615","118,621",99.99%,"103,460,459","197,763,411",52.32%,2022-12-31,2022,Q4
20240328001028,Y,00344287,HD현대인프라코어,소액주주,"115,956","115,963",99.99%,"107,815,165","199,603,453",54.01%,2023-12-31,2023,Q4
20250317000883,Y,00344287,HD현대인프라코어,소액주주,"118,379","118,419",99.99%,"105,846,286","192,655,867",54.94%,2024-12-31,2024,Q4
