Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2018,Q1,20180515,BS,유동자산,2018.03.31 현재,"2,398,629,927,000"
2018,Q1,20180515,BS,비유동자산,2018.03.31 현재,"1,209,040,306,000"
2018,Q1,20180515,BS,자산총계,2018.03.31 현재,"3,607,670,233,000"
2018,Q1,20180515,BS,유동부채,2018.03.31 현재,"1,226,092,737,000"
2018,Q1,20180515,BS,비유동부채,2018.03.31 현재,"1,069,684,501,000"
2018,Q1,20180515,BS,부채총계,2018.03.31 현재,"2,295,777,238,000"
2018,Q1,20180515,BS,자본금,2018.03.31 현재,"425,000,000,000"
2018,Q1,20180515,BS,이익잉여금,2018.03.31 현재,"478,503,061,000"
2018,Q1,20180515,BS,자본총계,2018.03.31 현재,"1,311,892,995,000"
2018,Q1,20180515,IS,매출액,2018.01.01 ~ 2018.03.31,452419460000
2018,Q1,20180515,IS,영업이익,2018.01.01 ~ 2018.03.31,3024226000
2018,Q1,20180515,IS,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,-2009443000
2018,Q1,20180515,IS,당기순이익,2018.01.01 ~ 2018.03.31,-942836000
2018,Q1,20180515,IS,당기순이익(손실),2018.01.01 ~ 2018.03.31,-942836000
2018,Q2,20180814,BS,유동자산,2018.06.30 현재,"2,336,149,913,000"
2018,Q2,20180814,BS,비유동자산,2018.06.30 현재,"1,217,293,594,000"
2018,Q2,20180814,BS,자산총계,2018.06.30 현재,"3,553,443,507,000"
2018,Q2,20180814,BS,유동부채,2018.06.30 현재,"1,194,575,935,000"
2018,Q2,20180814,BS,비유동부채,2018.06.30 현재,"1,028,556,856,000"
2018,Q2,20180814,BS,부채총계,2018.06.30 현재,"2,223,132,791,000"
2018,Q2,20180814,BS,자본금,2018.06.30 현재,"425,000,000,000"
2018,Q2,20180814,BS,이익잉여금,2018.06.30 현재,"496,920,782,000"
2018,Q2,20180814,BS,자본총계,2018.06.30 현재,"1,330,310,716,000"
2018,Q2,20180814,IS,매출액,2018.01.01 ~ 2018.06.30,566421673000
2018,Q2,20180814,IS,영업이익,2018.01.01 ~ 2018.06.30,14436830000
2018,Q2,20180814,IS,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,14439305000
2018,Q2,20180814,IS,당기순이익,2018.01.01 ~ 2018.06.30,18417721000
2018,Q2,20180814,IS,당기순이익(손실),2018.01.01 ~ 2018.06.30,18417721000
2018,Q3,20181114,BS,유동자산,2018.09.30 현재,"2,450,588,287,000"
2018,Q3,20181114,BS,비유동자산,2018.09.30 현재,"1,210,056,077,000"
2018,Q3,20181114,BS,자산총계,2018.09.30 현재,"3,660,644,364,000"
2018,Q3,20181114,BS,유동부채,2018.09.30 현재,"1,379,693,875,000"
2018,Q3,20181114,BS,비유동부채,2018.09.30 현재,"979,622,514,000"
2018,Q3,20181114,BS,부채총계,2018.09.30 현재,"2,359,316,389,000"
2018,Q3,20181114,BS,자본금,2018.09.30 현재,"425,000,000,000"
2018,Q3,20181114,BS,이익잉여금,2018.09.30 현재,"467,938,041,000"
2018,Q3,20181114,BS,자본총계,2018.09.30 현재,"1,301,327,975,000"
2018,Q3,20181114,IS,매출액,2018.01.01 ~ 2018.09.30,543705610000
2018,Q3,20181114,IS,영업이익,2018.01.01 ~ 2018.09.30,-9574121000
2018,Q3,20181114,IS,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,-28070300000
2018,Q3,20181114,IS,당기순이익,2018.01.01 ~ 2018.09.30,-28982741000
2018,Q3,20181114,IS,당기순이익(손실),2018.01.01 ~ 2018.09.30,-28982741000
2018,Q4,20190401,BS,유동자산,2018.12.31 현재,"2,551,587,031,000"
2018,Q4,20190401,BS,비유동자산,2018.12.31 현재,"1,189,861,934,000"
2018,Q4,20190401,BS,자산총계,2018.12.31 현재,"3,741,448,965,000"
2018,Q4,20190401,BS,유동부채,2018.12.31 현재,"1,634,297,352,000"
2018,Q4,20190401,BS,비유동부채,2018.12.31 현재,"1,059,723,433,000"
2018,Q4,20190401,BS,부채총계,2018.12.31 현재,"2,694,020,785,000"
2018,Q4,20190401,BS,자본금,2018.12.31 현재,"425,000,000,000"
2018,Q4,20190401,BS,이익잉여금,2018.12.31 현재,"216,917,811,000"
2018,Q4,20190401,BS,자본총계,2018.12.31 현재,"1,047,428,180,000"
2018,Q4,20190401,IS,매출액,2018.01.01 ~ 2018.12.31,585038385000
2018,Q4,20190401,IS,영업이익,2018.01.01 ~ 2018.12.31,-231869381000
2018,Q4,20190401,IS,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,-267097554000
2018,Q4,20190401,IS,당기순이익,2018.01.01 ~ 2018.12.31,-262555691000
2018,Q4,20190401,IS,당기순이익(손실),2018.01.01 ~ 2018.12.31,-262555691000
