주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
033780,KT&G,2015-01-02,88200,94200,-0.06369426751592357,2666.2,2628.3,0.01441996727922978,-0.07811423479515335
033780,KT&G,2015-01-05,93500,86000,0.0872093023255814,2607.13,2471.52,0.05486906842752643,0.03234023389805497
033780,KT&G,2015-01-06,86900,85400,0.01756440281030445,2483.32,2218.53,0.11935380634924925,-0.1017894035389448
033780,KT&G,2015-01-07,86300,83000,0.03975903614457831,2249.01,2354.61,-0.044848191420235155,0.08460722756481347
033780,KT&G,2015-01-08,82800,83600,-0.009569377990430622,2337.45,2231.23,0.04760602896160405,-0.05717540695203467
033780,KT&G,2015-01-09,83900,91500,-0.08306010928961749,2220.92,1996.43,0.1124457156023502,-0.1955058248919677
033780,KT&G,2015-01-12,91500,86600,0.05658198614318707,1983.7,1960.37,0.011900814642133963,0.04468117150105311
033780,KT&G,2015-01-13,86600,82900,0.04463208685162847,1926.97,2096.77,-0.0809817004249393,0.12561378727656777
033780,KT&G,2015-01-14,82200,80500,0.02111801242236025,2088.88,2503.29,-0.16554614127807799,0.18666415370043823
033780,KT&G,2015-01-15,80700,79100,0.020227560050568902,2515.99,2777.21,-0.09405842554218091,0.11428598559274981
033780,KT&G,2015-01-16,79000,80800,-0.022277227722772276,2755.64,2762.01,-0.002306291432688638,-0.01997093629008364
033780,KT&G,2015-01-19,81200,84400,-0.037914691943127965,2771.92,3057.05,-0.09326965538672907,0.05535496344360111
033780,KT&G,2015-01-20,84400,81400,0.036855036855036855,3056.06,2916.4,0.04788780688520088,-0.011032770030164028
033780,KT&G,2015-01-21,81400,83000,-0.01927710843373494,2902.81,2725.68,0.06498561826773507,-0.08426272670147
033780,KT&G,2015-01-22,83100,83300,-0.0024009603841536613,2725.2,2159.46,0.26198216220721837,-0.26438312259137203
033780,KT&G,2015-01-23,82400,79100,0.041719342604298354,2158.75,1981.53,0.08943594091434398,-0.04771659831004563
033780,KT&G,2015-01-26,78200,73500,0.06394557823129252,1959.45,1629.72,0.2023230984463589,-0.13837752021506639
033780,KT&G,2015-01-27,74700,93800,-0.20362473347547974,1648.2,2014.65,-0.181892636438091,-0.021732097037388737
033780,KT&G,2015-01-28,93800,105000,-0.10666666666666667,2010.91,1853.41,0.08497849909086494,-0.1916451657575316
033780,KT&G,2015-01-29,105500,99000,0.06565656565656566,1853.6,1867.73,-0.007565333319055811,0.07322189897562148
033780,KT&G,2015-01-30,98500,104500,-0.05741626794258373,1856.21,1851.95,0.002300278085261476,-0.05971654602784521
033780,KT&G,2015-02-02,103500,100500,0.029850746268656716,1837.13,1732.45,0.060423100233773015,-0.0305723539651163
033780,KT&G,2015-02-03,101500,103500,-0.01932367149758454,1723.22,2000.17,-0.13846323062539687,0.11913955912781232
033780,KT&G,2015-02-04,104000,106500,-0.023474178403755867,1992.62,1987.8,0.0024247912264815054,-0.025898969630237374
033780,KT&G,2015-02-05,107000,99900,0.07107107107107107,1990.06,2120.68,-0.06159345115717595,0.132664522228247
033780,KT&G,2015-02-06,100000,115000,-0.13043478260869565,2114.3,2196.95,-0.0376203372857824,-0.09281444532291325
033780,KT&G,2015-02-09,115500,103500,0.11594202898550725,2191.53,2184.25,0.0033329518141239326,0.11260907717138331
033780,KT&G,2015-02-10,105500,117000,-0.09829059829059829,2143.75,2077.18,0.03204825773404335,-0.13033885602464163
033780,KT&G,2015-02-11,117000,98700,0.18541033434650456,2072.82,1862.26,0.11306691869019372,0.07234341565631083
033780,KT&G,2015-02-12,97500,101000,-0.034653465346534656,1856.45,1706.07,0.08814409725275055,-0.1227975625992852
033780,KT&G,2015-02-13,101000,127000,-0.2047244094488189,1710.64,1676.87,0.020138710812406573,-0.22486312026122546
033780,KT&G,2015-02-16,125000,137500,-0.09090909090909091,1661.76,1560.02,0.06521711260112051,-0.15612620351021142
033780,KT&G,2015-02-17,136500,111000,0.22972972972972974,1555.47,1554.44,0.0006626180489436535,0.22906711168078608
033780,KT&G,2015-02-23,110000,104000,0.057692307692307696,1557.22,1504.23,0.03522732560845084,0.022464982083856853
