주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
034730,SK_Inc,2015-01-02,158300,179900,-0.12006670372429128,2666.2,2628.3,0.01441996727922978,-0.13448667100352105
034730,SK_Inc,2015-01-05,178600,176900,0.009609949123798756,2607.13,2471.52,0.05486906842752643,-0.045259119303727675
034730,SK_Inc,2015-01-06,178000,144900,0.22843340234644582,2483.32,2218.53,0.11935380634924925,0.10907959599719658
034730,SK_Inc,2015-01-07,146200,149900,-0.024683122081387593,2249.01,2354.61,-0.044848191420235155,0.020165069338847562
034730,SK_Inc,2015-01-08,148700,172800,-0.1394675925925926,2337.45,2231.23,0.04760602896160405,-0.18707362155419663
034730,SK_Inc,2015-01-09,172500,188500,-0.08488063660477453,2220.92,1996.43,0.1124457156023502,-0.19732635220712474
034730,SK_Inc,2015-01-12,189000,196500,-0.03816793893129771,1983.7,1960.37,0.011900814642133963,-0.05006875357343167
034730,SK_Inc,2015-01-13,192000,217500,-0.11724137931034483,1926.97,2096.77,-0.0809817004249393,-0.03625967888540553
034730,SK_Inc,2015-01-14,215000,240500,-0.10602910602910603,2088.88,2503.29,-0.16554614127807799,0.05951703524897195
034730,SK_Inc,2015-01-15,242000,252500,-0.041584158415841586,2515.99,2777.21,-0.09405842554218091,0.052474267126339326
034730,SK_Inc,2015-01-16,251000,265000,-0.052830188679245285,2755.64,2762.01,-0.002306291432688638,-0.05052389724655665
034730,SK_Inc,2015-01-19,268000,282500,-0.05132743362831858,2771.92,3057.05,-0.09326965538672907,0.04194222175841049
034730,SK_Inc,2015-01-20,282500,285000,-0.008771929824561403,3056.06,2916.4,0.04788780688520088,-0.056659736709762286
034730,SK_Inc,2015-01-21,282000,241000,0.17012448132780084,2902.81,2725.68,0.06498561826773507,0.10513886306006577
034730,SK_Inc,2015-01-22,240500,199500,0.20551378446115287,2725.2,2159.46,0.26198216220721837,-0.0564683777460655
034730,SK_Inc,2015-01-23,198500,294000,-0.32482993197278914,2158.75,1981.53,0.08943594091434398,-0.4142658728871331
034730,SK_Inc,2015-01-26,291000,163500,0.7798165137614679,1959.45,1629.72,0.2023230984463589,0.577493415315109
034730,SK_Inc,2015-01-27,167500,262500,-0.3619047619047619,1648.2,2014.65,-0.181892636438091,-0.1800121254666709
034730,SK_Inc,2015-01-28,262000,205500,0.2749391727493917,2010.91,1853.41,0.08497849909086494,0.18996067365852679
034730,SK_Inc,2015-01-29,204000,233000,-0.12446351931330472,1853.6,1867.73,-0.007565333319055811,-0.11689818599424891
034730,SK_Inc,2015-01-30,232000,270500,-0.1423290203327172,1856.21,1851.95,0.002300278085261476,-0.14462929841797867
034730,SK_Inc,2015-02-02,270500,261000,0.03639846743295019,1837.13,1732.45,0.060423100233773015,-0.024024632800822822
034730,SK_Inc,2015-02-03,260000,285500,-0.0893169877408056,1723.22,2000.17,-0.13846323062539687,0.04914624288459127
034730,SK_Inc,2015-02-04,287000,256000,0.12109375,1992.62,1987.8,0.0024247912264815054,0.11866895877351849
034730,SK_Inc,2015-02-05,259000,293000,-0.11604095563139932,1990.06,2120.68,-0.06159345115717595,-0.05444750447422337
034730,SK_Inc,2015-02-06,296000,283000,0.045936395759717315,2114.3,2196.95,-0.0376203372857824,0.08355673304549971
034730,SK_Inc,2015-02-09,283000,288500,-0.019064124783362217,2191.53,2184.25,0.0033329518141239326,-0.02239707659748615
034730,SK_Inc,2015-02-10,288000,282000,0.02127659574468085,2143.75,2077.18,0.03204825773404335,-0.0107716619893625
034730,SK_Inc,2015-02-11,278000,245000,0.1346938775510204,2072.82,1862.26,0.11306691869019372,0.02162695886082669
034730,SK_Inc,2015-02-12,243500,231000,0.05411255411255411,1856.45,1706.07,0.08814409725275055,-0.034031543140196435
034730,SK_Inc,2015-02-13,229500,212000,0.08254716981132075,1710.64,1676.87,0.020138710812406573,0.062408458998914174
034730,SK_Inc,2015-02-16,212000,203500,0.04176904176904177,1661.76,1560.02,0.06521711260112051,-0.02344807083207874
034730,SK_Inc,2015-02-17,202500,221500,-0.08577878103837472,1555.47,1554.44,0.0006626180489436535,-0.08644139908731838
034730,SK_Inc,2015-02-23,223000,243000,-0.0823045267489712,1557.22,1504.23,0.03522732560845084,-0.11753185235742203
