주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
003550,LG_Corporation,2015-01-02,80600,88400,-0.08823529411764706,2666.2,2628.3,0.01441996727922978,-0.10265526139687685
003550,LG_Corporation,2015-01-05,87500,85700,0.021003500583430573,2607.13,2471.52,0.05486906842752643,-0.03386556784409586
003550,LG_Corporation,2015-01-06,85900,82000,0.0475609756097561,2483.32,2218.53,0.11935380634924925,-0.07179283073949315
003550,LG_Corporation,2015-01-07,83800,88100,-0.04880817253121453,2249.01,2354.61,-0.044848191420235155,-0.003959981110979373
003550,LG_Corporation,2015-01-08,88000,82600,0.06537530266343826,2337.45,2231.23,0.04760602896160405,0.01776927370183421
003550,LG_Corporation,2015-01-09,82800,79300,0.044136191677175286,2220.92,1996.43,0.1124457156023502,-0.06830952392517492
003550,LG_Corporation,2015-01-12,78100,74100,0.05398110661268556,1983.7,1960.37,0.011900814642133963,0.0420802919705516
003550,LG_Corporation,2015-01-13,74000,79000,-0.06329113924050633,1926.97,2096.77,-0.0809817004249393,0.017690561184432962
003550,LG_Corporation,2015-01-14,77900,76500,0.018300653594771243,2088.88,2503.29,-0.16554614127807799,0.18384679487284922
003550,LG_Corporation,2015-01-15,76400,80900,-0.05562422744128554,2515.99,2777.21,-0.09405842554218091,0.03843419810089537
003550,LG_Corporation,2015-01-16,80900,92900,-0.12917115177610333,2755.64,2762.01,-0.002306291432688638,-0.12686486034341468
003550,LG_Corporation,2015-01-19,93000,102000,-0.08823529411764706,2771.92,3057.05,-0.09326965538672907,0.005034361269082008
003550,LG_Corporation,2015-01-20,102500,85775,0.19498688429029437,3056.06,2916.4,0.04788780688520088,0.14709907740509348
003550,LG_Corporation,2015-01-21,85398,83130,0.027282569469505594,2902.81,2725.68,0.06498561826773507,-0.03770304879822947
003550,LG_Corporation,2015-01-22,82658,70849,0.1666784287710483,2725.2,2159.46,0.26198216220721837,-0.09530373343617007
003550,LG_Corporation,2015-01-23,70000,67449,0.037821168586635825,2158.75,1981.53,0.08943594091434398,-0.051614772327708155
003550,LG_Corporation,2015-01-26,67260,54696,0.22970601140851252,1959.45,1629.72,0.2023230984463589,0.027382912962153616
003550,LG_Corporation,2015-01-27,55735,69999,-0.20377433963342334,1648.2,2014.65,-0.181892636438091,-0.021881703195332336
003550,LG_Corporation,2015-01-28,69716,66126,0.054290294286664854,2010.91,1853.41,0.08497849909086494,-0.030688204804200085
003550,LG_Corporation,2015-01-29,66126,73211,-0.09677507478384396,1853.6,1867.73,-0.007565333319055811,-0.08920974146478815
003550,LG_Corporation,2015-01-30,72645,72739,-0.0012922916179766012,1856.21,1851.95,0.002300278085261476,-0.0035925697032380775
003550,LG_Corporation,2015-02-02,73211,65559,0.11671929102030232,1837.13,1732.45,0.060423100233773015,0.0562961907865293
003550,LG_Corporation,2015-02-03,66032,68488,-0.035860296694311414,1723.22,2000.17,-0.13846323062539687,0.10260293393108545
003550,LG_Corporation,2015-02-04,68583,67732,0.012564223705191047,1992.62,1987.8,0.0024247912264815054,0.010139432478709541
003550,LG_Corporation,2015-02-05,68110,81052,-0.15967527019691063,1990.06,2120.68,-0.06159345115717595,-0.09808181903973467
003550,LG_Corporation,2015-02-06,81336,85869,-0.0527897145652098,2114.3,2196.95,-0.0376203372857824,-0.015169377279427396
003550,LG_Corporation,2015-02-09,85964,76895,0.11794004811756291,2191.53,2184.25,0.0033329518141239326,0.11460709630343897
003550,LG_Corporation,2015-02-10,76140,72644,0.04812510324321348,2143.75,2077.18,0.03204825773404335,0.01607684550917013
003550,LG_Corporation,2015-02-11,73023,66504,0.09802417899675207,2072.82,1862.26,0.11306691869019372,-0.01504273969344165
003550,LG_Corporation,2015-02-12,66315,56301,0.1778654020354878,1856.45,1706.07,0.08814409725275055,0.08972130478273727
003550,LG_Corporation,2015-02-13,56680,61592,-0.07975061696324198,1710.64,1676.87,0.020138710812406573,-0.09988932777564856
003550,LG_Corporation,2015-02-16,61120,59986,0.018904411029240155,1661.76,1560.02,0.06521711260112051,-0.04631270157188035
003550,LG_Corporation,2015-02-17,60175,64709,-0.07006753310976835,1555.47,1554.44,0.0006626180489436535,-0.070730151158712
003550,LG_Corporation,2015-02-23,64709,65937,-0.018623837905879854,1557.22,1504.23,0.03522732560845084,-0.0538511635143307
