Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2025,Q1,20250515,BS,유동자산,2025.03.31 현재,"55,716,494,162"
2025,Q1,20250515,BS,비유동자산,2025.03.31 현재,"2,865,267,474,148"
2025,Q1,20250515,BS,자산총계,2025.03.31 현재,"2,920,983,968,310"
2025,Q1,20250515,BS,유동부채,2025.03.31 현재,"881,481,026,247"
2025,Q1,20250515,BS,비유동부채,2025.03.31 현재,"530,096,047,258"
2025,Q1,20250515,BS,부채총계,2025.03.31 현재,"1,411,577,073,505"
2025,Q1,20250515,BS,자본금,2025.03.31 현재,"189,341,490,000"
2025,Q1,20250515,BS,이익잉여금,2025.03.31 현재,"1,413,313,915,894"
2025,Q1,20250515,BS,자본총계,2025.03.31 현재,"1,509,406,894,805"
2025,Q1,20250515,IS,매출액,2025.01.01 ~ 2025.03.31,11438858542
2025,Q1,20250515,IS,영업이익,2025.01.01 ~ 2025.03.31,-2242901297
2025,Q1,20250515,IS,법인세차감전 순이익,2025.01.01 ~ 2025.03.31,-35108234494
2025,Q1,20250515,IS,당기순이익(손실),2025.01.01 ~ 2025.03.31,-32262323771
2025,Q1,20250515,IS,총포괄손익,2025.01.01 ~ 2025.03.31,-32369973097
2025,Q2,20250814,BS,유동자산,2025.06.30 현재,"111,388,340,172"
2025,Q2,20250814,BS,비유동자산,2025.06.30 현재,"2,931,248,392,456"
2025,Q2,20250814,BS,자산총계,2025.06.30 현재,"3,042,636,732,628"
2025,Q2,20250814,BS,유동부채,2025.06.30 현재,"598,208,409,741"
2025,Q2,20250814,BS,비유동부채,2025.06.30 현재,"724,758,496,431"
2025,Q2,20250814,BS,부채총계,2025.06.30 현재,"1,322,966,906,172"
2025,Q2,20250814,BS,자본금,2025.06.30 현재,"189,341,490,000"
2025,Q2,20250814,BS,이익잉여금,2025.06.30 현재,"1,363,590,255,416"
2025,Q2,20250814,BS,자본총계,2025.06.30 현재,"1,719,669,826,456"
2025,Q2,20250814,IS,매출액,2025.01.01 ~ 2025.06.30,6061198365
2025,Q2,20250814,IS,영업이익,2025.01.01 ~ 2025.06.30,-8319936438
2025,Q2,20250814,IS,법인세차감전 순이익,2025.01.01 ~ 2025.06.30,-80949065703
2025,Q2,20250814,IS,당기순이익(손실),2025.01.01 ~ 2025.06.30,-49815134514
2025,Q2,20250814,IS,총포괄손익,2025.01.01 ~ 2025.06.30,-49723660478
