,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
6,경방,2023,Q2,경기소비재,-0.1480480934124126,0.0,0.0,0.0,0.0,0.0,0.0,-0.08219063219063219,000050
6,유한양행,2023,Q2,헬스케어,0.29034291902187653,0.0,0.0,0.0,0.0,0.0,0.0,-0.1365996389889667,000100
6,일동제약,2023,Q2,헬스케어,-0.04564954330338757,0.0,0.0,0.0,0.0,0.0,0.0,-0.10504188623918811,000230
6,한국타이어월드와이드,2023,Q2,경기소비재,-0.14674011905728682,0.0,0.0,0.0,0.0,0.0,0.0,0.2914854459102246,000240
6,기아차,2023,Q2,경기소비재,-0.15229947275120165,0.206956338384243,0.0,0.0,0.0,0.0,0.0,0.011223085151632943,000270
6,동아쏘시오홀딩스,2023,Q2,헬스케어,0.04921519946166719,0.0,0.0,0.0,0.0,0.0,0.0,0.07971995402686094,000640
6,SK네트웍스,2023,Q2,경기소비재,0.4155051100198994,0.0,0.0,0.0,0.0,0.0,0.0,-0.09775701880965043,001740
6,넥센타이어,2023,Q2,경기소비재,-0.1264292535848931,0.0,0.0,0.0,0.0,0.0,0.0,0.040087592719171616,002350
6,부광약품,2023,Q2,헬스케어,-0.16834066751682053,0.0,0.0,0.0,0.0,0.0,0.0,-0.09887998804800935,003000
6,일신방직,2023,Q2,경기소비재,-0.254384225442304,0.0,0.0,0.0,0.0,0.0,0.0,-0.049065689667963056,003200
6,영진약품,2023,Q2,헬스케어,-0.12751493529536184,0.0,0.0,0.0,0.0,0.0,0.0,-0.12801352275036487,003520
6,쌍용차,2023,Q2,경기소비재,-0.25189808098564326,0.0,0.0,0.0,0.0,0.0,0.0,-0.11663108324180144,003620
6,한솔홀딩스,2023,Q2,경기소비재,-0.14509680910748618,0.0,0.0,0.0,0.0,0.0,0.0,0.005194497299760438,004150
6,신세계,2023,Q2,경기소비재,-0.04462812788132838,0.0,0.0,0.0,0.0,0.0,0.0,-0.13755047836214612,004170
6,세방전지,2023,Q2,경기소비재,-0.14838677367674155,0.0,0.0,0.0,0.0,0.0,0.0,0.16104215303299968,004490
6,조광피혁,2023,Q2,경기소비재,-0.03723623801150944,0.0,0.0,0.0,0.0,0.0,0.0,0.03701931596668434,004700
6,현대차,2023,Q2,경기소비재,-0.12921632158935242,0.0,0.0,0.0,0.0,0.0,0.0,-0.042794612794612844,005380
6,에스엘,2023,Q2,경기소비재,0.022140164801598444,0.0,0.0,0.0,0.0,0.0,0.0,-0.13582554215166606,005850
6,녹십자,2023,Q2,헬스케어,-0.0883642258291437,0.0,0.0,0.0,0.0,0.0,0.0,-0.09152539035579976,006280
6,동아타이어,2023,Q2,경기소비재,0.15154328445724835,0.0,0.0,0.0,0.0,0.0,0.0,-0.20026472470020357,007340
6,일양약품,2023,Q2,헬스케어,-0.04376133949357327,0.0,0.0,0.0,0.0,0.0,0.0,-0.1256940528661142,007570
6,서연,2023,Q2,경기소비재,-0.16324008224121533,0.0,0.0,0.0,0.0,0.0,0.0,-0.11133790242663513,007860
6,서흥,2023,Q2,헬스케어,-0.08711301426865378,0.0,0.0,0.0,0.0,0.0,0.0,0.1092551243428436,008490
6,호텔신라,2023,Q2,경기소비재,0.061328194446527526,0.0,0.0,0.0,0.0,0.0,0.0,-0.2382332092858409,008770
6,한샘,2023,Q2,경기소비재,0.10692858728375394,0.0,0.0,0.0,0.0,0.0,0.0,-0.08748064587480647,009240
6,광동제약,2023,Q2,헬스케어,0.05405369388834563,0.0,0.0,0.0,0.0,0.0,0.0,0.06699793426647052,009290
6,모토닉,2023,Q2,경기소비재,-0.11652222430265086,0.0,0.0,0.0,0.0,0.0,0.0,-0.007480448491684465,009680
6,화신,2023,Q2,경기소비재,0.08821866324437147,0.0,0.0,0.0,0.0,0.0,0.0,-0.33622517715732686,010690
6,현대위아,2023,Q2,경기소비재,-0.05117007017263149,0.0,0.0,0.0,0.0,0.0,0.0,-0.08280685269669363,011210
6,현대모비스,2023,Q2,경기소비재,-0.011644261294332887,0.0,0.0,0.0,0.0,0.0,0.0,-0.01234668446314588,012330
6,에스원,2023,Q2,경기소비재,-0.054901860115053595,0.0,0.0,0.0,0.0,0.0,0.0,0.05589149095396724,012750
6,한온시스템,2023,Q2,경기소비재,-0.07879910595474549,0.0,0.5547836606502856,0.0,0.0,0.0,0.0,-0.24730362205032236,018880
6,대교,2023,Q2,경기소비재,-0.09798014434583772,0.0,0.0,0.0,0.0,0.0,0.0,-0.0439150274676591,019680
6,한섬,2023,Q2,경기소비재,-0.2867154789873976,0.0,0.0,0.0,0.0,0.0,0.0,0.05170246025876718,020000
6,코웨이,2023,Q2,경기소비재,-0.19221769552012402,0.0,0.0,0.0,0.0,0.0,0.0,0.2621819745813002,021240
