,Feature,Importance
0,F_자본금 변화율,0.2749768149796872
1,P_보유 주식 수 변화율,0.20504202691958756
2,P_1인평균급여 변화율,0.16856709577077614
3,P_증자주식수 변화율,0.14154840146013212
4,P_기말 소유주식 수 변화율,0.11361115535863466
5,P_기초 소유주식 지분율 변화율,0.09625450551118242
