,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
11,조광피혁,2022,Q1,경기소비재,-0.01145081172123865,0.0,0.0,0.0,0.0,0.0,0.0,-0.008356960074220314,004700
11,현대차,2022,Q1,경기소비재,0.15673450009563625,0.0,0.0,0.0,0.0,0.0,0.0,0.08994147663214008,005380
11,에스엘,2022,Q1,경기소비재,0.2212145441058224,0.0,0.0,0.0,0.0,0.0,0.0,0.16443939250936632,005850
11,녹십자,2022,Q1,헬스케어,-0.04194085852683647,0.0,0.0,0.0,0.0,0.0,0.0,-0.004640842324293175,006280
11,동아타이어,2022,Q1,경기소비재,0.18558112972490634,0.0,0.0,0.0,0.0,0.0,0.0,-0.1554113790056599,007340
11,일양약품,2022,Q1,헬스케어,-0.058726279543019,0.0,0.0,0.0,0.0,0.0,0.0,0.06814209831938839,007570
11,서연,2022,Q1,경기소비재,-0.04566495666202719,0.0,0.0,0.0,0.0,0.0,0.0,-0.057714342080916504,007860
11,서흥,2022,Q1,헬스케어,-0.00807542499805411,0.0,0.0,0.0,0.0,0.0,0.0,0.06490181462800876,008490
11,호텔신라,2022,Q1,경기소비재,-0.04484293689538075,0.0,0.0,0.0,0.0,0.0,0.0,-0.01096465727699817,008770
11,한샘,2022,Q1,경기소비재,-0.20863710411363448,0.0,0.0,0.0,0.0,0.0,0.0,-0.13313077925435385,009240
11,광동제약,2022,Q1,헬스케어,-0.04210243108253543,0.0,0.0,0.0,0.0,0.0,0.0,0.04427132528247556,009290
11,모토닉,2022,Q1,경기소비재,0.02718015906841602,0.0,0.0,0.0,0.0,0.0,0.0,0.025350972473933878,009680
11,화신,2022,Q1,경기소비재,0.48293034903419824,0.0,0.0,0.0,0.0,0.0,0.0,0.14340126664808933,010690
11,현대위아,2022,Q1,경기소비재,0.11832228239094274,0.0,0.0,0.0,0.0,0.0,0.0,0.12994459503901776,011210
11,현대모비스,2022,Q1,경기소비재,-0.00024295273202585427,0.0,0.0,0.0,0.0,0.0,0.0,0.17701934986544307,012330
11,에스원,2022,Q1,경기소비재,-0.010809543650706818,0.0,0.0,0.0,0.0,0.0,0.0,-0.04036356315565832,012750
11,한온시스템,2022,Q1,경기소비재,0.04592318181284297,0.0,-0.01386729942133047,0.0,0.0,0.0,0.0,-0.0024779007237163905,018880
11,대교,2022,Q1,경기소비재,0.015229347291798943,0.0,0.0,0.0,0.0,0.0,0.0,-0.08261468335826888,019680
11,한섬,2022,Q1,경기소비재,0.15937944667121864,0.0,0.0,0.0,0.0,0.0,0.0,-0.18994849291300187,020000
11,코웨이,2022,Q1,경기소비재,0.08627472523921398,0.0,0.0,0.0,0.0,0.0,0.0,-0.03423450743035641,021240
11,롯데쇼핑,2022,Q1,경기소비재,0.1434440746759318,0.0,0.0,0.0,0.0,0.0,0.0,0.045275629443164225,023530
11,삼성물산,2022,Q1,경기소비재,0.060794711524649714,0.0,0.0,0.0,0.0,0.0,0.0,0.1145313606270855,028260
11,세종공업,2022,Q1,경기소비재,0.0340819679215064,0.0,0.0,0.0,0.0,0.0,0.0,-0.09055670429000917,033530
11,강원랜드,2022,Q1,경기소비재,0.0692287827746369,0.0,0.0,0.0,0.0,0.0,0.0,-0.02484632177634797,035250
11,한라홀딩스,2022,Q1,경기소비재,0.045863412441984046,0.0,0.0,0.0,0.0,0.0,0.0,0.03400460990067066,060980
11,S&T모티브,2022,Q1,경기소비재,0.1283931401326397,0.0,0.0,0.0,0.0,0.0,0.0,-0.01819095389340683,064960
11,대웅제약,2022,Q1,헬스케어,0.03283575678619291,0.0,0.0,0.0,0.0,0.0,0.0,0.10015367822365204,069620
11,현대백화점,2022,Q1,경기소비재,0.0628408030113646,0.0,0.0,0.0,0.0,0.0,0.0,-0.12032978233614441,069960
11,금호타이어,2022,Q1,경기소비재,0.10649287988589434,0.0,0.0,0.0,0.0,0.0,0.0,-0.05174205637350437,073240
11,현대리바트,2022,Q1,경기소비재,-0.09805862861773823,0.0,0.0,0.0,0.0,0.0,0.0,-0.07390647215228782,079430
11,베이직하우스,2022,Q1,경기소비재,0.08457968983111136,0.0,0.0,0.0,0.0,0.0,0.0,0.035447795870710855,084870
11,LF,2022,Q1,경기소비재,0.11558250575306733,0.0,0.0,0.0,0.0,0.0,0.0,-0.04545355691846683,093050
11,한세실업,2022,Q1,경기소비재,0.0585084272566598,0.0,0.0,0.0,0.0,0.0,0.0,-0.25335997034938906,105630
11,영원무역,2022,Q1,경기소비재,0.06151415048307723,0.0,0.0,0.0,0.0,0.0,0.0,-0.029492339475463016,111770
11,GKL,2022,Q1,경기소비재,0.03343657626456341,0.0,0.0,0.0,0.0,0.0,0.0,0.11459178286916438,114090
11,한미약품,2022,Q1,헬스케어,0.1106898560947257,0.019844626909687912,0.0,0.0,0.0,0.0,0.0,0.10682624900382529,128940
11,한국타이어,2022,Q1,경기소비재,0.07620482825857539,0.0,0.0,0.0,0.0,0.0,0.0,0.14308016920839545,161390
11,동아에스티,2022,Q1,헬스케어,0.001248375176212048,1.5154519865223648e-05,0.0,0.0,0.0,0.0,0.0,-0.045443421874404526,170900
11,종근당,2022,Q1,헬스케어,-0.029772261093295935,0.04918030204359325,0.0,0.0,0.0,0.0,0.0,0.0404391585526802,185750
