Variable,VIF
const,1.0329885451183096
F_유동자산 변화율,2085075121.8657415
F_비유동자산 변화율,80294527886.65227
F_자산총계 변화율,147451122266.0019
F_유동부채 변화율,7218174664.215244
F_비유동부채 변화율,89220836.47394882
F_부채총계 변화율,9185667590.35398
F_이익잉여금 변화율,69630177.42965342
F_자본총계 변화율,54085273871.51799
F_매출액 변화율,892282413.741518
F_영업이익 변화율,5331283.893576229
F_법인세차감전 순이익 변화율,2140375.1277385894
F_당기순이익 변화율,inf
F_당기순이익(손실) 변화율,inf
Relative Return,1.0043811030606233
