,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
25,경방,2018,Q3,경기소비재,-0.07696262658426821,0.0,0.0,0.0,0.0,0.0,0.0,-0.1629344263704438,000050
25,유한양행,2018,Q3,헬스케어,0.11696122797582623,0.0,0.0,0.0,0.0,0.0,0.0,0.03716151888866581,000100
25,일동제약,2018,Q3,헬스케어,-0.008675498648981941,0.0,0.0,0.0,0.0,0.0,0.0,-0.05472955194698993,000230
25,한국타이어월드와이드,2018,Q3,경기소비재,-0.07805195120300458,0.0,0.0,0.0,0.0,0.0,0.0,-0.0506737404824085,000240
25,기아차,2018,Q3,경기소비재,-0.05644701293139966,-0.02344945888829275,0.0,0.0,0.0,0.0,0.0,0.22795072871432775,000270
25,동아쏘시오홀딩스,2018,Q3,헬스케어,0.010793714972808392,0.0,0.0,0.0,0.0,0.0,0.0,0.08551818455140023,000640
25,SK네트웍스,2018,Q3,경기소비재,0.04268391624338917,0.0,0.0,0.0,0.0,0.0,0.0,0.3400931170081977,001740
25,넥센타이어,2018,Q3,경기소비재,-0.1906514666062583,0.0,0.0,0.0,0.0,0.0,0.0,0.241326723931849,002350
25,부광약품,2018,Q3,헬스케어,0.17143220755002925,0.0,0.0,0.0,0.0,0.0,0.0,0.02248514498143717,003000
25,일신방직,2018,Q3,경기소비재,-0.028969223615604098,0.0,0.0,0.0,0.0,0.0,0.0,0.005589660608578798,003200
25,영진약품,2018,Q3,헬스케어,-0.12174053774873399,0.0,0.0,0.0,0.0,0.0,0.0,0.09373236051598459,003520
25,쌍용차,2018,Q3,경기소비재,-0.13209170413249477,0.0,0.0,0.0,0.0,0.0,0.0,0.32012017264805376,003620
25,한솔홀딩스,2018,Q3,경기소비재,-0.06954693726742432,0.0,0.0,0.0,0.0,0.0,0.0,0.02052034384400168,004150
25,신세계,2018,Q3,경기소비재,-0.0825883668132457,0.0,0.0,0.0,0.0,0.0,0.0,0.3031447869038626,004170
25,세방전지,2018,Q3,경기소비재,0.23809619694514356,0.0,0.0,0.0,0.0,0.0,0.0,0.24015805408108187,004490
25,조광피혁,2018,Q3,경기소비재,0.1737458319816399,0.0,0.0,0.04279361936031223,0.0,0.0,0.0,-0.07997202840138608,004700
25,현대차,2018,Q3,경기소비재,-0.10661063036409339,0.0,0.0,0.0,0.0,0.0,0.0,0.12899400140422393,005380
25,에스엘,2018,Q3,경기소비재,-0.2039884322599862,0.0,0.0,0.0036292550087706488,0.0,0.0,0.0,0.4509960743545008,005850
25,녹십자,2018,Q3,헬스케어,-0.18680988040292273,0.0,0.0,0.0,0.0,0.0,0.0,0.04082529363018968,006280
25,동아타이어,2018,Q3,경기소비재,0.033619773938938835,0.0,0.0,0.0,0.0,0.0,0.0,0.02874454282913656,007340
25,일양약품,2018,Q3,헬스케어,-0.0022308470800136704,0.0,0.0,0.0,0.0,0.0,0.0,-0.06094890592998774,007570
25,서연,2018,Q3,경기소비재,-0.15259287868510857,0.0,0.0,0.0,0.0,0.0,0.0,0.11284548963860136,007860
25,서흥,2018,Q3,헬스케어,-0.04708717561298177,0.0,0.0,0.0,0.0,0.0,0.0,-0.016285039356648892,008490
25,호텔신라,2018,Q3,경기소비재,-0.18628786842768585,0.0,0.0,0.0,0.0,0.0,0.0,0.2776833179481378,008770
25,한샘,2018,Q3,경기소비재,-0.4153892885403419,0.0,0.0,0.0,0.0,0.0,0.0,0.7603968473223803,009240
25,광동제약,2018,Q3,헬스케어,-0.12410651396372092,0.0,0.0,0.0,0.0,0.0,0.0,0.13934509992846605,009290
25,모토닉,2018,Q3,경기소비재,-0.039345863140693355,0.0,0.0,0.0,0.0,0.0,0.0,0.4428512313652952,009680
25,화신,2018,Q3,경기소비재,-0.2764227903966286,0.0,0.0,0.0,0.0,0.0,0.0,0.16558823118302113,010690
25,현대위아,2018,Q3,경기소비재,-0.21530446167176093,0.0,0.0,0.0,0.0,0.0,0.0,0.21673591776710588,011210
25,현대모비스,2018,Q3,경기소비재,-0.12428825229891692,0.0,0.0,0.0,0.0,0.0,0.0,0.08640462942354761,012330
25,에스원,2018,Q3,경기소비재,0.1522721228710695,0.0,0.0,0.0,0.0,0.0,0.0,0.04812257814149633,012750
25,한온시스템,2018,Q3,경기소비재,-0.029903803054856445,0.0,0.036894104133644134,0.0,0.0,0.0,0.0,0.021458358135049007,018880
25,대교,2018,Q3,경기소비재,-0.03671288182655204,0.0,0.0,0.0,0.0,0.0,0.0,-0.10171477356152701,019680
25,한섬,2018,Q3,경기소비재,0.10624077525839656,0.0,0.0,0.0,0.0,0.0,0.0,0.12556742012122202,020000
25,코웨이,2018,Q3,경기소비재,-0.21304272140056163,0.0,0.0,0.0,0.0,0.0,0.0,0.3848523906175775,021240
25,롯데쇼핑,2018,Q3,경기소비재,0.2253593548398804,0.005928017971095878,0.0,0.0,0.0,0.0,0.0,-0.21466142980196493,023530
25,삼성물산,2018,Q3,경기소비재,-0.0750650933774371,0.0,-0.0037990888946367596,0.0,0.0,0.0,0.0,-0.011377361097779403,028260
25,세종공업,2018,Q3,경기소비재,-0.20355736928484186,0.0,0.0,0.0,0.41001264875338994,0.0,0.0,0.22959789301876993,033530
25,강원랜드,2018,Q3,경기소비재,0.08886752800316404,0.0,0.0,0.0,0.0,0.0,0.0,0.041071296090214274,035250
25,한라홀딩스,2018,Q3,경기소비재,-0.028558511575035805,0.0,0.0,0.0,0.0,0.0,0.0,-0.019414900860753995,060980
25,S&T모티브,2018,Q3,경기소비재,-0.1601389542472001,0.0,0.0,0.0,0.0,0.0,0.0,0.3239516344518176,064960
25,대웅제약,2018,Q3,헬스케어,0.029555656404603017,0.0,0.0,0.0,0.0,0.0,0.0,0.005216954353519602,069620
25,현대백화점,2018,Q3,경기소비재,-0.042159209851972815,0.0,0.0,0.0,0.0,0.0,0.0,0.1433861109050291,069960
25,금호타이어,2018,Q3,경기소비재,-0.08937224159306241,0.8181818164556214,0.0,0.0,0.0,0.0,0.0,-0.14984386757044035,073240
25,현대리바트,2018,Q3,경기소비재,-0.15604488189303073,0.0,0.0,0.0,0.0,0.0,0.0,0.08521544023435842,079430
25,베이직하우스,2018,Q3,경기소비재,-0.1909564346338038,0.0,0.0,0.0,0.0,0.0,0.0,-0.32573761808712093,084870
25,LF,2018,Q3,경기소비재,-0.0738278714332624,0.0,0.0,0.0,0.0,0.0,0.0,0.0563137746654243,093050
25,한세실업,2018,Q3,경기소비재,0.3059765956162399,0.0,0.0,0.0,0.0,0.0,0.0,0.49599133564172077,105630
25,영원무역,2018,Q3,경기소비재,0.2683867952357418,0.0,0.0,0.0,0.0,0.0,0.0,-0.1007726755409914,111770
25,GKL,2018,Q3,경기소비재,-0.0008850139108063371,0.0,0.0,0.0,0.0,0.0,0.0,-0.009900303311878397,114090
25,한미약품,2018,Q3,헬스케어,0.026422122860765306,0.0,0.0,0.0,0.0,0.0,0.0,0.0486003119179495,128940
25,한국타이어,2018,Q3,경기소비재,-0.032940679410604815,0.0,0.0,0.0,0.0,0.0,0.0,-0.11881570955950324,161390
25,동아에스티,2018,Q3,헬스케어,0.021830110025690054,0.0,0.0,0.0,0.0,0.0,0.0,0.0076486459547252285,170900
25,종근당,2018,Q3,헬스케어,-0.025548812158209394,0.0,0.0,0.0,-0.01383141916304409,0.0,0.0,0.10650644290266467,185750
