,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
7,한온시스템,2023,Q1,경기소비재,0.10636061757194201,0.0,-0.023713920875693573,0.0,0.0,0.0,0.0,-0.07879910595474549,018880
7,대교,2023,Q1,경기소비재,-0.04212243357621947,0.0,0.0,0.0,0.0,0.0,0.0,-0.09798014434583772,019680
7,한섬,2023,Q1,경기소비재,0.01419732671902986,0.0,0.0,0.0,0.0,0.0,0.0,-0.2867154789873976,020000
7,코웨이,2023,Q1,경기소비재,-0.04274815674428206,0.0,0.0,0.0,0.0,0.0,0.0,-0.19221769552012402,021240
7,롯데쇼핑,2023,Q1,경기소비재,-0.012205086867058443,0.0,0.0,0.0,0.0,0.0,0.0,-0.14573029359238865,023530
7,삼성물산,2023,Q1,경기소비재,-0.023137648077198036,0.0,0.0,0.0,0.0,0.0,0.0,-0.09760055052751491,028260
7,세종공업,2023,Q1,경기소비재,0.41996850497005983,0.0,0.0,0.0,0.0,0.0,0.0,-0.18192626798601708,033530
7,강원랜드,2023,Q1,경기소비재,-0.09722541744959796,0.0,0.0,0.0,0.0,0.0,0.0,-0.15278486518640635,035250
7,한라홀딩스,2023,Q1,경기소비재,0.04639098597599858,0.0,0.0,0.0,0.0,0.0,0.0,0.041132753501631064,060980
7,S&T모티브,2023,Q1,경기소비재,0.013432648144472314,0.0,0.0,0.0,0.0,0.0,0.0,-0.10395273003086605,064960
7,대웅제약,2023,Q1,헬스케어,0.01965366423819441,0.0,0.0,0.0,0.0,0.0,0.0,-0.06986015896270115,069620
7,현대백화점,2023,Q1,경기소비재,-0.05568660044513515,0.0,0.0,0.0,0.0,0.0,0.0,0.24369770683332947,069960
7,금호타이어,2023,Q1,경기소비재,0.43124905149881104,0.0,0.0,0.0,0.0,0.0,0.0,-0.11116095509490581,073240
7,현대리바트,2023,Q1,경기소비재,-0.0005452806271700195,0.0,0.0,0.0,0.0,0.0,0.0,0.009753082597443077,079430
7,베이직하우스,2023,Q1,경기소비재,-0.022015551519772324,0.0,0.0,0.0,0.0,0.0,0.0,0.0017758746202350961,084870
7,LF,2023,Q1,경기소비재,-0.004848523634551752,0.0,0.0,0.0,0.0,0.0,0.0,-0.21779467122392265,093050
7,한세실업,2023,Q1,경기소비재,0.05831807565244887,0.0,0.0,0.0,0.0,0.0,0.0,0.07485307957265301,105630
7,영원무역,2023,Q1,경기소비재,-0.018533018685330617,0.0,0.0,0.0,0.0,0.0,0.0,0.3092382179570179,111770
7,GKL,2023,Q1,경기소비재,-0.06650151755693606,0.0,0.0,0.0,0.0,0.0,0.0,-0.21739647369924,114090
7,한미약품,2023,Q1,헬스케어,0.1040982669244066,0.019823638162486334,0.0,0.0,0.0,0.0,0.0,0.05126414257970115,128940
7,한국타이어,2023,Q1,경기소비재,0.03240137810348083,0.0,0.0,0.0,0.0,0.0,0.0,0.04843972801885203,161390
7,동아에스티,2023,Q1,헬스케어,-0.05285487742783433,0.01990389492183109,0.0,0.0,0.0,0.0,0.0,0.22828194819849823,170900
7,종근당,2023,Q1,헬스케어,0.050323351298373425,0.048417097109635376,0.0,0.0,0.0,0.0,0.0,-0.04224943360334718,185750
