,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
29,경방,2017,Q3,경기소비재,-0.12313590234177786,0.04809726864943209,0.0,0.0,0.0,0.0,0.0,0.041282164991423786,000050
29,유한양행,2017,Q3,헬스케어,-0.15957438856395717,0.06301300508674568,0.0,0.0,0.0,0.0,0.0,0.15012014823915726,000100
29,일동제약,2017,Q3,헬스케어,-0.08256152990791404,0.11411422305209351,0.0,0.0,0.0,0.0,0.0,0.006155543183324279,000230
29,한국타이어월드와이드,2017,Q3,경기소비재,-0.15109247683773183,0.18095179620077984,0.0,0.0,0.0,0.0,0.0,0.001746463831453167,000240
29,기아차,2017,Q3,경기소비재,-0.07915442086029638,-0.0068373475782042,0.0,0.0,0.0,0.0,0.0,-0.07666297878411757,000270
29,동아쏘시오홀딩스,2017,Q3,헬스케어,-0.048003219157301255,0.06513243520483614,0.0,0.0,0.0,0.0,0.0,0.0943149267201811,000640
29,SK네트웍스,2017,Q3,경기소비재,-0.1960592284296609,-0.999999,0.0,0.0,0.0,0.0,0.0,-0.037047728087738756,001740
29,넥센타이어,2017,Q3,경기소비재,-0.166310576512762,0.21053151877876664,0.0,0.0,0.0,0.0,0.0,0.05585901794400728,002350
29,부광약품,2017,Q3,헬스케어,0.03419259920863009,0.0,0.0,0.0,0.0,0.0,0.0,0.21154135619159697,003000
29,일신방직,2017,Q3,경기소비재,-0.08332433892506423,0.0,0.0,0.0,0.0,0.0,0.0,-0.019008492860209676,003200
29,영진약품,2017,Q3,헬스케어,-0.15590136794306436,0.0,0.0,0.0,0.0,0.0,0.0,-0.07525126211915237,003520
29,쌍용차,2017,Q3,경기소비재,-0.16666943052586125,0.04926209526050518,0.0,0.0,0.0,0.0,0.0,-0.020711474915769197,003620
29,한솔홀딩스,2017,Q3,경기소비재,-0.1335700103103873,0.3942268483952198,0.0,0.0,0.0,0.0,0.0,-0.15442420595960327,004150
29,신세계,2017,Q3,경기소비재,0.11264533343945793,0.3238989149620781,0.0,0.0,0.0,0.0,0.0,0.5130793044325864,004170
29,세방전지,2017,Q3,경기소비재,-0.21713296299610035,0.2712250735048969,0.0,0.0,0.0,0.0,0.0,0.03288116412783011,004490
29,조광피혁,2017,Q3,경기소비재,0.039485334906325054,0.0,0.0,0.040921694206802695,0.0,0.0,0.0,0.0026496563404850917,004700
29,현대차,2017,Q3,경기소비재,0.03011591406793329,0.0965300597626153,0.0,0.0,0.0,0.0,0.0,-0.04329772808773875,005380
29,에스엘,2017,Q3,경기소비재,-0.06480747034245979,0.42704595521386834,0.0,-0.006255396985612838,0.0,0.0,0.0,-0.037974506301888096,005850
29,녹십자,2017,Q3,헬스케어,0.13925718830616043,0.14246916379749797,0.0,0.0,0.0,0.0,0.0,-0.005783587816245543,006280
29,동아타이어,2017,Q3,경기소비재,-0.2007839161527798,0.0,0.0,0.0,-0.07699821914898364,0.0,0.0,0.0,007340
29,일양약품,2017,Q3,헬스케어,-0.023961915065807582,-0.04137636014236401,0.0,0.0,0.0,0.0,0.0,0.12430095612278758,007570
29,서연,2017,Q3,경기소비재,-0.20054770149270745,-0.002716119254701166,0.0,0.0,0.0,0.0,0.0,-0.1671144756605543,007860
29,서흥,2017,Q3,헬스케어,-0.11315723383542628,0.1879002255355242,0.08496070945233569,0.0,0.0,0.0,0.0,-0.00025751110231818364,008490
29,호텔신라,2017,Q3,경기소비재,0.23124795766005968,0.0,0.0,0.0,0.0,0.0,0.0,0.22507636061213976,008770
29,한샘,2017,Q3,경기소비재,-0.12236266610342535,0.10717195916913047,0.0,0.0,0.0,0.0,0.0,-0.012244800159810824,009240
29,광동제약,2017,Q3,헬스케어,-0.05426387270765522,0.29520503432819534,0.0,0.0,0.0,0.0,0.0,0.0690218013204262,009290
29,모토닉,2017,Q3,경기소비재,-0.09619987540575092,0.10036876105152914,0.0,0.0,0.0,0.0,0.0,0.12266584179308465,009680
29,화신,2017,Q3,경기소비재,-0.2086779070401973,0.07641466573266475,0.0,0.0,0.0,0.0,0.0,-0.14896729014968427,010690
29,현대위아,2017,Q3,경기소비재,-0.19106153548480231,0.028146822530612958,0.0,0.0,0.0,0.0,0.0,-0.1383933070124657,011210
29,현대모비스,2017,Q3,경기소비재,-0.025611640111633277,0.23318352876049042,0.0,0.0,0.0,0.0,0.0,-0.04294851040502164,012330
29,에스원,2017,Q3,경기소비재,-0.06951563696228841,0.0,0.0,0.0,0.0,0.0,0.0,0.09869281813074865,012750
29,한온시스템,2017,Q3,경기소비재,0.1296065762071523,0.39855322913495983,-0.0023375506486564834,0.0,0.0,0.0,0.0,-0.06939085903204953,018880
29,대교,2017,Q3,경기소비재,-0.12845793992187995,0.08056326068478192,0.0,0.002903365133584135,0.0,0.0,0.0,0.043758050651445425,019680
29,한섬,2017,Q3,경기소비재,-0.2910923485240305,0.18240679310459496,0.0,0.0,0.0,0.0,0.0,0.16834146222945656,020000
29,코웨이,2017,Q3,경기소비재,-0.07198191375085689,0.2724718752960249,0.0,0.0,0.0,0.0,0.0,-0.04664038977928104,021240
29,롯데쇼핑,2017,Q3,경기소비재,-0.09302999369366169,0.1116156408898521,0.0,0.0,0.0,0.0,0.0,0.0793924893035656,023530
29,삼성물산,2017,Q3,경기소비재,-0.039808897962141904,0.052606987774421965,0.017145631242207582,0.0,0.0,0.0,0.0,0.06341150130294225,028260
