,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
3,세종공업,2024,Q1,경기소비재,-0.06194140166156326,0.0,0.0,0.0,0.0,0.0,0.0,-0.14839286620406053,033530
3,강원랜드,2024,Q1,경기소비재,-0.10023142195089471,0.0,0.0,0.0,0.0,0.0,0.0,-0.025792270564835275,035250
3,한라홀딩스,2024,Q1,경기소비재,-0.06401341293330459,0.0,0.0,0.0,0.0,0.0,0.0,0.018583273081170498,060980
3,S&T모티브,2024,Q1,경기소비재,-0.002516592375339438,0.0,0.0,0.0,0.0,0.0,0.0,-0.052887440766733185,064960
3,대웅제약,2024,Q1,헬스케어,-0.1442210789928504,0.0,0.0,0.0,0.0,0.0,0.0,0.18219481517089292,069620
3,현대백화점,2024,Q1,경기소비재,-0.04812189164976931,0.0,0.0,0.0,0.0,0.0,0.0,-0.03313095790906125,069960
3,금호타이어,2024,Q1,경기소비재,0.34575440324195367,0.0,0.0,0.0,0.0,0.0,0.0,-0.342100836300572,073240
3,현대리바트,2024,Q1,경기소비재,0.2796667580566886,0.0,0.0,0.0,0.0,0.0,0.0,-0.03549681810011563,079430
3,베이직하우스,2024,Q1,경기소비재,0.10863203718014715,0.0,0.0,0.0,0.0,0.0,0.0,-0.20518719268684707,084870
3,LF,2024,Q1,경기소비재,0.11242984945421906,0.0,0.0,0.0,0.0,0.0,0.0,-0.09617443616993082,093050
3,한세실업,2024,Q1,경기소비재,0.018754813434009993,0.0,0.0,0.0,0.0,0.0,0.0,-0.0741090340188332,105630
3,영원무역,2024,Q1,경기소비재,-0.11740459804395488,0.0,0.0,0.0,0.0,0.0,0.0,0.02463774657118593,111770
3,GKL,2024,Q1,경기소비재,0.12916254155375093,0.0,0.0,0.0,0.0,0.0,0.0,-0.19703730763539506,114090
3,한미약품,2024,Q1,헬스케어,-0.06703902988820826,0.019808141244521904,0.0,0.0,0.0,0.0,0.0,-0.06455449847522676,128940
3,한국타이어,2024,Q1,경기소비재,-0.14156129378174886,0.0,0.0,0.0,0.0,0.0,0.0,-0.009367340826250105,161390
3,동아에스티,2024,Q1,헬스케어,-0.16437181620274033,0.025537538457788278,0.0,0.0,0.0,0.0,0.0,0.10768631637488779,170900
3,종근당,2024,Q1,헬스케어,-0.07600579313281458,0.04821241481854899,0.0,0.0,0.0,0.0,0.0,0.15354819751764934,185750
