,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
17,경방,2020,Q3,경기소비재,-0.04972281080367345,0.0,0.0,0.0,0.0,0.0,0.0,-0.15686657248467922,000050
17,유한양행,2020,Q3,헬스케어,-0.056977511654584076,0.0,0.0,0.0,0.0,0.0,0.0,-0.23386316947637756,000100
17,일동제약,2020,Q3,헬스케어,-0.07199364085817223,0.0,0.0,0.0,0.0,0.0,0.0,0.3699180242814153,000230
17,한국타이어월드와이드,2020,Q3,경기소비재,0.09946325091362876,0.0,0.0,0.0,0.0,0.0,0.0,-0.08167199783449117,000240
17,기아차,2020,Q3,경기소비재,0.28144566446315256,0.044978564955097555,0.0,0.0,0.0,0.0,0.0,0.15236614656416533,000270
17,동아쏘시오홀딩스,2020,Q3,헬스케어,0.14036300650534914,0.0,0.0,0.0,0.0,0.0,0.0,-0.3998505686067466,000640
17,SK네트웍스,2020,Q3,경기소비재,-0.15667416286792887,0.0,0.0,0.0,0.0,0.0,0.0,-0.06798717588179815,001740
17,넥센타이어,2020,Q3,경기소비재,-0.10818050616280883,0.0,0.0,0.0,0.0,0.0,0.0,0.13677275584131002,002350
17,부광약품,2020,Q3,헬스케어,-0.3780558573387964,0.0,0.0,0.0,0.0,0.0,0.0,-0.18219449129072096,003000
17,일신방직,2020,Q3,경기소비재,0.013137356282461495,0.0,0.0,0.0,0.0,0.0,0.0,-0.034575720229012646,003200
17,영진약품,2020,Q3,헬스케어,0.1597521371336741,0.0,0.0,0.0,0.0,0.0,0.0,-0.3949343437705028,003520
17,쌍용차,2020,Q3,경기소비재,0.05434615790742354,0.0,0.0,0.0,0.0,0.0,0.0,-0.5133464233912897,003620
17,한솔홀딩스,2020,Q3,경기소비재,-0.06821692492436532,0.0,0.0,0.0,0.0,0.0,0.0,-0.17808016752973815,004150
17,신세계,2020,Q3,경기소비재,-0.01335102321451399,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076635358123541,004170
17,세방전지,2020,Q3,경기소비재,0.033279213579657234,0.0,0.0,0.0,0.0,0.0,0.0,1.1879800800840556,004490
17,조광피혁,2020,Q3,경기소비재,-0.03951025331075196,0.0,0.0,0.12283434120065362,0.0,0.0,0.0,-0.06385352263544625,004700
17,현대차,2020,Q3,경기소비재,0.0024384504696965334,0.0,0.0,0.0,0.0,0.0,0.0,0.03561235165266283,005380
17,에스엘,2020,Q3,경기소비재,0.17871246884897807,0.0,0.0,0.07819376063872441,0.0,0.0,0.0,0.33671568250057743,005850
17,녹십자,2020,Q3,헬스케어,0.28649081150276556,0.0,0.0,0.0,0.0,0.0,0.0,-0.3312796150323131,006280
17,동아타이어,2020,Q3,경기소비재,-0.07814674985982636,0.0,0.0,0.0,0.0,0.0,0.0,0.10176393435395803,007340
17,일양약품,2020,Q3,헬스케어,-0.20526474287899468,0.0,0.0,0.0,0.0,0.0,0.0,-0.7222240162038875,007570
17,서연,2020,Q3,경기소비재,-0.06976127962477041,0.0,0.0,0.0,0.0,0.0,0.0,-0.2351133651551313,007860
17,서흥,2020,Q3,헬스케어,-0.1346280795164987,0.0,0.0,0.0,0.0,0.0,0.0,-0.23824293152825574,008490
17,호텔신라,2020,Q3,경기소비재,-0.02297878699844906,0.0,0.0,0.0,0.0,0.0,0.0,-0.1633270105320653,008770
17,한샘,2020,Q3,경기소비재,-0.12045129421722403,0.0,0.0,0.0,0.0,0.0,0.0,-0.1357677855075407,009240
17,광동제약,2020,Q3,헬스케어,0.0018716884839686324,0.0,0.0,0.0,0.0,0.0,0.0,-0.3261186561604223,009290
17,모토닉,2020,Q3,경기소비재,0.4618886834972739,0.0,0.0,0.0,0.0,0.0,0.0,-0.14512187815180605,009680
17,화신,2020,Q3,경기소비재,0.03021622824747431,0.0,0.0,0.0,0.0,0.0,0.0,0.6451454106563874,010690
17,현대위아,2020,Q3,경기소비재,-0.03448982181810133,0.0,0.0,0.0,0.0,0.0,0.0,0.4962943685573553,011210
17,현대모비스,2020,Q3,경기소비재,0.014754982134379764,0.0,0.0,0.0,0.0,0.0,0.0,0.009740299682602094,012330
17,에스원,2020,Q3,경기소비재,-0.16070468602559004,0.0,0.0,0.0,0.0,0.0,0.0,-0.21781960778675571,012750
17,한온시스템,2020,Q3,경기소비재,-0.024379215585989947,0.0,0.014309686604955685,0.0,0.0,0.0,0.0,0.026849860561077687,018880
17,대교,2020,Q3,경기소비재,-0.07061705019268114,0.0,0.0,0.0,0.0,0.0,0.0,-0.1638698418390691,019680
17,한섬,2020,Q3,경기소비재,-0.17380853955438327,0.0,0.0,0.0,0.0,0.0,0.0,0.02726953549916386,020000
17,코웨이,2020,Q3,경기소비재,-0.16102127411057132,0.0,0.0,0.0,0.0,0.0,0.0,-0.3526109524368455,021240
17,롯데쇼핑,2020,Q3,경기소비재,0.11424839546694987,0.0,0.0,0.0,0.0,0.0,0.0,0.061126155070069105,023530
17,삼성물산,2020,Q3,경기소비재,-0.09047520622104993,0.0,0.06255354841316674,0.0,0.0,0.0,0.0,-0.23250586837168655,028260
17,세종공업,2020,Q3,경기소비재,0.11064085377997399,0.1665735010676781,0.0,0.0,0.0,0.0,0.0,-0.22281601410479696,033530
17,강원랜드,2020,Q3,경기소비재,-0.08440551719894429,0.0,0.0,0.0,0.0,0.0,0.0,-0.04349093506854898,035250
17,한라홀딩스,2020,Q3,경기소비재,0.11353534451464142,0.0,0.0,0.0,0.0,0.0,0.0,-0.1309109459903539,060980
17,S&T모티브,2020,Q3,경기소비재,0.006332292549448455,0.0,0.0,0.0,0.0,0.0,0.0,-0.060041063918283843,064960
17,대웅제약,2020,Q3,헬스케어,-0.209257455963052,0.0,0.0,0.0,0.0,0.0,0.0,0.15086989844319507,069620
17,현대백화점,2020,Q3,경기소비재,0.08104017309361522,0.0,0.0,0.0,0.0,0.0,0.0,0.0190289742250265,069960
17,금호타이어,2020,Q3,경기소비재,0.2513489339114951,0.0,0.0,0.0,0.0,0.0,0.0,-0.274627641255499,073240
17,현대리바트,2020,Q3,경기소비재,-0.21236882554723344,0.0,0.0,0.0,0.0,0.0,0.0,-0.1334741554676363,079430
17,베이직하우스,2020,Q3,경기소비재,0.12123148829107444,0.0,0.0,0.0,0.0,0.0,0.0,-0.34593810742317255,084870
17,LF,2020,Q3,경기소비재,0.19331857070010766,0.0,0.0,0.0,0.0,0.0,0.0,-0.16504967088761535,093050
17,한세실업,2020,Q3,경기소비재,0.31691717601920244,0.0,0.0,0.0,0.0,0.0,0.0,-0.019967335463775854,105630
17,영원무역,2020,Q3,경기소비재,0.04976998276363485,0.0,0.0,0.0,0.0,0.0,0.0,0.15975872995186002,111770
17,GKL,2020,Q3,경기소비재,-0.006899410311288184,0.0,0.0,0.0,0.0,0.0,0.0,-0.06219961320055967,114090
17,한미약품,2020,Q3,헬스케어,-0.12822564058653205,0.0,0.0,0.0,0.0,0.0,0.0,-0.03156698280722092,128940
17,한국타이어,2020,Q3,경기소비재,-0.052189559636131984,0.0,0.0,0.0,0.0,0.0,0.0,0.13000031882526544,161390
17,동아에스티,2020,Q3,헬스케어,-0.1371977300477319,0.0,0.0,0.0,0.0,0.0,0.0,-0.29242598531751146,170900
17,종근당,2020,Q3,헬스케어,-0.10026319236960443,0.0,0.0,0.0,0.0,0.0,0.0,0.050608856185354684,185750
