code,name,year,quarter,sector,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
50,경방,2024,Q4,경기소비재,0.0,0.3240186925417905,-0.18314576051350018,-0.07794103538636943,-0.13264504743960148,-0.07443342271017528,-0.1299716809004552,0.005055949123253134,0.005055949123253134,0.005055949123253134,-0.1767590547655975,0.02687739240509357,-0.04758172092937052,-0.04758172092937052,-0.04758172092937052,-0.02886037179999912,-0.02886037179999912,000050
50,경방,2024,Q3,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09305574478690715,-0.02886037179999912,000050
50,경방,2024,Q2,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13327121036347922,0.09305574478690715,000050
50,경방,2024,Q1,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10878884492008238,-0.13327121036347922,000050
50,경방,2023,Q4,경기소비재,0.0,-0.053911181435313926,0.016680986269392184,0.058444360615270474,0.0584998762754545,0.0516263528868004,0.051571244080929945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06536116314323508,-0.10878884492008238,000050
50,경방,2023,Q3,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08219063219063219,-0.06536116314323508,000050
50,경방,2023,Q2,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1480480934124126,-0.08219063219063219,000050
50,경방,2023,Q1,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05075163065633926,-0.1480480934124126,000050
50,경방,2022,Q4,경기소비재,0.0,-0.14542370064392685,0.18999575600910523,0.09030249918374955,0.08990120130234636,0.09887105494432591,0.09892869099430857,0.0,0.0,0.0,0.05466096868500658,-0.00517352077314126,0.0,0.0,0.0,-0.015779626136757832,-0.05075163065633926,000050
50,경방,2022,Q3,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13229381994235823,-0.015779626136757832,000050
50,경방,2022,Q2,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10140683498790896,-0.13229381994235823,000050
50,경방,2022,Q1,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11273574077530271,-0.10140683498790896,000050
50,경방,2021,Q4,경기소비재,0.0,-0.19086646198107693,0.14385536497102014,0.012925477078108871,0.013310580204778377,0.006433076169614749,0.006062647356011919,0.0,0.0,0.0,0.6931642857142857,-0.03730232282809287,0.0,0.0,0.0,0.11458560288894182,0.11273574077530271,000050
50,경방,2021,Q3,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055764862783849796,0.11458560288894182,000050
50,경방,2021,Q2,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030792581925372384,0.055764862783849796,000050
50,경방,2021,Q1,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06024886078885398,-0.0030792581925372384,000050
50,경방,2020,Q4,경기소비재,0.0,-0.23235692529483953,0.02217176539580623,-0.03857952499836037,-0.03862559552714806,-0.026033195117203034,-0.02566290364925161,0.0,0.0,0.0,0.3999999999999999,-0.015142756443526806,0.0,0.0,0.0,-0.15686657248467922,0.06024886078885398,000050
50,경방,2020,Q3,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04972281080367345,-0.15686657248467922,000050
50,경방,2020,Q2,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11949602641425311,-0.04972281080367345,000050
50,경방,2020,Q1,경기소비재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31535207533686044,-0.11949602641425311,000050
