,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,부채총계 변화율,비유동자산 변화율,소비자물가지수 변화율,Label,Code
28,하이트진로,2017,Q4,생활소비재,-0.07153284189618661,0.18077144502014986,-0.05718061831079546,-0.9459377665888548,0.09982887031885124,-0.0030302297680568913,-0.3500195788744318,-0.04948171985198782,000080
28,CJ,2017,Q4,생활소비재,-0.14833598925198915,0.18077144502014986,0.004043668339337225,-0.010248276554823521,0.025052965128609106,0.0005426634733078917,-0.3500195788744318,0.06456432208947764,001040
28,대상,2017,Q4,생활소비재,0.12800909009407943,0.18077144502014986,-0.007328889159956775,-1.1375765498773567,-0.07612117386864425,0.006247545486386175,-0.3500195788744318,0.02797127356775445,001680
28,오리온,2017,Q4,생활소비재,-0.011359168765704857,0.18077144502014986,0.0017108290075638077,-1.1448990495325388,-0.9312553452367078,2.0868898080065463,-0.3500195788744318,-0.10431789820217621,001800
28,아모레G,2017,Q4,생활소비재,-0.02698996648868756,0.18077144502014986,0.007404789595870875,11.526382446725671,0.07201502588079678,0.008014574683023357,-0.3500195788744318,-0.1360954223272263,002790
28,남양유업,2017,Q4,생활소비재,0.05408139316911795,0.18077144502014986,0.0009463002730525361,-0.9023135820116868,-0.008387080230521038,0.039206243256012296,-0.3500195788744318,-0.005378676854668178,003920
28,농심,2017,Q4,생활소비재,-0.06061892920748812,0.18077144502014986,0.006615244155272704,-0.45187898366809,-0.10606446884516907,-0.005549012165146805,-0.3500195788744318,0.05797105464624123,004370
28,빙그레,2017,Q4,생활소비재,0.024961978726841277,0.18077144502014986,0.2843639779369027,-0.5460250859338209,-0.3195029826190322,-0.008048803070420663,-0.3500195788744318,0.048984254228570764,005180
28,롯데칠성,2017,Q4,생활소비재,0.0,0.18077144502014986,0.24153167954900634,-2.9002913702528033,-0.35295237075474595,0.02053853853605281,-0.3500195788744318,0.034072599802839096,005300
28,현대그린푸드,2017,Q4,생활소비재,-0.022020781458245577,0.18077144502014986,0.07282065976532337,2.0654661153408687,0.050300970991637994,0.11635033936760153,-0.3500195788744318,0.09398526413280744,005440
28,삼립식품,2017,Q4,생활소비재,-0.14903348758140963,0.18077144502014986,0.052911470361692636,4.495471433573234,0.012367058570678546,-0.04317309691810711,-0.3500195788744318,-0.046527513696990264,005610
28,크라운제과,2017,Q4,생활소비재,-0.20175310955912837,0.18077144502014986,0.002626254056954158,1.7994593882083865,0.25037642260524984,0.38927166101405186,-0.3500195788744318,0.3741074069379304,005740
28,GS리테일,2017,Q4,생활소비재,-0.10920171221904379,0.18077144502014986,0.020315229417828817,-0.5367322851275199,-0.1012280234482471,0.008742354985624257,-0.3500195788744318,0.24640237284137154,007070
28,오뚜기,2017,Q4,생활소비재,0.001421906037824626,0.18077144502014986,0.018173126400485184,-0.5319454800763177,-0.12596940534286405,0.008200821908171951,-0.3500195788744318,0.03997906446173767,007310
28,한국전력,2017,Q4,생활소비재,-0.07429485129617441,0.18077144502014986,-0.011181089206153683,-1.0532479136272348,0.040741294198669564,0.0027363130853956807,-0.3500195788744318,0.12546416759389964,015760
28,KT&G,2017,Q4,생활소비재,-0.05911545936527179,0.18077144502014986,0.24008635838894343,-0.37430480634010854,-0.16208057380576912,0.010367853652527792,-0.3500195788744318,-0.0008389680084445739,033780
28,무학,2017,Q4,생활소비재,0.0029167028065701928,0.18077144502014986,-0.01094649998189734,-0.8941254449969889,9.230113806357743e-05,0.15041422581200647,-0.3500195788744318,-0.03293193053618971,033920
28,한국가스공사,2017,Q4,생활소비재,0.22407366224247538,0.18077144502014986,-0.019064386590765925,-1.0752896457332437,0.02864614958793532,-0.03324528693711337,-0.3500195788744318,0.2188319700870702,036460
28,팜스코,2017,Q4,생활소비재,0.10977666175640563,0.18077144502014986,0.03362964367511645,0.5709033478865764,-0.18457253480147373,-0.005003940938722917,-0.3500195788744318,0.020848069893140805,036580
28,동원F&B,2017,Q4,생활소비재,0.0903775817697674,0.18077144502014986,-0.028440333998643652,-1.0798965295072183,-0.16445387805962208,0.016737336150501658,-0.3500195788744318,0.08545927449712974,049770
