,Feature,Importance
0,M_국제유가 변화율,0.19407637649766257
1,F_이익잉여금 변화율,0.1772203005519436
2,F_법인세차감전 순이익 변화율,0.16282984611414075
3,F_부채총계 변화율,0.1610895027256997
4,F_비유동자산 변화율,0.15761007087350368
5,M_소비자물가지수 변화율,0.14717390323704982
