,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
17,유한양행,2020,Q3,헬스케어,-0.056977511654584076,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.23386316947637756,000100
17,일동제약,2020,Q3,헬스케어,-0.07199364085817223,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,0.3699180242814153,000230
17,동아쏘시오홀딩스,2020,Q3,헬스케어,0.14036300650534914,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.12128584005203003,-0.3998505686067466,000640
17,부광약품,2020,Q3,헬스케어,-0.3780558573387964,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.18219449129072096,003000
17,영진약품,2020,Q3,헬스케어,0.1597521371336741,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.3949343437705028,003520
17,녹십자,2020,Q3,헬스케어,0.28649081150276556,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.3312796150323131,006280
17,일양약품,2020,Q3,헬스케어,-0.20526474287899468,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.7222240162038875,007570
17,서흥,2020,Q3,헬스케어,-0.1346280795164987,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.23824293152825574,008490
17,광동제약,2020,Q3,헬스케어,0.0018716884839686324,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.3261186561604223,009290
17,대웅제약,2020,Q3,헬스케어,-0.209257455963052,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,0.15086989844319507,069620
17,한미약품,2020,Q3,헬스케어,-0.12822564058653205,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.03156698280722092,128940
17,동아에스티,2020,Q3,헬스케어,-0.1371977300477319,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,-0.29242598531751146,170900
17,종근당,2020,Q3,헬스케어,-0.10026319236960443,0.0,0.464159945473134,29.267844017171594,-0.032258064516129115,-0.01328671328671327,0.0,0.050608856185354684,185750
