,Feature,Importance
0,P_보유 주식 수 변화율,0.2861209412051032
1,M_국제유가 변화율,0.20470867788024236
2,M_소비자물가지수 변화율,0.14600190856984097
3,M_실업률 변화율,0.12587357696210102
4,M_금리 변화율,0.12023208211206081
5,P_자기주식수 변화율,0.11706281327065168
