,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
18,유한양행,2020,Q2,헬스케어,-0.0026108399483019684,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.056977511654584076,000100
18,일동제약,2020,Q2,헬스케어,-0.2223163771295673,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.07199364085817223,000230
18,동아쏘시오홀딩스,2020,Q2,헬스케어,-0.017716125577534908,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,-0.14300431379023548,0.14036300650534914,000640
18,부광약품,2020,Q2,헬스케어,0.10918016424452176,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.3780558573387964,003000
18,영진약품,2020,Q2,헬스케어,-0.05310060968676805,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,0.1597521371336741,003520
18,녹십자,2020,Q2,헬스케어,0.6001770903150403,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,0.28649081150276556,006280
18,일양약품,2020,Q2,헬스케어,1.1250055987211747,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.20526474287899468,007570
18,서흥,2020,Q2,헬스케어,-0.06201710193667512,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.1346280795164987,008490
18,광동제약,2020,Q2,헬스케어,0.06510587803462331,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,0.0018716884839686324,009290
18,대웅제약,2020,Q2,헬스케어,-0.19150606594542435,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.209257455963052,069620
18,한미약품,2020,Q2,헬스케어,-0.009742006283337712,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.12822564058653205,128940
18,동아에스티,2020,Q2,헬스케어,-0.1656770632199041,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.1371977300477319,170900
18,종근당,2020,Q2,헬스케어,0.3684488911853843,0.0,-0.41825270948982285,-0.9744470971009336,0.15887850467289732,-0.0835291604358025,0.0,-0.10026319236960443,185750
