,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
8,유한양행,2022,Q4,헬스케어,-0.04341924912778849,0.10391165623953125,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.047670681227471645,0.08422430114085966,000100
8,일동제약,2022,Q4,헬스케어,-0.4629102238676061,0.4678146198873576,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,4.027240253057229e-06,-0.07049849609311148,000230
8,동아쏘시오홀딩스,2022,Q4,헬스케어,-0.08799314204559384,-0.018712797259675895,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.0,-0.08179994737427296,000640
8,부광약품,2022,Q4,헬스케어,-0.01689194641921392,0.09163553621257448,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.0,-0.016555608896838294,003000
8,영진약품,2022,Q4,헬스케어,0.0621983953460601,0.039654387487787046,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.0,-0.0429975109636127,003520
8,녹십자,2022,Q4,헬스케어,-0.05390522417246933,-0.03849901301058878,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.0,0.02518955971872306,006280
8,일양약품,2022,Q4,헬스케어,-0.032175523882569446,0.04200985492367959,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.13438177184366773,-0.03270437844605266,007570
8,서흥,2022,Q4,헬스케어,-0.1258111825675394,0.07072338798322764,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.0,-0.07148922121958703,008490
8,광동제약,2022,Q4,헬스케어,-0.0623101367041075,0.012979660744786958,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.0,0.04456560647099108,009290
8,대웅제약,2022,Q4,헬스케어,-0.27721589401366126,-0.022864485020741454,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.0,0.01965366423819441,069620
8,한미약품,2022,Q4,헬스케어,0.05742923487358205,0.1296572319377327,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,0.15746227299855065,0.1040982669244066,128940
8,동아에스티,2022,Q4,헬스케어,-0.03320790542035765,-0.022537269533200788,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,6.404527199707923,-0.05285487742783433,170900
8,종근당,2022,Q4,헬스케어,-0.010816597752292663,-0.03359583065087557,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.11445954938682568,1.0261876541627961,0.050323351298373425,185750
