,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
16,유한양행,2020,Q4,헬스케어,-0.23386316947637756,5.359130297533221,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,4.064709531616963,0.028381352702002864,000100
16,일동제약,2020,Q4,헬스케어,0.3699180242814153,-0.026243633574089653,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.008095325091853844,-0.05209837758433877,000230
16,동아쏘시오홀딩스,2020,Q4,헬스케어,-0.3998505686067466,0.2802557486932673,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.41210762766405273,0.15522541675913962,000640
16,부광약품,2020,Q4,헬스케어,-0.18219449129072096,0.23397707729111294,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.002661993483948466,-0.12307251492606891,003000
16,영진약품,2020,Q4,헬스케어,-0.3949343437705028,-0.03804533856130066,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.0,-0.01782222708645972,003520
16,녹십자,2020,Q4,헬스케어,-0.3312796150323131,0.05755230956908752,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.0,0.010559098662608922,006280
16,일양약품,2020,Q4,헬스케어,-0.7222240162038875,0.06124074015065428,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.0,0.04858363004501072,007570
16,서흥,2020,Q4,헬스케어,-0.23824293152825574,0.32367209509042705,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.0,0.051612771858169336,008490
16,광동제약,2020,Q4,헬스케어,-0.3261186561604223,-0.07891005849435717,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,-0.11682025544851615,0.0425041024663672,009290
16,대웅제약,2020,Q4,헬스케어,0.15086989844319507,0.05988427215440306,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,-0.3490742313572278,0.08006156625333917,069620
16,한미약품,2020,Q4,헬스케어,-0.03156698280722092,-0.032778565158444906,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.14977110157367668,-0.033360489244546265,128940
16,동아에스티,2020,Q4,헬스케어,-0.29242598531751146,-0.012696640880535792,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.0,0.02088670980673501,170900
16,종근당,2020,Q4,헬스케어,0.050608856185354684,0.13522569585491184,0.030879044146171264,-0.3780443147289393,0.04166666666666674,0.13205764233403983,0.24078943149389165,-0.18394322257951018,185750
