,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
4,유한양행,2023,Q4,헬스케어,0.09501216460727777,0.035339626270167734,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.02275765410624553,-0.05938153517806958,000100
4,일동제약,2023,Q4,헬스케어,-0.18290683109768113,0.004190899099982159,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.0,-0.06595967810721542,000230
4,동아쏘시오홀딩스,2023,Q4,헬스케어,0.06673828483305849,0.043348010266240244,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.0,-0.09398115169705518,000640
4,부광약품,2023,Q4,헬스케어,-0.031270062069607765,0.004075581044864718,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.0,0.02739847236300402,003000
4,영진약품,2023,Q4,헬스케어,-0.16696533678456976,0.030436577118380326,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.0,0.022138869449247443,003520
4,녹십자,2023,Q4,헬스케어,0.05349638702774506,-0.010360535438787122,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.0,-0.09395144067091342,006280
4,일양약품,2023,Q4,헬스케어,-0.129648217565095,-0.00880539841924588,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.11521768513373476,-0.05179431666068886,007570
4,서흥,2023,Q4,헬스케어,-0.34901971392386616,0.0,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.0,-0.0072312532263483715,008490
4,광동제약,2023,Q4,헬스케어,-0.09776234306129312,-0.04683293997096094,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.08818156301644087,-0.06094678622268626,009290
4,대웅제약,2023,Q4,헬스케어,0.048743475475966636,0.05886382716244021,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,-0.8447813640993724,-0.1442210789928504,069620
4,한미약품,2023,Q4,헬스케어,0.029600978467908226,-0.16410236571203207,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.10916423434953537,-0.06703902988820826,128940
4,동아에스티,2023,Q4,헬스케어,0.24990245783200782,0.014822728383974138,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,3.559637098762389,-0.16437181620274033,170900
4,종근당,2023,Q4,헬스케어,-0.11728085040185014,-0.03717227022020275,-0.03388722209400741,0.10965773361610065,0.0625,0.00757180156657955,0.18400881138523717,-0.07600579313281458,185750
