,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
2,유한양행,2024,Q2,헬스케어,0.2848114793230269,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,0.5302977539193272,000100
2,일동제약,2024,Q2,헬스케어,0.037205930743872746,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,-0.0836245273219364,000230
2,동아쏘시오홀딩스,2024,Q2,헬스케어,0.15859709832860064,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,0.10673495881254522,000640
2,부광약품,2024,Q2,헬스케어,-0.132677991624114,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,-0.09209426705591194,003000
2,영진약품,2024,Q2,헬스케어,0.21382556383006918,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,-0.06584683970613461,003520
2,녹십자,2024,Q2,헬스케어,0.3450960910556526,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,0.04124822995500206,006280
2,일양약품,2024,Q2,헬스케어,0.12407645988741686,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,-0.10442076528020697,007570
2,서흥,2024,Q2,헬스케어,-0.16301616890588347,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,-0.11364233772798789,008490
2,광동제약,2024,Q2,헬스케어,-0.03642188886279837,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,-0.01670221699653235,009290
2,대웅제약,2024,Q2,헬스케어,0.18219481517089292,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,0.18916351023857117,069620
2,한미약품,2024,Q2,헬스케어,-0.06455449847522676,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,0.21547402246704772,128940
2,동아에스티,2024,Q2,헬스케어,0.10768631637488779,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,0.11852063188702255,170900
2,종근당,2024,Q2,헬스케어,0.15354819751764934,0.0,0.01979840167061564,-0.110334699467731,-3.3306690738754696e-16,0.02546205269366908,0.0,-0.04205449869618158,185750
