,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
6,유한양행,2023,Q2,헬스케어,0.29034291902187653,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.1365996389889667,000100
6,일동제약,2023,Q2,헬스케어,-0.04564954330338757,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.10504188623918811,000230
6,동아쏘시오홀딩스,2023,Q2,헬스케어,0.04921519946166719,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,0.07971995402686094,000640
6,부광약품,2023,Q2,헬스케어,-0.16834066751682053,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.09887998804800935,003000
6,영진약품,2023,Q2,헬스케어,-0.12751493529536184,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.12801352275036487,003520
6,녹십자,2023,Q2,헬스케어,-0.0883642258291437,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.09152539035579976,006280
6,일양약품,2023,Q2,헬스케어,-0.04376133949357327,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.1256940528661142,007570
6,서흥,2023,Q2,헬스케어,-0.08711301426865378,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,0.1092551243428436,008490
6,광동제약,2023,Q2,헬스케어,0.05405369388834563,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,0.06699793426647052,009290
6,대웅제약,2023,Q2,헬스케어,-0.06986015896270115,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,0.013252990289530635,069620
6,한미약품,2023,Q2,헬스케어,0.05126414257970115,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.05747364214878319,128940
6,동아에스티,2023,Q2,헬스케어,0.22828194819849823,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,-0.16416859584741345,170900
6,종근당,2023,Q2,헬스케어,-0.04224943360334718,0.0,-0.03519218134034163,-0.3075171004307199,-0.04938271604938271,0.0022310602386272915,0.0,0.4188110700950764,185750
