,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
20,유한양행,2019,Q4,헬스케어,0.256782615726154,-0.08961742204592504,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.03490244850939561,0.05294228616675725,000100
20,일동제약,2019,Q4,헬스케어,-0.15917565580621104,-0.05233450510816984,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.007522210769155269,0.1708108043303641,000230
20,동아쏘시오홀딩스,2019,Q4,헬스케어,0.06765016639434585,-0.03375917051677757,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,-0.024390380514734633,-0.01520887294945869,000640
20,부광약품,2019,Q4,헬스케어,0.4942607469637431,0.31406880390107705,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.7128525825909349,0.33822603827409736,003000
20,영진약품,2019,Q4,헬스케어,-0.038869018300790426,-0.03498628237411916,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.0036231884057971175,0.07283381172024125,003520
20,녹십자,2019,Q4,헬스케어,0.158163355799929,0.11289412769651608,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.0,0.12251460977212217,006280
20,일양약품,2019,Q4,헬스케어,0.533506131293737,-0.048529051536377876,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.0,0.012445188284518849,007570
20,서흥,2019,Q4,헬스케어,0.18604052287442419,0.025946928942634173,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.0,0.31011104855083893,008490
20,광동제약,2019,Q4,헬스케어,-0.14322553308895988,0.12905109884146726,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.049018650697915334,0.22469194663422415,009290
20,대웅제약,2019,Q4,헬스케어,-0.22784965535248733,-0.01710570365518027,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.0,0.19327775825907356,069620
20,한미약품,2019,Q4,헬스케어,-0.024137604777819954,0.014180661556237428,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.14588285437943638,-0.08863229393828863,128940
20,동아에스티,2019,Q4,헬스케어,-0.06196697671199214,-0.054722864384557646,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.0,0.03913915501463555,170900
20,종근당,2019,Q4,헬스케어,0.01864554738401633,-0.028508629593386847,0.023897949297593923,5.380260221408914,-0.05357142857142849,0.191387559808615,0.07252905977027302,0.2622179475173498,185750
