Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2017,Q1,BS,유동자산,2017.03.31 현재,"1,556,729,199,564"
2017,Q1,BS,비유동자산,2017.03.31 현재,"2,193,046,893,644"
2017,Q1,BS,자산총계,2017.03.31 현재,"3,749,776,093,208"
2017,Q1,BS,유동부채,2017.03.31 현재,"1,074,710,795,322"
2017,Q1,BS,비유동부채,2017.03.31 현재,"1,043,599,226,890"
2017,Q1,BS,부채총계,2017.03.31 현재,"2,118,310,022,212"
2017,Q1,BS,이익잉여금,2017.03.31 현재,"362,684,993,545"
2017,Q1,BS,자본총계,2017.03.31 현재,"1,631,466,070,996"
2017,Q1,IS,매출액,2017.01.01 ~ 2017.03.31,1549856836889
2017,Q1,IS,영업이익,2017.01.01 ~ 2017.03.31,58647447544
2017,Q1,IS,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,62978913396
2017,Q1,IS,당기순이익,2017.01.01 ~ 2017.03.31,47768597275
2017,Q1,IS,당기순이익(손실),2017.01.01 ~ 2017.03.31,47768597275
2017,Q2,BS,유동자산,2017.06.30 현재,"1,576,109,484,280"
2017,Q2,BS,비유동자산,2017.06.30 현재,"2,301,175,968,011"
2017,Q2,BS,자산총계,2017.06.30 현재,"3,877,285,452,291"
2017,Q2,BS,유동부채,2017.06.30 현재,"1,130,536,405,338"
2017,Q2,BS,비유동부채,2017.06.30 현재,"1,099,192,354,002"
2017,Q2,BS,부채총계,2017.06.30 현재,"2,229,728,759,340"
2017,Q2,BS,이익잉여금,2017.06.30 현재,"378,688,280,835"
2017,Q2,BS,자본총계,2017.06.30 현재,"1,647,556,692,951"
2017,Q2,IS,매출액,2017.01.01 ~ 2017.06.30,1237881796452
2017,Q2,IS,영업이익,2017.01.01 ~ 2017.06.30,25086945848
2017,Q2,IS,법인세차감전 순이익,2017.01.01 ~ 2017.06.30,20795467916
2017,Q2,IS,당기순이익,2017.01.01 ~ 2017.06.30,15614147250
2017,Q2,IS,당기순이익(손실),2017.01.01 ~ 2017.06.30,15614147250
2017,Q3,BS,유동자산,2017.09.30 현재,"2,026,668,409,695"
2017,Q3,BS,비유동자산,2017.09.30 현재,"2,659,046,979,147"
2017,Q3,BS,자산총계,2017.09.30 현재,"4,685,715,388,842"
2017,Q3,BS,유동부채,2017.09.30 현재,"1,812,490,808,629"
2017,Q3,BS,비유동부채,2017.09.30 현재,"1,188,277,151,292"
2017,Q3,BS,부채총계,2017.09.30 현재,"3,000,767,959,921"
2017,Q3,BS,자본금,2017.09.30 현재,"118,335,535,000"
2017,Q3,BS,이익잉여금,2017.09.30 현재,"416,055,849,156"
2017,Q3,BS,자본총계,2017.09.30 현재,"1,684,947,428,921"
2017,Q3,IS,매출액,2017.01.01 ~ 2017.09.30,1694855753458
2017,Q3,IS,영업이익,2017.01.01 ~ 2017.09.30,50923584629
2017,Q3,IS,법인세차감전 순이익,2017.01.01 ~ 2017.09.30,39782537986
2017,Q3,IS,당기순이익,2017.01.01 ~ 2017.09.30,34092360075
2017,Q3,IS,당기순이익(손실),2017.01.01 ~ 2017.09.30,34092360075
2017,Q4,BS,유동자산,2017.12.31 현재,"2,367,691,642,312"
2017,Q4,BS,비유동자산,2017.12.31 현재,"3,023,517,675,844"
2017,Q4,BS,자산총계,2017.12.31 현재,"5,391,209,318,156"
2017,Q4,BS,유동부채,2017.12.31 현재,"2,305,022,859,805"
2017,Q4,BS,비유동부채,2017.12.31 현재,"1,293,231,997,650"
2017,Q4,BS,부채총계,2017.12.31 현재,"3,598,254,857,455"
2017,Q4,BS,자본금,2017.12.31 현재,"118,335,535,000"
2017,Q4,BS,이익잉여금,2017.12.31 현재,"524,169,982,506"
2017,Q4,BS,자본총계,2017.12.31 현재,"1,792,954,460,701"
2017,Q4,IS,매출액,2017.01.01 ~ 2017.12.31,2667161951528
2017,Q4,IS,영업이익,2017.01.01 ~ 2017.12.31,131681149414
2017,Q4,IS,법인세차감전 순이익,2017.01.01 ~ 2017.12.31,112365394815
2017,Q4,IS,당기순이익,2017.01.01 ~ 2017.12.31,82939343316
2017,Q4,IS,당기순이익(손실),2017.01.01 ~ 2017.12.31,82939343316
