접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330000717,Y,00150244,하이트진로,-,-,-,-,-,-,2015-12-31,2015,Q4
20210210001197,Y,00150244,하이트진로,-,-,-,-,-,-,2016-12-31,2016,Q4
20210210001210,Y,00150244,하이트진로,-,-,-,-,-,-,2017-12-31,2017,Q4
20210210001227,Y,00150244,하이트진로,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002059,Y,00150244,하이트진로,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000644,Y,00150244,하이트진로,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000772,Y,00150244,하이트진로,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316001349,Y,00150244,하이트진로,-,-,-,-,-,-,2022-12-31,2022,Q4
20240314000553,Y,00150244,하이트진로,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320000493,Y,00150244,하이트진로,-,-,-,-,-,-,2024-12-31,2024,Q4
