접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003057,Y,00113410,CJ대한통운,2011년 01월 27일,아시아나항공(주)외 2인,"5,823,275",25.53%,-,-,2015-12-31,2015,Q4
20160330003057,Y,00113410,CJ대한통운,2011년 12월 30일,CJ제일제당(주)외 1인,"9,162,522",40.16%,-,-,2015-12-31,2015,Q4
20160330003057,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2015-12-31,2015,Q4
20170331005048,Y,00113410,CJ대한통운,2011년 01월 27일,아시아나항공(주)외 2인,"5,823,275",25.53%,-,-,2016-12-31,2016,Q4
20170331005048,Y,00113410,CJ대한통운,2011년 12월 30일,CJ제일제당(주)외 1인,"9,162,522",40.16%,-,-,2016-12-31,2016,Q4
20170331005048,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2016-12-31,2016,Q4
20180402002335,Y,00113410,CJ대한통운,2011년 01월 27일,아시아나항공(주)외 2인,"5,823,275",25.53%,-,-,2017-12-31,2017,Q4
20180402002335,Y,00113410,CJ대한통운,2011년 12월 30일,CJ제일제당(주)외 1인,"9,162,522",40.16%,-,-,2017-12-31,2017,Q4
20180402002335,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 
케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2017-12-31,2017,Q4
20191002000600,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 
케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2018-12-31,2018,Q4
20191002000600,Y,00113410,CJ대한통운,2018년 03월 02일,"CJ제일제당(주),
영우냉동식품(주)","9,162,522",40.16%,영우냉동식품(주)의 케이엑스홀딩스(주) 흡수합병,-,2018-12-31,2018,Q4
20191002000600,Y,00113410,CJ대한통운,2019년 04월 27일,CJ제일제당(주),"9,162,522",40.16%,CJ제일제당(주)의 영우냉동식품(주) 흡수합병,-,2018-12-31,2018,Q4
20200330003195,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 
케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2019-12-31,2019,Q4
20200330003195,Y,00113410,CJ대한통운,2018년 03월 02일,"CJ제일제당(주),
영우냉동식품(주)","9,162,522",40.16%,영우냉동식품(주)의 케이엑스홀딩스(주) 흡수합병,-,2019-12-31,2019,Q4
20200330003195,Y,00113410,CJ대한통운,2019년 04월 27일,CJ제일제당(주),"9,162,522",40.16%,CJ제일제당(주)의 영우냉동식품(주) 흡수합병,-,2019-12-31,2019,Q4
20210319001047,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 
케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2020-12-31,2020,Q4
20210319001047,Y,00113410,CJ대한통운,2018년 03월 02일,"CJ제일제당(주),
영우냉동식품(주)","9,162,522",40.16%,영우냉동식품(주)의 케이엑스홀딩스(주) 흡수합병,-,2020-12-31,2020,Q4
20210319001047,Y,00113410,CJ대한통운,2019년 04월 27일,CJ제일제당(주),"9,162,522",40.16%,CJ제일제당(주)의 영우냉동식품(주) 흡수합병,-,2020-12-31,2020,Q4
20220318000927,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 
케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2021-12-31,2021,Q4
20220318000927,Y,00113410,CJ대한통운,2018년 03월 02일,"CJ제일제당(주),
영우냉동식품(주)","9,162,522",40.16%,영우냉동식품(주)의 케이엑스홀딩스(주) 흡수합병,-,2021-12-31,2021,Q4
20220318000927,Y,00113410,CJ대한통운,2019년 04월 27일,CJ제일제당(주),"9,162,522",40.16%,CJ제일제당(주)의 영우냉동식품(주) 흡수합병,-,2021-12-31,2021,Q4
20230317000857,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 
케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2022-12-31,2022,Q4
20230317000857,Y,00113410,CJ대한통운,2018년 03월 02일,"CJ제일제당(주),
영우냉동식품(주)","9,162,522",40.16%,영우냉동식품(주)의 케이엑스홀딩스(주) 흡수합병,-,2022-12-31,2022,Q4
20230317000857,Y,00113410,CJ대한통운,2019년 04월 27일,CJ제일제당(주),"9,162,522",40.16%,CJ제일제당(주)의 영우냉동식품(주) 흡수합병,-,2022-12-31,2022,Q4
20240320001789,Y,00113410,CJ대한통운,2013년 04월 03일,"CJ제일제당(주), 
케이엑스홀딩스(주)","9,162,522",40.16%,-,-,2023-12-31,2023,Q4
20240320001789,Y,00113410,CJ대한통운,2018년 03월 02일,"CJ제일제당(주),
영우냉동식품(주)","9,162,522",40.16%,영우냉동식품(주)의 케이엑스홀딩스(주) 흡수합병,-,2023-12-31,2023,Q4
20240320001789,Y,00113410,CJ대한통운,2019년 04월 27일,CJ제일제당(주),"9,162,522",40.16%,CJ제일제당(주)의 영우냉동식품(주) 흡수합병,-,2023-12-31,2023,Q4
20250317000953,Y,00113410,CJ대한통운,2018년 03월 02일,"CJ제일제당(주),
영우냉동식품(주)","9,162,522",40.16%,영우냉동식품(주)의 케이엑스홀딩스(주) 흡수합병,-,2024-12-31,2024,Q4
20250317000953,Y,00113410,CJ대한통운,2019년 04월 27일,CJ제일제당(주),"9,162,522",40.16%,CJ제일제당(주)의 영우냉동식품(주) 흡수합병,-,2024-12-31,2024,Q4
