접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20180921000461,Y,00107598,남양유업,-,-,-,-,-,-,2015-12-31,2015,Q4
20180921000473,Y,00107598,남양유업,-,-,-,-,-,-,2016-12-31,2016,Q4
20180921000478,Y,00107598,남양유업,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004914,Y,00107598,남양유업,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004386,Y,00107598,남양유업,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001132,Y,00107598,남양유업,-,-,-,-,-,-,2020-12-31,2020,Q4
20220323001322,Y,00107598,남양유업,-,-,-,-,-,-,2021-12-31,2021,Q4
20230323001233,Y,00107598,남양유업,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321001747,Y,00107598,남양유업,-,-,-,-,-,-,2023-12-31,2023,Q4
20250328000090,Y,00107598,남양유업,2024년 01월 30일,한앤코유업홀딩스 유한회사,"3,789,380",55.75%,최대주주와의 주식매매,-,2024-12-31,2024,Q4
