접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330004245,Y,00124540,대우건설,2011년 01월 06일,케이디비밸류제육호,"210,931,209",50.75 %,-,금호아시아나그룹의 공동보유자(재무적투자자) 등의 주식 인수,2015-12-31,2015,Q4
20170407002473,Y,00124540,대우건설,2011년 01월 06일,케이디비밸류제육호,"210,931,209",50.75 %,-,금호아시아나그룹의 공동보유자(재무적투자자) 등의 주식 인수,2016-12-31,2016,Q4
20180402004388,Y,00124540,대우건설,2011년 01월 06일,케이디비밸류제육호,"210,931,209",50.75 %,-,금호아시아나그룹의 공동보유자(재무적투자자) 등의 주식 인수,2017-12-31,2017,Q4
20190401003410,Y,00124540,대우건설,2011년 01월 06일,케이디비밸류제육호,"210,931,209",50.75 %,금호아시아나그룹의 공동보유자(재무적투자자) 등의 주식 인수,-,2018-12-31,2018,Q4
20210120000065,Y,00124540,대우건설,2019년 07월 08일,"케이디비인베스트먼트
제일호유한회사","210,931,209",50.75 %,한국산업은행 산하 사모투자전문회사 간의 주식이전거래,-,2019-12-31,2019,Q4
20210319001137,Y,00124540,대우건설,2019년 07월 08일,"케이디비인베스트먼트
제일호유한회사","210,931,209",50.75 %,한국산업은행 산하 사모투자전문회사 간의 주식이전거래,-,2020-12-31,2020,Q4
20220321000645,Y,00124540,대우건설,2019년 07월 08일,"케이디비인베스트먼트
제일호유한회사","210,931,209",50.75%,한국산업은행 산하 사모투자전문회사 간의 주식이전거래,-,2021-12-31,2021,Q4
20230320000675,Y,00124540,대우건설,2022년 02월 28일,중흥토건㈜,"168,744,967",40.60%,장외매수,-,2022-12-31,2022,Q4
20240320001313,Y,00124540,대우건설,2022년 02월 28일,중흥토건㈜,"168,744,967",40.60%,장외매수,-,2023-12-31,2023,Q4
20250813000868,Y,00124540,대우건설,2022년 02월 28일,중흥토건㈜,"168,744,967",40.60%,장외매수,-,2024-12-31,2024,Q4
