접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516003090,Y,00131780,SK네트웍스,2015년 08월 03일,舊 SK㈜,-,-,-,SK㈜ 와 SK C&C㈜ 합병으로 인한 최대주주 변경,2015-12-31,2015,Q4
20160516003090,Y,00131780,SK네트웍스,2015년 08월 03일,"SK㈜ 
(舊 SK C&C㈜)","97,142,856",39.14%,-,상동,2015-12-31,2015,Q4
20170331002951,Y,00131780,SK네트웍스,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005134,Y,00131780,SK네트웍스,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003606,Y,00131780,SK네트웍스,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003870,Y,00131780,SK네트웍스,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319000703,Y,00131780,SK네트웍스,-,-,-,-,-,-,2020-12-31,2020,Q4
20220404002305,Y,00131780,SK네트웍스,-,-,-,-,-,-,2021-12-31,2021,Q4
20231114001467,Y,00131780,SK네트웍스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240319000871,Y,00131780,SK네트웍스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318000975,Y,00131780,SK네트웍스,-,-,-,-,-,-,2024-12-31,2024,Q4
