접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20190225001503,Y,00121543,무학,-,-,-,-,-,-,2015-12-31,2015,Q4
20190225001840,Y,00121543,무학,-,-,-,-,-,-,2016-12-31,2016,Q4
20190225002450,Y,00121543,무학,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004891,Y,00121543,무학,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004351,Y,00121543,무학,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319001404,Y,00121543,무학,-,-,-,-,-,-,2020-12-31,2020,Q4
20220318000779,Y,00121543,무학,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000776,Y,00121543,무학,-,-,-,-,-,-,2022-12-31,2022,Q4
20240319000693,Y,00121543,무학,-,-,-,-,-,-,2023-12-31,2023,Q4
20250324000610,Y,00121543,무학,-,-,-,-,-,-,2024-12-31,2024,Q4
