접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003318,Y,00125530,SPC삼립,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001417,Y,00125530,SPC삼립,-,-,-,-,-,-,2016-12-31,2016,Q4
20170330001417,Y,00125530,SPC삼립,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003412,Y,00125530,SPC삼립,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402003412,Y,00125530,SPC삼립,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003336,Y,00125530,SPC삼립,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003345,Y,00125530,SPC삼립,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000643,Y,00125530,SPC삼립,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001271,Y,00125530,SPC삼립,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316001219,Y,00125530,SPC삼립,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321001513,Y,00125530,SPC삼립,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001175,Y,00125530,SPC삼립,-,-,-,-,-,-,2024-12-31,2024,Q4
