code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
12750,S-1_Corporation,경기소비재,2015,Q4,"334,222,085,376","1,037,757,760,071","1,371,979,845,447","313,513,064,382","81,823,080,649","395,336,145,031","18,999,589,000","917,274,847,299","976,643,700,416",1788781584553,169909642280,246791219045,188191653318,188191653318,
12750,S-1_Corporation,경기소비재,2016,Q1,"348,624,533,766","1,029,126,067,142","1,377,750,600,908","315,925,523,235","74,422,917,420","390,348,440,655","18,999,589,000","927,515,173,670","987,402,160,253",431054897418,51616031688,49930400085,37684879893,37684879893,
12750,S-1_Corporation,경기소비재,2016,Q2,"325,370,990,922","1,028,696,712,986","1,354,067,703,908","250,589,176,637","78,429,146,495","329,018,323,132","18,999,589,000","965,341,219,018","1,025,049,380,776",450620857921,52821985208,49690539740,37826045348,37826045348,
12750,S-1_Corporation,경기소비재,2016,Q3,"372,155,887,743","1,023,729,521,147","1,395,885,408,890","251,318,369,194","86,995,085,192","338,313,454,386","18,999,589,000","997,492,387,341","1,057,571,954,504",445746426389,47033962158,42235684236,32151168323,32151168323,
12750,S-1_Corporation,경기소비재,2016,Q4,"409,048,471,893","1,028,679,911,756","1,437,728,383,649","269,860,777,690","71,707,048,150","341,567,825,840","18,999,589,000","1,036,177,280,937","1,096,160,557,809",490879901564,51220078168,41227322251,30802586687,30802586687,
12750,S-1_Corporation,경기소비재,2017,Q1,"450,078,298,839","1,018,572,400,453","1,468,650,699,292","303,062,780,148","72,455,354,833","375,518,134,981","18,999,589,000","1,032,965,877,362","1,093,132,564,311",467386718087,56676292589,52866456812,39051395175,39051395175,
12750,S-1_Corporation,경기소비재,2017,Q2,"452,538,977,971","1,013,383,668,109","1,465,922,646,080","260,625,831,452","74,284,975,399","334,910,806,851","18,999,589,000","1,069,827,226,355","1,131,011,839,229",485922036782,51792472070,48995281885,36861348993,36861348993,
12750,S-1_Corporation,경기소비재,2017,Q3,"450,314,929,835","1,011,186,796,709","1,461,501,726,544","219,884,280,161","69,575,596,512","289,459,876,673","18,999,589,000","1,112,026,476,235","1,172,041,849,871",483518046651,54906820670,55072213784,42199249880,42199249880,
12750,S-1_Corporation,경기소비재,2017,Q4,"546,155,114,332","1,009,882,218,299","1,556,037,332,631","276,032,745,821","78,718,515,911","354,751,261,732","18,999,589,000","1,141,256,941,507","1,201,286,070,899",493158900268,36915554545,31851321928,22832821293,22832821293,
12750,S-1_Corporation,경기소비재,2018,Q1,"647,140,578,447","1,025,072,930,757","1,672,213,509,204","360,517,766,941","96,504,846,692","457,022,613,633","18,999,589,000","1,155,248,885,966","1,215,190,895,571",476458319758,55966887626,61558358141,45778257394,45778257394,
