code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
9540,Hyundai_Heavy_Industries,중공업,2024,Q1,"1,712,155,743,000","10,048,488,387,000","11,760,644,130,000","173,854,545,000","47,544,300,000","221,398,845,000","16,797,168,009,000","11,539,245,285,000",104106367000.0,998724000.0,16506329000.0,13822749000.0,13822749000.0,"353,865,580,000",9646944000.0,,,,,,,,,
10140,Samsung_Heavy Industries,중공업,2024,Q1,"9,696,673,255,247","6,644,185,127,571","16,340,858,382,818","11,860,796,839,878","849,998,884,824","12,710,795,724,702","-2,337,263,753,772","3,630,062,658,116",2321766514281.0,27025956743.0,-66217617699.0,-66217617699.0,-66217617699.0,"880,114,845,000",186609670960.0,,,,,,,,,
10620,Hyundai_Mipo_Dockyard,중공업,2024,Q1,"2,820,329,525,000","1,934,068,410,000","4,754,397,935,000","2,570,211,375,000","227,995,088,000","2,798,206,463,000","1,390,291,123,000","1,956,191,472,000",987722206000.0,-14469354000.0,2735431000.0,1931376000.0,1931376000.0,"199,710,745,000",1931376000.0,,,,,,,,,
12450,Hanwha_Aerospace,중공업,2024,Q1,"6,198,629,739,414","8,313,848,156,997","14,512,477,896,411","8,726,230,333,332","2,714,655,187,929","11,440,885,521,261","2,265,986,214,938","3,071,592,375,150",865174166621.0,2143494587.0,32429332450.0,12124618832.0,12124618832.0,"265,650,000,000",13472618996.0,,,,,,,,,
17800,Hyundai_Elevator,중공업,2024,Q1,"987,790,879,000","1,641,744,179,000","2,629,535,058,000","1,077,306,530,000","395,377,757,000","1,472,684,287,000","457,464,285,000","1,156,850,771,000",481331806000.0,34750366000.0,31544999000.0,24616363000.0,24616363000.0,"212,235,955,000",24412464000.0,,,,,,,,,
34020,Doosan_Heavy_Industries,중공업,2024,Q1,"4,186,297,712,928","9,711,131,386,623","13,897,429,099,551","5,999,839,395,579","1,913,283,631,944","7,913,123,027,523","175,044,466,833","5,984,306,072,028",1429821701013.0,62768083237.0,63599003500.0,49271323193.0,49271323193.0,"3,267,326,780,000",59557270997.0,,,,,,,,,
42660,Daewoo_Shipbuilding_&_Marine_Engineering,중공업,2024,Q1,"9,801,677,720,372","4,632,772,304,334","14,434,450,024,706","8,156,375,434,467","2,192,625,342,272","10,349,000,776,739","-334,450,250,631","4,085,449,247,967",2252955061355.0,45388619373.0,47164807887.0,46337211469.0,46337211469.0,"1,536,794,495,000",44665144634.0,,,,,,,,,
42670,Doosan_Infracore,중공업,2024,Q1,"1,862,436,401,798","2,091,430,466,098","3,953,866,867,896","1,439,742,686,069","660,871,964,047","2,100,614,650,116","1,488,432,750,870","1,853,252,217,780",1050602301254.0,74730268580.0,186710693202.0,169315660218.0,169315660218.0,"199,603,453,000",140721000857.0,,,,,,,,,
64350,Hyundai_Rotem,중공업,2024,Q1,"3,436,679,252,000","1,527,349,403,000","4,964,028,655,000","3,014,229,862,000","286,399,060,000","3,300,628,922,000","338,016,937,000","1,663,399,733,000",755948239000.0,45316512000.0,53014154000.0,54281028000.0,54281028000.0,"545,711,465,000",54281028000.0,,,,,,,,,
82740,Doosan_Engine,중공업,2024,Q1,"750,413,985,517","499,761,502,952","1,250,175,488,469","613,162,883,238","308,196,853,240","921,359,736,478","-136,387,826,585","328,815,751,991",293365118691.0,19427182650.0,18642108106.0,14870489087.0,14870489087.0,"83,447,142,000",15189253882.0,,,,,,,,,
97230,HHI_Heavy_Industries,중공업,2024,Q1,"1,682,650,000,000","1,165,440,000,000","2,848,090,000,000","2,063,119,000,000","429,610,000,000","2,492,729,000,000","-1,516,300,000,000","355,361,000,000",467381000000.0,12463000000.0,11887000000.0,14253000000.0,14253000000.0,"416,371,000,000",13952000000.0,,,,,,,,,
