year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,51600,한전KPS,산업재,2021-01-06,0.0
2021,Q1,1,2,51600,한전KPS,산업재,,
2021,Q1,1,3,51600,한전KPS,산업재,,
2021,Q1,1,4,51600,한전KPS,산업재,2021-01-22,1.0
2021,Q1,2,1,51600,한전KPS,산업재,2021-02-03,0.0
2021,Q1,2,2,51600,한전KPS,산업재,2021-02-09,-1.0
2021,Q1,2,3,51600,한전KPS,산업재,,
2021,Q1,2,4,51600,한전KPS,산업재,2021-02-23,0.0
2021,Q1,3,1,51600,한전KPS,산업재,,
2021,Q1,3,2,51600,한전KPS,산업재,2021-03-09,1.0
2021,Q1,3,3,51600,한전KPS,산업재,2021-03-18,0.0
2021,Q1,3,4,51600,한전KPS,산업재,2021-03-25,1.0
2021,Q2,4,1,51600,한전KPS,산업재,,
2021,Q2,4,2,51600,한전KPS,산업재,2021-04-09,1.0
2021,Q2,4,3,51600,한전KPS,산업재,2021-04-16,1.0
2021,Q2,4,4,51600,한전KPS,산업재,2021-04-29,1.0
2021,Q2,5,1,51600,한전KPS,산업재,,
2021,Q2,5,2,51600,한전KPS,산업재,2021-05-11,0.0
2021,Q2,5,3,51600,한전KPS,산업재,,
2021,Q2,5,4,51600,한전KPS,산업재,,
2021,Q2,6,1,51600,한전KPS,산업재,2021-06-02,1.0
2021,Q2,6,2,51600,한전KPS,산업재,,
2021,Q2,6,3,51600,한전KPS,산업재,,
2021,Q2,6,4,51600,한전KPS,산업재,2021-06-28,0.0
2021,Q3,7,1,51600,한전KPS,산업재,,
2021,Q3,7,2,51600,한전KPS,산업재,,
2021,Q3,7,3,51600,한전KPS,산업재,2021-07-20,1.0
2021,Q3,7,4,51600,한전KPS,산업재,2021-07-22,1.0
2021,Q3,8,1,51600,한전KPS,산업재,2021-08-02,0.0
2021,Q3,8,2,51600,한전KPS,산업재,2021-08-09,0.0
2021,Q3,8,3,51600,한전KPS,산업재,,
2021,Q3,8,4,51600,한전KPS,산업재,,
2021,Q3,9,1,51600,한전KPS,산업재,2021-09-07,0.0
2021,Q3,9,2,51600,한전KPS,산업재,2021-09-08,0.0
2021,Q3,9,3,51600,한전KPS,산업재,,
2021,Q3,9,4,51600,한전KPS,산업재,2021-09-27,0.0
2021,Q4,10,1,51600,한전KPS,산업재,2021-10-06,0.0
2021,Q4,10,2,51600,한전KPS,산업재,2021-10-08,0.0
2021,Q4,10,3,51600,한전KPS,산업재,,
2021,Q4,10,4,51600,한전KPS,산업재,2021-10-22,0.0
2021,Q4,11,1,51600,한전KPS,산업재,2021-11-03,0.0
2021,Q4,11,2,51600,한전KPS,산업재,2021-11-09,0.0
2021,Q4,11,3,51600,한전KPS,산업재,2021-11-17,1.0
2021,Q4,11,4,51600,한전KPS,산업재,2021-11-28,1.0
2021,Q4,12,1,51600,한전KPS,산업재,2021-12-02,0.0
2021,Q4,12,2,51600,한전KPS,산업재,2021-12-10,0.0
2021,Q4,12,3,51600,한전KPS,산업재,2021-12-21,0.0
2021,Q4,12,4,51600,한전KPS,산업재,2021-12-24,0.0
2022,Q1,1,1,51600,한전KPS,산업재,,
2022,Q1,1,2,51600,한전KPS,산업재,2022-01-12,1.0
2022,Q1,1,3,51600,한전KPS,산업재,2022-01-21,0.0
2022,Q1,1,4,51600,한전KPS,산업재,2022-01-24,0.0
2022,Q1,2,1,51600,한전KPS,산업재,2022-02-02,0.0
2022,Q1,2,2,51600,한전KPS,산업재,,
2022,Q1,2,3,51600,한전KPS,산업재,2022-02-21,1.0
2022,Q1,2,4,51600,한전KPS,산업재,,
2022,Q1,3,1,51600,한전KPS,산업재,2022-03-06,0.0
2022,Q1,3,2,51600,한전KPS,산업재,,
2022,Q1,3,3,51600,한전KPS,산업재,2022-03-15,0.0
2022,Q1,3,4,51600,한전KPS,산업재,,
2022,Q2,4,1,51600,한전KPS,산업재,2022-04-06,1.0
2022,Q2,4,2,51600,한전KPS,산업재,2022-04-08,0.0
2022,Q2,4,3,51600,한전KPS,산업재,,
2022,Q2,4,4,51600,한전KPS,산업재,2022-04-25,0.0
2022,Q2,5,1,51600,한전KPS,산업재,2022-05-04,0.0
2022,Q2,5,2,51600,한전KPS,산업재,,
2022,Q2,5,3,51600,한전KPS,산업재,2022-05-18,1.0
2022,Q2,5,4,51600,한전KPS,산업재,2022-05-25,0.0
2022,Q2,6,1,51600,한전KPS,산업재,,
2022,Q2,6,2,51600,한전KPS,산업재,2022-06-09,0.0
2022,Q2,6,3,51600,한전KPS,산업재,,
2022,Q2,6,4,51600,한전KPS,산업재,2022-06-24,1.0
2022,Q3,7,1,51600,한전KPS,산업재,,
2022,Q3,7,2,51600,한전KPS,산업재,2022-07-13,0.0
2022,Q3,7,3,51600,한전KPS,산업재,2022-07-15,1.0
2022,Q3,7,4,51600,한전KPS,산업재,,
2022,Q3,8,1,51600,한전KPS,산업재,2022-08-02,0.0
2022,Q3,8,2,51600,한전KPS,산업재,2022-08-12,-1.0
2022,Q3,8,3,51600,한전KPS,산업재,,
2022,Q3,8,4,51600,한전KPS,산업재,2022-08-29,0.0
2022,Q3,9,1,51600,한전KPS,산업재,2022-09-07,0.0
2022,Q3,9,2,51600,한전KPS,산업재,,
2022,Q3,9,3,51600,한전KPS,산업재,2022-09-19,0.0
2022,Q3,9,4,51600,한전KPS,산업재,2022-09-22,0.0
2022,Q4,10,1,51600,한전KPS,산업재,2022-10-05,0.0
2022,Q4,10,2,51600,한전KPS,산업재,,
2022,Q4,10,3,51600,한전KPS,산업재,2022-10-17,0.0
2022,Q4,10,4,51600,한전KPS,산업재,2022-10-25,0.0
2022,Q4,11,1,51600,한전KPS,산업재,,
2022,Q4,11,2,51600,한전KPS,산업재,,
2022,Q4,11,3,51600,한전KPS,산업재,,
2022,Q4,11,4,51600,한전KPS,산업재,2022-11-25,1.0
2022,Q4,12,1,51600,한전KPS,산업재,2022-12-07,0.0
2022,Q4,12,2,51600,한전KPS,산업재,2022-12-12,0.0
2022,Q4,12,3,51600,한전KPS,산업재,2022-12-19,0.0
2022,Q4,12,4,51600,한전KPS,산업재,2022-12-27,-1.0
2023,Q1,1,1,51600,한전KPS,산업재,,
2023,Q1,1,2,51600,한전KPS,산업재,,
2023,Q1,1,3,51600,한전KPS,산업재,2023-01-21,0.0
2023,Q1,1,4,51600,한전KPS,산업재,,
2023,Q1,2,1,51600,한전KPS,산업재,,
2023,Q1,2,2,51600,한전KPS,산업재,2023-02-13,1.0
2023,Q1,2,3,51600,한전KPS,산업재,,
2023,Q1,2,4,51600,한전KPS,산업재,2023-02-28,1.0
2023,Q1,3,1,51600,한전KPS,산업재,2023-03-02,0.0
2023,Q1,3,2,51600,한전KPS,산업재,2023-03-08,1.0
2023,Q1,3,3,51600,한전KPS,산업재,2023-03-15,0.0
2023,Q1,3,4,51600,한전KPS,산업재,2023-03-31,0.0
2023,Q2,4,1,51600,한전KPS,산업재,2023-04-03,1.0
2023,Q2,4,2,51600,한전KPS,산업재,2023-04-14,0.0
2023,Q2,4,3,51600,한전KPS,산업재,2023-04-16,0.0
2023,Q2,4,4,51600,한전KPS,산업재,2023-04-24,1.0
