code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
005850,에스엘,경기소비재,2015,Q4,2016-03-30,"440,718,397,675","335,570,472,760","776,288,870,435","172,719,220,104","25,216,562,528","197,935,782,632","417,649,276,169","578,353,087,803",593583765596,25808280233,75182374166,51869612309,,
005850,에스엘,경기소비재,2016,Q1,2016-05-16,"438,113,907,278","337,138,029,793","775,251,937,071","162,733,512,917","29,447,542,335","192,181,055,252","422,624,443,280","583,070,881,819",139556335017,5770206066,18331902273,15593210588,,
005850,에스엘,경기소비재,2016,Q2,2016-08-16,"460,225,605,314","334,743,030,456","794,968,635,770","158,950,351,926","30,724,646,330","189,674,998,256","445,328,322,632","605,293,637,514",140573811350,3710845137,28057378856,24490152891,,
005850,에스엘,경기소비재,2016,Q3,2016-11-14,"428,271,039,886","340,520,380,492","768,791,420,378","121,222,240,034","33,218,629,348","154,440,869,382","454,078,975,802","614,350,550,996",151789161928,10111448280,10540243709,8248338508,,
005850,에스엘,경기소비재,2016,Q4,2017-03-31,"447,383,946,313","366,818,931,566","814,202,877,879","158,693,099,274","24,089,160,024","182,782,259,298","470,693,426,647","631,420,618,581",206917679728,12992737419,18761881546,16618508023,"16,932,545,000",
005850,에스엘,경기소비재,2017,Q1,2017-05-15,"458,296,525,894","369,090,805,735","827,387,331,629","153,466,943,563","29,059,736,515","182,526,680,078","483,922,611,670","644,860,651,551",174229562341,10178551113,25752375000,22916882702,,
005850,에스엘,경기소비재,2017,Q2,2017-08-14,"484,623,906,991","442,496,277,902","927,120,184,893","155,639,306,954","28,270,518,492","183,909,825,446","581,885,977,575","743,210,359,447",183088179218,12781671243,101785482236,97523815045,,
005850,에스엘,경기소비재,2017,Q3,2017-11-14,"468,930,455,126","450,272,874,779","919,203,329,905","131,099,969,948","29,458,610,275","160,558,580,223","597,852,184,569","758,644,749,682",191424847496,9774298101,15120545816,14254809038,"16,932,545,000",
005850,에스엘,경기소비재,2017,Q4,2018-04-02,"455,671,557,507","450,997,552,364","906,669,109,871","127,936,764,833","24,363,262,743","152,300,027,576","593,590,286,830","754,369,082,295",172108465730,111948250,203177642,-2619458057,"16,932,545,000",
005850,에스엘,경기소비재,2018,Q1,2018-05-15,"472,257,875,393","457,299,922,504","929,557,797,897","155,959,239,575","30,014,216,685","185,973,456,260","582,608,497,332","743,584,341,637",157626121844,-3221492573,6257801242,5849190600,"16,932,545,000",
005850,에스엘,경기소비재,2018,Q2,2018-08-14,"465,695,233,801","464,492,668,452","930,187,902,253","147,898,565,853","27,030,219,776","174,928,785,629","594,923,018,304","755,259,116,624",174178798592,1135768265,14671433630,13010158302,"16,932,545,000",
005850,에스엘,경기소비재,2018,Q3,2018-11-14,"459,266,419,438","476,322,590,657","935,589,010,095","146,860,543,508","29,864,185,696","176,724,729,204","598,925,382,467","758,864,280,891",170789820275,190391804,7348238711,6134115699,"16,932,545,000",
005850,에스엘,경기소비재,2018,Q4,2019-04-01,"483,000,430,238","466,475,176,109","949,475,606,347","154,755,067,606","35,841,733,436","190,596,801,042","599,763,871,337","758,878,805,305",232544816970,7424927662,748834834,2120473664,"16,932,545,000",
005850,에스엘,경기소비재,2019,Q1,2019-05-15,"519,891,694,137","465,869,334,394","985,761,028,531","189,921,053,384","44,068,493,225","233,989,546,609","592,652,107,386","751,771,481,922",177924694154,-2058792879,11087919671,9648607354,"16,932,545,000",
005850,에스엘,경기소비재,2019,Q2,2019-08-14,"959,349,204,510","535,602,873,112","1,494,952,077,622","315,387,498,980","69,338,955,681","384,726,454,661","622,830,702,584","1,110,225,622,961",430110814349,31150771891,46771800712,41216564179,"24,101,638,500",
005850,에스엘,경기소비재,2019,Q3,2019-11-14,"931,234,888,945","568,158,924,943","1,499,393,813,888","311,315,198,795","70,467,455,003","381,782,653,798","630,619,771,864","1,117,611,160,090",365319609603,-6264086479,3550100585,5799708639,"24,101,638,500",
005850,에스엘,경기소비재,2019,Q4,2020-05-15,"960,594,333,424","582,168,406,191","1,542,762,739,615","344,334,298,500","71,653,087,345","415,987,385,845","639,890,770,183","1,126,775,353,770",433736175880,21484561400,32538001371,25156247607,"24,101,638,500",
