code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
000240,한국타이어월드와이드,경기소비재,2015,Q4,2016-03-30,"462,803,420,793","2,204,129,580,115","2,666,933,000,908","12,788,124,299","87,500,913,886","100,289,038,185","1,255,925,337,803","2,566,643,962,723",223646645298,181560298427,188075605582,172703147138,,
000240,한국타이어월드와이드,경기소비재,2016,Q1,2016-05-16,"540,558,933,910","1,730,501,449,459","2,271,060,383,369","47,373,122,965","58,455,070,440","105,828,193,405","824,685,587,776","2,165,232,189,964",32363934001,22901432719,23786589506,20847929499,,
000240,한국타이어월드와이드,경기소비재,2016,Q2,2016-08-16,"523,603,183,350","1,731,279,155,480","2,254,882,338,830","20,401,757,217","59,706,202,880","80,107,960,097","833,408,421,225","2,174,774,378,733",19284560637,8865320090,11287691525,8722833402,,
000240,한국타이어월드와이드,경기소비재,2016,Q3,2016-11-14,"538,345,720,833","1,729,359,970,510","2,267,705,691,343","21,567,210,709","60,641,546,107","82,208,756,816","843,728,753,660","2,185,496,934,527",,8495527056,13496215474,10320332435,,
000240,한국타이어월드와이드,경기소비재,2016,Q4,2017-03-31,"513,074,619,786","1,756,281,242,693","2,269,355,862,479","15,668,796,849","66,125,486,362","81,794,283,211","847,999,087,380","2,187,561,579,268",,3781823558,6301362455,4867483443,,
000240,한국타이어월드와이드,경기소비재,2017,Q1,2017-05-15,"502,928,532,020","1,785,335,575,925","2,288,264,107,945","41,752,826,897","66,350,089,105","108,102,916,002","840,967,547,609","2,180,161,191,943",31331531892,21558968804,23491754499,20476985429,,
000240,한국타이어월드와이드,경기소비재,2017,Q2,2017-08-14,"474,505,844,596","1,795,040,417,455","2,269,546,262,051","14,641,428,550","66,640,677,720","81,282,106,270","848,978,972,151","2,188,264,155,781",19323785421,8283244095,10452818001,8011424542,,
000240,한국타이어월드와이드,경기소비재,2017,Q3,2017-11-14,"501,624,216,832","1,779,524,502,950","2,281,148,719,782","16,129,327,789","67,565,362,644","83,694,690,433","858,127,734,620","2,197,454,029,349",18774377312,8925629651,11947898939,9148762469,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2017,Q4,2018-04-02,"201,226,919,436","2,087,475,992,635","2,288,702,912,071","22,990,479,147","59,457,045,683","82,447,524,830","867,838,105,896","2,206,255,387,241",17996908104,3657433657,9920989002,7962704869,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2018,Q1,2018-05-15,"241,321,875,393","2,071,674,768,557","2,312,996,643,950","53,237,184,936","58,333,738,814","111,570,923,750","863,984,908,299","2,201,425,720,200",30406799024,25248106567,27234604630,23655327303,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2018,Q2,2018-08-14,"208,581,102,196","2,080,049,537,765","2,288,630,639,961","21,201,319,989","58,456,783,943","79,658,103,932","871,228,794,885","2,208,972,536,029",15055210882,9284620663,9374677402,7243886586,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2018,Q3,2018-11-14,"223,842,075,081","2,075,480,525,755","2,299,322,600,836","19,516,028,296","61,155,927,827","80,671,956,123","880,568,654,653","2,218,650,644,713",15149063269,10060700336,12190913197,9339859768,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2018,Q4,2019-04-01,"212,340,695,210","2,095,651,141,252","2,307,991,836,462","21,245,455,071","60,164,956,966","81,410,412,037","888,309,592,128","2,226,581,424,425",14262576861,9689607441,11567676683,8948575694,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2019,Q1,2019-05-15,"249,053,932,067","2,087,858,321,272","2,336,912,253,339","44,218,879,731","67,663,583,481","111,882,463,212","885,942,929,416","2,225,029,790,127",33925809498,28232670788,28329394883,25141862188,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2019,Q2,2019-08-14,"217,099,678,085","2,098,941,164,908","2,316,040,842,993","13,417,387,309","68,034,167,091","81,451,554,400","894,778,727,420","2,234,589,288,593",15491291317,8830070341,11492014109,8835798004,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2019,Q3,2019-11-14,"208,217,125,497","2,117,338,724,063","2,325,555,849,560","21,093,603,472","61,263,657,207","82,357,260,679","903,955,053,777","2,243,198,588,881",16440459082,10344358160,12201800036,9176326357,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2019,Q4,2020-03-30,"217,280,496,058","2,116,443,352,727","2,333,723,848,785","19,584,589,004","35,303,599,787","54,888,188,791","939,831,403,508","2,278,835,659,994",16793792328,10916824511,12845890491,10041950710,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2020,Q1,2020-05-15,"220,543,151,073","2,137,436,737,247","2,357,979,888,320","48,699,461,939","65,742,853,283","114,442,315,222","904,828,565,912","2,243,537,573,098",32862438814,26979179527,25166217387,23633151707,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2020,Q2,2020-08-14,"196,115,820,690","2,132,959,344,175","2,329,075,164,865","11,112,981,598","70,771,103,884","81,884,085,482","908,016,192,170","2,247,191,079,383",8784608343,2314471084,4530829980,3187626258,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2020,Q3,2020-11-16,"203,266,516,727","2,132,535,563,405","2,335,802,080,132","15,425,310,071","68,962,197,445","84,387,507,516","913,288,371,691","2,251,414,572,616",11613991754,6268162852,6679281118,4042242337,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2020,Q4,2021-03-22,"204,785,174,279","2,109,910,881,041","2,314,696,055,320","19,335,028,464","39,786,973,163","59,122,001,627","917,657,409,316","2,255,574,053,693",10883747993,3214074542,-21080606401,-22285463527,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2021,Q1,2021-05-17,"227,550,515,279","2,115,935,478,952","2,343,485,994,231","57,738,233,046","45,918,106,741","103,656,339,787","902,137,985,225","2,239,829,654,444",38235679731,32629717228,32793234655,30328117409,"46,510,086,500",
000240,한국타이어월드와이드,경기소비재,2021,Q2,2021-08-17,"579,117,612,390","2,323,989,896,335","2,903,107,508,725","179,979,938,657","60,429,484,498","240,409,423,155","914,460,536,037","2,662,698,085,570",176178805886,18770573094,18206721145,12405646763,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2021,Q3,2021-11-15,"608,154,474,987","2,306,565,718,147","2,914,720,193,134","172,471,107,012","62,663,735,201","235,134,842,213","931,432,275,114","2,679,585,350,921",176940047819,19117148949,22899704345,17071973399,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2021,Q4,2022-03-22,"662,801,597,050","2,296,594,158,469","2,959,395,755,519","209,279,307,308","61,148,758,985","270,428,066,293","940,861,946,437","2,688,967,689,226",213534159941,20488351271,17664943805,11676780817,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2022,Q1,2022-05-16,"624,523,891,433","2,410,415,510,830","3,034,939,402,263","292,276,099,356","59,838,292,977","352,114,392,333","935,226,052,934","2,682,825,009,930",255300767242,55684483700,58862309488,51562257580,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2022,Q2,2022-08-16,"562,303,604,068","2,413,958,354,803","2,976,261,958,871","217,972,695,581","57,564,817,443","275,537,513,024","953,597,700,808","2,700,724,445,847",196037885073,17012076198,23887280281,18573367947,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2022,Q3,2022-11-14,"552,915,558,288","2,419,530,498,435","2,972,446,056,723","202,473,291,827","54,431,554,506","256,904,846,333","972,581,267,825","2,715,541,210,390",197288727142,18691604098,27653017353,19197017180,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2022,Q4,2023-03-24,"520,050,515,482","2,451,182,999,604","2,971,233,515,086","186,547,781,863","87,768,645,129","274,316,426,992","948,626,863,653","2,696,917,088,094",180634856553,19555023826,676168793,-30187974811,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2023,Q1,2023-05-15,"575,451,069,647","2,453,345,916,036","3,028,796,985,683","256,711,435,511","87,974,297,666","344,685,733,177","936,267,907,198","2,684,111,252,506",207040171797,45183980341,52644637209,49784096355,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2023,Q2,2023-08-11,"522,967,867,868","2,453,649,989,827","2,976,617,857,695","197,793,177,883","86,693,363,811","284,486,541,694","948,496,540,156","2,692,131,316,001",182461597909,16542062641,15826251144,12325712656,"47,467,620,000",
000240,한국타이어월드와이드,경기소비재,2023,Q3,2023-11-14,"673,360,639,299","2,453,349,861,791","3,126,710,501,090","330,036,058,045","87,384,963,302","417,421,021,347","965,996,349,384","2,709,289,479,743",194969529237,18566645754,23376008319,17851493146,"47,467,620,000",17158163742
000240,한국타이어월드와이드,경기소비재,2023,Q4,2024-03-20,"658,119,484,247","2,461,578,734,276","3,119,698,218,523","409,220,528,036","81,397,565,102","490,618,093,138","883,930,681,891","2,629,080,125,385",244146673580,29910087243,-79343958870,-78211359483,"47,467,620,000",-20001385937
000240,한국타이어월드와이드,경기소비재,2024,Q1,2024-05-16,"726,784,924,337","2,470,676,504,590","3,197,461,428,927","489,873,292,200","82,057,839,964","571,931,132,164","881,631,867,915","2,625,530,296,763",273386157118,69948190700,72630320873,63965659448,"47,467,620,000",62752872178
000240,한국타이어월드와이드,경기소비재,2024,Q2,2024-08-14,"757,007,933,186","2,429,916,481,586","3,186,924,414,772","464,053,726,300","75,804,395,665","539,858,121,965","903,701,799,551","2,647,066,292,807",227779855780,28927952861,30249334170,22068764215,"47,467,620,000",21535996044
000240,한국타이어월드와이드,경기소비재,2024,Q3,2024-11-14,"661,604,187,450","2,431,876,849,964","3,093,481,037,414","375,959,111,348","75,785,019,886","451,744,131,234","896,542,180,310","2,641,736,906,180",237336838254,22809873274,18584238848,12765474467,"47,467,620,000",14561423613
000240,한국타이어월드와이드,경기소비재,2024,Q4,2025-03-18,"738,309,897,488","2,434,746,588,185","3,173,056,485,673","447,394,513,886","95,413,629,585","542,808,143,471","887,799,900,167","2,630,248,342,202",260215155677,19352088784,-2430907647,-4290108079,"47,467,620,000",-11488563978
