code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
007310,오뚜기,생활소비재,2015,Q4,2015-03-31,"535,544,950,476","695,316,688,894","1,230,861,639,370","333,841,083,037","117,459,475,443","451,300,558,480","17,200,000,000","760,251,153,361","779,561,080,890",1829762301090,118672103706,122921667302,94004046732,94004046732,
007310,오뚜기,생활소비재,2016,Q1,2016-05-16,"582,934,472,932","697,277,840,847","1,280,212,313,779","359,953,822,646","122,155,238,023","482,109,060,669","17,200,000,000","778,714,579,633","798,103,253,110",499472351904,31234988784,45902329050,37667133889,37667133889,
007310,오뚜기,생활소비재,2016,Q2,2016-08-12,"600,900,255,579","700,977,767,088","1,301,878,022,667","354,358,731,328","128,360,384,331","482,719,115,659","17,200,000,000","805,471,262,572","819,158,907,008",472704767495,37055162899,38421925070,29188624304,29188624304,
007310,오뚜기,생활소비재,2016,Q3,2016-11-14,"631,797,417,748","704,108,205,397","1,335,905,623,145","362,217,268,667","125,589,489,646","487,806,758,313","17,200,000,000","836,616,377,746","848,098,864,832",505922734549,42149568664,40446277540,30728651787,30728651787,
007310,오뚜기,생활소비재,2016,Q4,2016-03-30,"593,485,694,993","749,262,086,665","1,342,747,781,658","368,915,971,858","105,333,911,353","474,249,883,211","17,200,000,000","856,971,886,347","868,497,898,447",481005050199,15420036772,30349036946,22077115470,22077115470,
007310,오뚜기,생활소비재,2017,Q1,2017-05-15,"604,267,711,806","780,628,204,500","1,384,895,916,306","399,676,713,825","104,862,536,676","504,539,250,501","17,200,000,000","869,128,712,457","880,356,665,805",514291291811,25475273453,32036729138,24640056153,24640056153,
007310,오뚜기,생활소비재,2017,Q2,2017-08-14,"600,607,249,414","801,150,283,668","1,401,757,533,082","388,078,942,644","104,553,948,433","492,632,891,077","17,200,000,000","897,863,381,357","909,124,642,005",492823019575,37575511446,36981776517,28078850205,28078850205,
007310,오뚜기,생활소비재,2017,Q3,2017-11-14,"649,003,730,734","803,240,578,781","1,452,244,309,515","400,574,850,317","103,312,675,779","503,887,526,096","17,200,000,000","937,165,638,189","948,356,783,419",553371750438,40143891245,49747544839,37747046711,37747046711,
007310,오뚜기,생활소비재,2017,Q4,2017-03-31,"595,973,315,377","809,827,811,717","1,405,801,127,094","397,323,635,303","43,089,478,771","440,413,114,074","17,200,000,000","954,196,867,790","965,388,013,020",489705861547,26278726481,23284563217,13702392506,13702392506,
007310,오뚜기,생활소비재,2018,Q1,2018-05-15,"666,862,375,745","830,647,828,796","1,497,510,204,541","480,391,800,684","41,951,807,362","522,343,608,046","17,200,000,000","963,975,451,265","975,166,596,495",548322751800,36039549865,41606650520,31943101016,31943101016,
007310,오뚜기,생활소비재,2018,Q2,2018-08-28,"636,580,962,693","878,036,340,434","1,514,617,303,127","473,570,461,117","40,541,317,377","514,111,778,494","17,200,000,000","989,314,379,403","1,000,505,524,633",513572862107,34165541840,33977924995,26255775770,26255775770,
007310,오뚜기,생활소비재,2018,Q3,2018-11-14,"650,224,965,010","974,683,255,129","1,624,908,220,139","475,239,724,563","69,777,711,962","545,017,436,525","18,026,185,000","1,050,239,598,384","1,079,890,783,614",545491525416,36249573587,69438702935,61882065806,61882065806,
007310,오뚜기,생활소비재,2018,Q4,2018-03-30,"656,668,313,195","997,789,117,976","1,654,457,431,171","406,246,400,529","149,129,733,027","555,376,133,556","18,026,185,000","1,069,686,608,569","1,099,081,297,615",489742436183,29843734953,29295121421,19346041199,19346041199,
007310,오뚜기,생활소비재,2019,Q1,2019-05-15,"694,816,842,110","1,017,555,520,943","1,712,372,363,053","440,704,576,467","155,674,113,672","596,378,690,139","18,026,185,000","1,086,646,551,950","1,115,993,672,914",541050814690,41950664089,48194927072,36807819313,36807819313,
007310,오뚜기,생활소비재,2019,Q2,2019-08-14,"589,749,483,716","1,089,837,800,351","1,679,587,284,067","396,005,630,258","156,529,182,869","552,534,813,127","18,026,185,000","1,097,853,599,451","1,127,052,470,940",513177751035,31580439285,31066203770,23131999824,23131999824,
