code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
161890,한국콜마,생활소비재,2015,Q4,2015-05-27,"174,013,339,067","144,632,237,904","318,645,576,971","99,574,397,585","5,096,775,082","104,671,172,667","84,685,151,394","213,974,404,304",506556490889,54942873416,54907334144,42793783909,42793783909,,
161890,한국콜마,생활소비재,2016,Q1,2016-05-12,"201,994,692,968","147,585,948,671","349,580,641,639","121,059,101,381","5,747,176,981","126,806,278,362","93,485,110,367","222,774,363,277",144536092385,17110527388,16755605240,13019341154,13019341154,,
161890,한국콜마,생활소비재,2016,Q2,2016-08-16,"215,289,760,052","152,409,090,023","367,698,850,075","122,581,749,078","5,760,409,161","128,342,158,239","110,067,438,926","239,356,691,836",166488358302,20943769991,21396927926,16577932111,16577932111,,
161890,한국콜마,생활소비재,2016,Q3,2016-11-11,"197,503,952,349","172,921,912,436","370,425,864,785","115,548,003,373","6,524,205,449","122,072,208,822","119,064,403,053","248,353,655,963",147296416128,14237985063,12080913691,8990771437,8990771437,,
161890,한국콜마,생활소비재,2016,Q4,2016-03-29,"195,958,464,083","196,764,980,070","392,723,444,153","127,701,424,302","4,361,439,472","132,062,863,774","131,371,327,469","260,660,580,379",161267349183,17711320619,19519119627,13651893300,13651893300,,
161890,한국콜마,생활소비재,2017,Q1,2017-05-15,"220,496,471,095","224,704,919,482","445,201,390,577","171,163,539,239","5,558,251,395","176,721,790,634","139,190,347,033","268,479,599,943",169472206703,17712145351,17039383388,13120325209,13120325209,,
161890,한국콜마,생활소비재,2017,Q2,2017-08-14,"297,538,009,362","237,173,227,085","534,711,236,447","145,533,859,113","118,517,131,274","264,050,990,387","141,370,993,150","270,660,246,060",171097319532,15040939272,14273472024,11882775922,11882775922,,
161890,한국콜마,생활소비재,2017,Q3,2017-11-14,"309,953,906,610","242,968,816,783","552,922,723,393","153,836,226,779","117,629,449,185","271,465,675,964","152,167,794,519","281,457,047,429",162549684317,13761082829,13529962172,10803888710,10803888710,"10,550,075,500",
161890,한국콜마,생활소비재,2017,Q4,2017-03-31,"300,291,537,487","242,073,341,566","542,364,879,053","140,794,603,293","104,441,785,056","245,236,388,349","167,739,673,089","297,128,490,704",178505472807,14782098065,11271352282,8371238819,8371238819,"10,552,230,500",
161890,한국콜마,생활소비재,2018,Q1,2018-05-15,"253,329,964,587","298,356,983,732","551,686,948,319","143,691,863,240","105,399,176,550","249,091,039,790","173,197,450,631","302,595,908,529",208423402882,17105102071,15262809660,11782889058,11782889058,"10,552,230,500",
161890,한국콜마,생활소비재,2018,Q2,2018-08-14,"289,453,163,057","620,707,554,136","910,160,717,193","263,241,757,508","326,877,618,902","590,119,376,410","190,642,882,885","320,041,340,783",245866312368,22341982880,22545310172,17404979453,17404979453,"10,552,230,500",
161890,한국콜마,생활소비재,2018,Q3,2018-11-14,"268,534,889,170","617,579,214,672","886,114,103,842","260,623,758,063","198,019,573,959","458,643,332,022","198,072,235,422","427,470,771,820",222024493306,11595324809,9620041664,7426672164,7426672164,"11,173,349,000",
161890,한국콜마,생활소비재,2018,Q4,2018-03-30,"255,765,787,014","625,912,802,558","881,678,589,572","247,525,222,701","192,877,942,971","440,403,165,672","211,877,068,813","441,275,423,900",215408080837,19963947856,19727097894,15500717136,15500717136,"11,173,349,000",
161890,한국콜마,생활소비재,2019,Q1,2019-05-14,"376,459,469,471","626,570,398,479","1,003,029,867,950","261,944,148,863","293,606,419,895","555,550,568,758","218,080,944,105","447,479,299,192",220878022508,18322667644,17717220736,13557217307,13557217307,"11,173,349,000",
161890,한국콜마,생활소비재,2019,Q2,2019-08-14,"308,120,736,654","631,134,385,588","939,255,122,242","358,619,309,194","105,103,491,424","463,722,800,618","233,739,563,409","475,532,321,624",239536910525,21457541390,20194458264,15634775523,15634775523,"11,440,590,000",
