code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
021240,코웨이,경기소비재,2015,Q4,2015-08-21,"658,055,502,063","1,084,301,891,717","1,742,357,393,780","421,636,912,628","51,292,681,462","472,929,594,090","1,199,313,506,430","1,269,427,799,690",2161297916093,462955767511,460768683153,349446385327,349446385327,,
021240,코웨이,경기소비재,2016,Q1,2016-05-16,"780,815,072,752","1,117,136,941,751","1,897,952,014,503","680,846,624,386","59,481,062,359","740,327,686,745","1,083,794,121,302","1,157,624,327,758",577619842073,126923060472,121782118894,92249955063,92249955063,,
021240,코웨이,경기소비재,2016,Q2,2016-08-16,"746,801,502,469","1,125,234,134,970","1,872,035,637,439","655,295,395,364","49,680,724,868","704,976,120,232","1,090,014,551,906","1,167,059,517,207",522973437053,21369778499,18046872096,12279032219,12279032219,,
021240,코웨이,경기소비재,2016,Q3,2016-11-14,"773,863,460,189","1,143,627,607,451","1,917,491,067,640","616,399,400,052","50,724,829,151","667,124,229,203","1,138,622,929,272","1,250,366,838,437",550560686403,116566529469,103961461252,78750806899,78750806899,,
021240,코웨이,경기소비재,2016,Q4,2016-03-30,"777,532,092,161","1,195,117,524,564","1,972,649,616,725","682,260,522,505","42,262,970,584","724,523,493,089","1,233,995,233,337","1,248,126,123,636",553380263648,103831888756,121671744515,92174315369,92174315369,,
021240,코웨이,경기소비재,2017,Q1,2017-05-15,"806,928,477,897","1,200,032,206,864","2,006,960,684,761","908,140,513,187","44,277,728,278","952,418,241,465","1,005,459,780,152","1,054,542,443,296",571911455399,122986091909,102570922710,77523103386,77523103386,,
021240,코웨이,경기소비재,2017,Q2,2017-08-14,"896,536,389,976","1,232,835,560,194","2,129,371,950,170","978,768,675,871","60,123,900,167","1,038,892,576,038","968,449,649,919","1,090,479,374,132",575030784130,125221605406,126829587345,95857802114,95857802114,,
021240,코웨이,경기소비재,2017,Q3,2017-11-14,"870,722,930,203","1,253,010,078,578","2,123,733,008,781","1,027,542,697,368","56,763,439,123","1,084,306,136,491","1,010,267,139,570","1,039,426,872,290",588912143410,126957661494,124961198729,94445674000,94445674000,"40,662,398,000",
021240,코웨이,경기소비재,2017,Q4,2017-03-31,"774,275,232,408","1,376,110,259,237","2,150,385,491,645","1,063,053,207,141","44,204,594,268","1,107,257,801,409","1,013,406,333,531","1,043,127,690,236",584649330937,103245364060,80893331123,54578802518,54578802518,"40,662,398,000",
021240,코웨이,경기소비재,2018,Q1,2018-05-15,"838,256,645,181","1,388,851,214,289","2,227,107,859,470","1,106,474,483,452","55,488,963,610","1,161,963,447,062","933,606,536,928","1,065,144,412,408",571548228898,123095484963,118310352939,88259523293,88259523293,"40,662,398,000",
021240,코웨이,경기소비재,2018,Q2,2018-08-14,"783,520,528,513","1,416,065,019,001","2,199,585,547,514","1,042,448,110,999","66,946,449,400","1,109,394,560,399","962,442,462,299","1,090,190,987,115",595790841018,119885553528,122007977397,91017951138,91017951138,"40,662,398,000",
021240,코웨이,경기소비재,2018,Q3,2018-11-14,"842,122,120,367","1,434,551,344,139","2,276,673,464,506","1,079,134,399,299","67,217,750,555","1,146,352,149,854","1,001,461,679,169","1,130,321,314,652",595444220742,120580747854,115611385090,92120663957,92120663957,"40,662,398,000",
021240,코웨이,경기소비재,2018,Q4,2018-04-02,"897,525,210,730","1,434,355,333,003","2,331,880,543,733","1,150,693,666,202","52,154,010,352","1,202,847,676,554","998,995,251,032","1,129,032,867,179",632715234883,113654177856,89124308942,60879450338,60879450338,"40,662,398,000",
021240,코웨이,경기소비재,2019,Q1,2019-08-14,"1,000,599,284,635","1,458,719,727,890","2,459,319,012,525","1,330,729,020,817","61,442,849,142","1,392,171,869,959","941,804,091,590","1,067,147,142,566",606594563640,122377462263,123111907840,91398280381,91398280381,"40,662,398,000",
021240,코웨이,경기소비재,2019,Q2,2019-08-14,"991,542,851,531","1,498,394,604,456","2,489,937,455,987","1,298,056,335,221","98,406,937,423","1,396,463,272,644","966,415,183,593","1,093,474,183,343",635240170906,110752462924,115544773623,85780439938,85780439938,"40,662,398,000",
021240,코웨이,경기소비재,2019,Q3,2019-11-14,"881,506,173,938","1,731,221,480,703","2,612,727,654,641","1,362,791,312,662","101,803,706,845","1,464,595,019,507","1,020,698,407,621","1,148,132,635,134",650982910001,139159196910,147574946111,109559639992,109559639992,"40,662,398,000",
021240,코웨이,경기소비재,2019,Q4,2019-08-14,"907,437,958,127","1,785,727,213,661","2,693,165,171,788","1,440,436,154,763","169,632,625,245","1,610,068,780,008","955,468,294,707","1,083,096,391,780",638193996066,22370898990,-123910213,-197806917,-197806917,"40,662,398,000",
021240,코웨이,경기소비재,2020,Q1,2020-05-15,"1,012,401,929,068","1,790,850,651,538","2,803,252,580,606","1,426,447,448,775","182,058,446,417","1,608,505,895,192","1,053,203,295,688","1,194,746,685,414",628516704824,115689991585,132648289790,98292382735,98292382735,"40,662,398,000",
021240,코웨이,경기소비재,2020,Q2,2020-08-31,"1,018,855,471,705","1,782,244,367,022","2,801,099,838,727","1,322,884,985,133","188,465,029,402","1,511,350,014,535","1,145,711,753,822","1,289,749,824,192",655380621460,135964426436,124200651783,92032682971,92032682971,"40,662,398,000",
021240,코웨이,경기소비재,2020,Q3,2020-11-16,"940,247,351,406","1,857,475,293,462","2,797,722,644,868","1,300,265,821,985","137,176,079,102","1,437,441,901,087","1,216,095,434,134","1,360,280,743,781",641462271984,124935806311,97105212889,71954962751,71954962751,"40,662,398,000",
021240,코웨이,경기소비재,2020,Q4,2020-03-30,"818,258,698,358","1,892,881,329,337","2,711,140,027,695","1,223,887,014,234","101,278,235,829","1,325,165,250,063","1,242,302,900,813","1,385,974,777,632",667187350518,78911141103,21531138880,18270580187,18270580187,"40,662,398,000",
021240,코웨이,경기소비재,2021,Q1,2021-05-17,"1,048,043,370,457","1,956,590,002,670","3,004,633,373,127","1,058,501,903,815","554,448,732,743","1,612,950,636,558","1,247,897,728,709","1,391,682,736,569",674764777915,112022042125,128538872246,95632920952,95632920952,"40,662,398,000",
021240,코웨이,경기소비재,2021,Q2,2021-08-17,"927,944,488,363","2,069,034,094,752","2,996,978,583,115","949,978,492,364","568,624,005,824","1,518,602,498,188","1,334,572,314,764","1,478,376,084,927",710856229748,122518424969,116781767841,86885635273,86885635273,"40,662,398,000",
021240,코웨이,경기소비재,2021,Q3,2021-11-15,"926,000,055,695","2,159,680,487,687","3,085,680,543,382","939,041,678,761","573,465,033,809","1,512,506,712,570","1,429,351,298,346","1,573,173,830,812",686376600466,104497816428,119164836284,88658638196,88658638196,"40,662,398,000",
021240,코웨이,경기소비재,2021,Q4,2021-03-23,"880,471,243,527","2,360,177,819,849","3,240,649,063,376","1,031,748,009,064","550,038,586,114","1,581,786,595,178","1,515,020,720,433","1,658,862,468,198",742650553428,112663364409,116680450894,75381988818,75381988818,"40,662,398,000",
021240,코웨이,경기소비재,2022,Q1,2022-08-16,"1,216,889,106,755","2,226,328,052,965","3,443,217,159,720","905,620,245,301","847,888,069,821","1,753,508,315,122","1,545,436,908,442","1,689,708,844,598",710084377516,143127398183,168140875705,123684428169,123684428169,"40,662,398,000",
021240,코웨이,경기소비재,2022,Q2,2022-08-16,"1,177,921,952,314","2,281,479,017,117","3,459,400,969,431","803,961,937,958","848,050,407,271","1,652,012,345,229","1,663,116,688,046","1,807,388,624,202",700062332497,123356090394,169435507047,124636758984,124636758984,"40,662,398,000",
