code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
010120,LS산전,산업재,2015,Q4,2015-03-31,"1,096,544,683,262","1,011,380,493,366","2,107,925,176,628","518,885,396,422","614,400,989,627","1,133,286,386,049","850,318,418,327","974,638,790,579",1753118433889,147877294197,104416756828,69452478234,69452478234,,
010120,LS산전,산업재,2016,Q1,2016-05-16,"1,114,189,050,997","1,000,590,119,811","2,114,779,170,808","569,526,558,403","584,871,116,338","1,154,397,674,741","836,013,430,432","960,381,496,067",384552943195,29419186161,18594088292,15311433906,15311433906,,
010120,LS산전,산업재,2016,Q2,2016-08-12,"1,047,861,929,191","1,002,492,046,794","2,050,353,975,985","568,625,930,936","505,011,685,955","1,073,637,616,891","852,298,072,142","976,716,359,094",411287916664,26493610030,20722997182,16674248305,16674248305,,
010120,LS산전,산업재,2016,Q3,2016-11-14,"1,086,399,206,426","995,004,554,376","2,081,403,760,802","477,990,432,614","608,959,705,986","1,086,950,138,600","869,986,311,618","994,453,622,202",,25330450628,23712999257,17867384091,17867384091,,
010120,LS산전,산업재,2016,Q4,2016-03-30,"1,092,398,270,066","1,002,952,836,827","2,095,351,106,893","579,425,747,488","510,886,733,180","1,090,312,480,668","880,580,639,041","1,005,038,626,225",916534282218,16149131773,11855596496,8028656842,8028656842,,
010120,LS산전,산업재,2017,Q1,2017-05-15,"1,082,488,081,553","1,007,938,645,536","2,090,426,727,089","578,094,473,386","513,467,887,145","1,091,562,360,531","874,406,379,374","998,864,366,558",424533714270,33559784536,20771351857,17662899552,17662899552,,
010120,LS산전,산업재,2017,Q2,2017-08-11,"1,162,202,333,568","981,535,792,567","2,143,738,126,135","568,433,870,098","547,410,739,237","1,115,844,609,335","903,431,347,816","1,027,893,516,800",454329705500,38359628166,37696738007,29091189595,29091189595,,
010120,LS산전,산업재,2017,Q3,2017-11-14,"1,166,944,085,170","973,874,925,547","2,140,819,010,717","529,463,154,310","546,639,699,938","1,076,102,854,248","940,255,602,212","1,064,716,156,469",467141372460,53416745751,48750709787,37178705314,37178705314,"150,000,000,000",
010120,LS산전,산업재,2017,Q4,2017-03-31,"1,105,512,826,031","981,399,672,882","2,086,912,498,913","551,779,579,358","454,232,762,779","1,006,012,342,137","956,440,731,469","1,080,900,156,776",461449728314,17724956333,16324453210,10875397177,10875397177,"150,000,000,000",
010120,LS산전,산업재,2018,Q1,2018-05-15,"1,193,566,343,985","970,163,457,990","2,163,729,801,975","625,414,979,181","453,861,268,216","1,079,276,247,397","959,993,971,562","1,084,453,554,578",454720586369,50269022393,48547137108,38637549644,38637549644,"150,000,000,000",
010120,LS산전,산업재,2018,Q2,2018-08-14,"1,180,659,516,048","961,257,126,198","2,141,916,642,246","568,178,338,123","457,488,112,034","1,025,666,450,157","999,328,798,662","1,116,250,192,089",516916347601,55477513046,47218658333,31891948093,31891948093,"150,000,000,000",
010120,LS산전,산업재,2018,Q3,2018-11-14,"1,191,941,045,474","951,686,692,761","2,143,627,738,235","592,759,888,236","409,759,708,127","1,002,519,596,363","1,024,187,830,914","1,141,108,141,872",444966515537,39239145443,32861509394,25245574274,25245574274,"150,000,000,000",
010120,LS산전,산업재,2018,Q4,2018-03-30,"1,188,556,588,845","1,023,231,233,142","2,211,787,821,987","588,574,874,447","404,410,043,907","992,984,918,354","1,101,882,744,752","1,218,802,903,633",488516454588,29820040543,28798441038,23618477003,23618477003,"150,000,000,000",
010120,LS산전,산업재,2019,Q1,2019-05-15,"1,151,737,344,554","1,042,652,531,923","2,194,389,876,477","561,060,064,721","422,443,450,519","983,503,515,240","1,093,966,196,944","1,210,886,361,237",385594400580,28290290014,36450474241,27757379696,27757379696,"150,000,000,000",
010120,LS산전,산업재,2019,Q2,2019-08-14,"1,168,519,228,625","1,035,596,979,000","2,204,116,207,625","644,569,439,957","327,408,333,020","971,977,772,977","1,115,293,819,211","1,232,138,434,648",432251188038,36314403634,31593860844,21477462260,21477462260,"150,000,000,000",
010120,LS산전,산업재,2019,Q3,2019-11-14,"1,179,524,088,843","1,035,827,063,371","2,215,351,152,214","619,215,601,901","330,775,930,772","949,991,532,673","1,148,515,012,226","1,265,359,619,541",421010243502,46274659966,45300127268,33346541629,33346541629,"150,000,000,000",
010120,LS산전,산업재,2019,Q4,2019-04-01,"1,326,666,713,232","1,001,874,489,397","2,328,541,202,629","626,906,481,892","414,254,661,437","1,041,161,143,329","1,170,546,774,418","1,287,380,059,300",571207092223,43803755904,34227221904,26779972650,26779972650,"150,000,000,000",
010120,LS산전,산업재,2020,Q1,2020-05-15,"1,362,719,334,905","1,019,627,844,139","2,382,347,179,044","680,484,831,494","422,174,429,232","1,102,659,260,726","1,162,854,686,977","1,279,687,918,318",509711693149,40641343753,38297022140,27672526328,27672526328,"150,000,000,000",
010120,LS산전,산업재,2020,Q2,2020-08-14,"1,328,997,115,311","1,004,943,860,692","2,333,940,976,003","467,900,254,481","571,420,069,343","1,039,320,323,824","1,177,744,299,383","1,294,620,652,179",469055110881,29760582556,21613657809,14889611725,14889611725,"150,000,000,000",
010120,LS산전,산업재,2020,Q3,2020-11-16,"1,320,725,064,072","1,005,106,197,172","2,325,831,261,244","489,431,915,881","525,446,904,419","1,014,878,820,300","1,194,076,017,984","1,310,952,440,944",408068617179,14940977198,25282665705,16318719573,16318719573,"150,000,000,000",
010120,LS산전,산업재,2020,Q4,2020-03-30,"1,333,308,958,844","1,017,948,033,453","2,351,256,992,297","517,527,399,948","473,643,317,066","991,170,717,014","1,243,209,859,281","1,360,086,275,283",467750630516,27874317010,60013861089,47321914059,47321914059,"150,000,000,000",
010120,LS산전,산업재,2021,Q1,2021-05-17,"1,251,007,922,643","1,065,445,622,214","2,316,453,544,857","508,960,366,531","474,484,528,671","983,444,895,202","1,215,565,608,920","1,333,008,649,655",423011803093,10059505714,8119426138,4977466622,4977466622,"150,000,000,000",
010120,LS산전,산업재,2021,Q2,2021-08-17,"1,431,180,286,794","1,082,362,027,308","2,513,542,314,102","625,054,207,801","526,285,349,549","1,151,339,557,350","1,244,782,750,771","1,362,202,756,752",458049021539,37635072174,34449209830,29485359741,29485359741,"150,000,000,000",
010120,LS산전,산업재,2021,Q3,2021-11-15,"1,396,381,699,898","1,058,216,021,228","2,454,597,721,126","563,101,836,633","530,380,061,915","1,093,481,898,548","1,243,659,463,108","1,361,115,822,578",461759495320,28640732084,-893627941,-817202517,-817202517,"150,000,000,000",
010120,LS산전,산업재,2021,Q4,2021-03-19,"1,402,443,234,815","1,076,950,524,698","2,479,393,759,513","620,804,815,861","452,627,724,153","1,073,432,540,014","1,288,224,796,172","1,405,961,219,499",534627552323,38319205141,44369277207,37366720554,37366720554,"150,000,000,000",
010120,LS산전,산업재,2022,Q1,2022-05-16,"1,500,292,399,846","1,078,504,686,818","2,578,797,086,664","605,890,752,136","571,750,064,268","1,177,640,816,404","1,282,259,398,672","1,401,156,270,260",479306232487,31039518727,31394449239,23926997196,23926997196,"150,000,000,000",
