code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
096770,SK이노베이션,에너지_화학,2015,Q4,2015-03-31,"1,348,655,958,000","13,125,533,694,000","14,474,189,652,000","244,395,064,000","1,233,265,366,000","1,477,660,430,000","6,806,449,252,000","12,996,529,222,000",1667199695000,384714884000,290984960000,-5617027000,-5617027000,,
096770,SK이노베이션,에너지_화학,2016,Q1,2016-05-16,"1,383,278,856,000","13,013,105,561,000","14,396,384,417,000","592,173,943,000","1,207,169,228,000","1,799,343,171,000","6,412,481,617,000","12,597,041,246,000",398238582000,149294519000,67685169000,56645385000,56645385000,,
096770,SK이노베이션,에너지_화학,2016,Q2,2016-08-16,"930,742,709,000","12,866,966,493,000","13,797,709,202,000","166,998,446,000","1,158,124,806,000","1,325,123,252,000","6,287,294,633,000","12,472,585,950,000",271895296000,-20921021000,-125703223000,-124116840000,-124116840000,,
096770,SK이노베이션,에너지_화학,2016,Q3,2016-11-14,"953,481,002,000","12,849,316,947,000","13,802,797,949,000","213,306,442,000","1,154,776,331,000","1,368,082,773,000","6,250,610,924,000","12,434,715,176,000",272918555000,-8673222000,-21114277000,-37562795000,-37562795000,,
096770,SK이노베이션,에너지_화학,2016,Q4,2016-05-16,"861,116,049,000","12,700,721,692,000","13,561,837,741,000","208,608,312,000","1,142,467,348,000","1,351,075,660,000","6,018,326,398,000","12,210,762,081,000",256662501000,-51538248000,-267854281000,-239164959000,-239164959000,,
096770,SK이노베이션,에너지_화학,2017,Q1,2017-05-15,"1,411,985,902,000","12,636,726,037,000","14,048,711,939,000","741,591,922,000","1,138,246,203,000","1,879,838,125,000","5,972,608,130,000","12,168,873,814,000",888881849000,592813988000,588896509000,555149764000,555149764000,,
096770,SK이노베이션,에너지_화학,2017,Q2,2017-08-14,"672,290,429,000","12,758,892,114,000","13,431,182,543,000","212,333,764,000","1,128,194,134,000","1,340,527,898,000","5,899,798,079,000","12,090,654,645,000",286791798000,-46619064000,-50764920000,-73625076000,-73625076000,,
096770,SK이노베이션,에너지_화학,2017,Q3,2017-11-14,"1,607,921,912,000","13,127,281,547,000","14,735,203,459,000","735,205,361,000","747,923,491,000","1,483,128,852,000","7,050,602,895,000","13,252,074,607,000",1579682013000,1234851342000,1329674067000,1298153378000,1298153378000,"468,569,950,000",
096770,SK이노베이션,에너지_화학,2017,Q4,2017-03-31,"1,588,906,972,000","13,206,283,048,000","14,795,190,020,000","879,937,784,000","828,277,997,000","1,708,215,781,000","6,874,224,488,000","13,086,974,239,000",347987128000,-71877372000,-126485391000,-179673154000,-179673154000,"468,569,950,000",
096770,SK이노베이션,에너지_화학,2018,Q1,2018-05-15,"2,701,403,352,000","13,358,278,719,000","16,059,682,071,000","1,188,395,114,000","824,145,274,000","2,012,540,388,000","7,839,832,323,000","14,047,141,683,000",1891201021000,1568892875000,1579674367000,1568293210000,1568293210000,"468,569,950,000",
096770,SK이노베이션,에너지_화학,2018,Q2,2018-08-14,"1,302,543,226,000","13,781,353,258,000","15,083,896,484,000","675,178,399,000","1,154,294,578,000","1,829,472,977,000","7,759,904,205,000","13,254,423,507,000",338036546000,-44788250000,-40929081000,-78608294000,-78608294000,"468,569,950,000",
096770,SK이노베이션,에너지_화학,2018,Q3,2018-11-14,"1,144,566,767,000","14,194,877,109,000","15,339,443,876,000","432,618,161,000","2,131,421,458,000","2,564,039,619,000","7,547,102,999,000","12,775,404,257,000",389126745000,-35642234000,-45687854000,-69687882000,-69687882000,"468,569,950,000",
