code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
000880,한화,에너지_화학,2015,Q4,2015-05-08,"1,931,292,000,000","5,657,007,000,000","7,588,299,000,000","2,846,880,000,000","2,071,218,000,000","4,918,098,000,000","1,976,824,000,000","2,670,201,000,000",5098919000000,165876000000,41009000000,36189000000,36189000000,,
000880,한화,에너지_화학,2016,Q1,2016-05-16,"1,998,124,000,000","5,692,862,000,000","7,690,986,000,000","2,827,866,000,000","2,153,404,000,000","4,981,270,000,000","2,016,327,000,000","2,709,716,000,000",1160606000000,62081000000,88130000000,74307000000,74307000000,,
000880,한화,에너지_화학,2016,Q2,2016-08-17,"1,963,013,000,000","5,757,197,000,000","7,720,210,000,000","3,092,961,000,000","1,854,157,000,000","4,947,118,000,000","2,072,437,000,000","2,773,092,000,000",1324202000000,65403000000,67775000000,56137000000,56137000000,,
000880,한화,에너지_화학,2016,Q3,2016-11-14,"1,836,104,000,000","5,793,572,000,000","7,629,676,000,000","3,081,182,000,000","1,758,120,000,000","4,839,302,000,000","2,096,948,000,000","2,790,374,000,000",1251331000000,45818000000,37915000000,24511000000,24511000000,,
000880,한화,에너지_화학,2016,Q4,2016-03-30,"2,024,048,000,000","5,745,162,000,000","7,769,210,000,000","3,203,499,000,000","1,455,994,000,000","4,659,493,000,000","2,040,880,000,000","3,109,717,000,000",1365712000000,50888000000,-65963000000,-48680000000,-48680000000,,
000880,한화,에너지_화학,2017,Q1,2017-05-15,"1,897,210,000,000","5,766,761,000,000","7,663,971,000,000","3,178,738,000,000","1,348,088,000,000","4,526,826,000,000","2,068,300,000,000","3,137,145,000,000",1128201000000,58262000000,97504000000,84460000000,84460000000,,
000880,한화,에너지_화학,2017,Q2,2017-08-11,"1,680,548,000,000","5,762,516,000,000","7,443,064,000,000","2,719,239,000,000","1,512,492,000,000","4,231,731,000,000","2,142,411,000,000","3,211,333,000,000",1124020000000,77598000000,103325000000,74111000000,74111000000,,
000880,한화,에너지_화학,2017,Q3,2017-11-14,"1,858,665,000,000","5,768,344,000,000","7,627,009,000,000","2,797,832,000,000","1,570,960,000,000","4,368,792,000,000","2,189,296,000,000","3,258,217,000,000",1148586000000,80476000000,57419000000,46886000000,46886000000,"489,550,000,000",
000880,한화,에너지_화학,2017,Q4,2017-04-19,"1,724,207,000,000","5,755,138,000,000","7,479,345,000,000","2,655,612,000,000","1,609,350,000,000","4,264,962,000,000","2,145,459,000,000","3,214,383,000,000",1239158000000,42764000000,-19579000000,-45115000000,-45115000000,"489,550,000,000",
000880,한화,에너지_화학,2018,Q1,2018-05-15,"1,956,209,000,000","5,745,981,000,000","7,702,190,000,000","2,835,047,000,000","1,623,957,000,000","4,459,004,000,000","2,173,681,000,000","3,243,186,000,000",1145505000000,73438000000,120349000000,104651000000,104651000000,"489,550,000,000",
