code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
005180,빙그레,생활소비재,2015,Q4,2016-03-30,"318,003,229,085","298,348,380,102","616,351,609,187","72,333,557,478","27,122,106,786","99,455,664,264","27,428,846,442","516,895,944,923",795438210434,30928007608,31668900251,24314997440,,
005180,빙그레,생활소비재,2016,Q1,2016-05-13,"328,433,973,230","295,536,543,507","623,970,516,737","86,661,072,048","29,832,908,629","116,493,980,677","4,949,628,996","507,476,536,060",166664413982,1794128728,3036381978,2392400616,,
005180,빙그레,생활소비재,2016,Q2,2016-08-12,"365,014,890,677","288,462,382,013","653,477,272,690","118,459,919,276","25,400,099,021","143,860,018,297","14,562,079,077","509,617,254,393",230045287230,12049275043,12666041687,9647388111,,
005180,빙그레,생활소비재,2016,Q3,2016-11-14,"370,093,099,287","284,458,534,966","654,551,634,253","106,988,217,218","25,047,192,895","132,035,410,113","33,423,063,063","522,516,224,140",246133978905,24482545187,24804232717,18886535044,,
005180,빙그레,생활소비재,2016,Q4,2017-03-31,"340,884,761,728","281,233,247,635","622,118,009,363","82,981,078,597","18,910,033,558","101,891,112,155","31,756,067,524","520,226,897,208",161296264644,-2709095583,-4938635857,-3386400485,,
005180,빙그레,생활소비재,2017,Q1,2017-05-12,"354,151,054,311","283,199,433,665","637,350,487,976","100,217,221,363","21,630,287,259","121,847,508,622","5,570,766,430","515,502,979,354",173059187167,2853224859,4261572719,3365863049,,
005180,빙그레,생활소비재,2017,Q2,2017-08-14,"384,312,389,655","283,482,527,466","667,794,917,121","133,033,813,015","17,943,750,476","150,977,563,491","7,687,655,708","516,817,353,630",240846284002,10653058526,11740817914,2179853179,,
005180,빙그레,생활소비재,2017,Q3,2017-11-14,"405,310,025,831","279,421,420,219","684,731,446,050","137,549,622,517","18,407,028,997","155,956,651,514","22,787,105,874","528,774,794,536",262481663790,19121996871,19859735163,15164625143,"49,756,205,000",
005180,빙그레,생활소비재,2017,Q4,2018-04-02,"355,056,895,467","277,172,412,234","632,229,307,701","93,174,725,619","12,953,310,577","106,128,036,196","29,266,937,946","526,101,271,505",164932918759,-1677709830,9015821564,7162731314,"49,756,205,000",
005180,빙그레,생활소비재,2018,Q1,2018-05-15,"366,515,881,106","278,214,564,210","644,730,445,316","112,462,074,290","15,853,518,980","128,315,593,270","4,834,927,950","516,414,852,046",166865206077,2060525020,3261993841,3048659370,"49,756,205,000",
005180,빙그레,생활소비재,2018,Q2,2018-08-14,"417,139,826,462","278,435,380,878","695,575,207,340","144,361,991,306","15,884,056,191","160,246,047,497","21,848,013,121","535,329,159,843",236591519804,20101931356,22298109866,17169117214,"49,756,205,000",
