code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
000210,대림산업,건설,2015,Q4,2016-03-30,"6,517,169,983,839","3,732,997,930,990","10,250,167,914,829","4,341,088,146,490","1,322,734,115,064","5,663,822,261,554","3,843,215,477,127","4,586,345,653,275",8135324528905,424682854183,254823503807,127070759288,,
000210,대림산업,건설,2016,Q1,2016-05-16,"6,802,820,198,339","3,733,854,031,899","10,536,674,230,238","4,400,415,810,411","1,511,820,951,845","5,912,236,762,256","3,886,003,437,492","4,624,437,467,982",1927981565892,58879564152,111015241885,54557960365,,
000210,대림산업,건설,2016,Q2,2016-08-16,"6,863,746,401,289","3,729,401,495,294","10,593,147,896,583","4,340,576,700,206","1,610,418,073,651","5,950,994,773,857","3,899,291,816,280","4,642,153,122,726",2210545189087,118725388861,39228444158,13288378788,,
000210,대림산업,건설,2016,Q3,2016-11-14,"6,626,780,990,732","3,741,791,847,369","10,368,572,838,101","4,128,767,069,289","1,613,577,138,244","5,742,344,207,533","3,919,757,669,345","4,626,228,630,568",2172712123842,107509630215,41989706354,20465853065,,
000210,대림산업,건설,2016,Q4,2017-03-31,"5,914,347,672,085","4,659,840,438,529","10,574,188,110,614","4,371,517,058,114","1,587,489,077,455","5,959,006,135,569","3,860,602,384,825","4,615,181,975,045",2342782598670,39592116929,-105989189259,-50770745647,,
000210,대림산업,건설,2017,Q1,2017-05-15,"6,324,562,773,464","4,634,897,609,656","10,959,460,383,120","4,748,485,307,414","1,507,843,252,252","6,256,328,559,666","3,982,012,768,858","4,703,131,823,454",2313566920120,76152753274,162716763825,133180384033,,
000210,대림산업,건설,2017,Q2,2017-08-14,"6,474,139,990,761","4,809,265,846,559","11,283,405,837,320","4,853,383,712,751","1,716,130,571,563","6,569,514,284,314","3,985,856,456,022","4,713,891,553,006",2905198494889,133639240590,93375208589,3843687164,,
000210,대림산업,건설,2017,Q3,2017-11-14,"6,311,999,326,645","5,224,723,880,367","11,536,723,207,012","4,909,399,308,356","1,794,391,881,332","6,703,791,189,688","4,096,866,227,459","4,832,932,017,324",3068449544543,160020509995,147682809436,111009771437,"218,500,000,000",
000210,대림산업,건설,2017,Q4,2018-03-27,"5,613,462,902,949","5,024,250,431,431","10,637,713,334,380","4,347,875,618,738","1,642,151,331,932","5,990,026,950,670","3,953,341,765,335","4,647,686,383,710",2940783462605,-14177818043,-239522540574,-145028038755,"218,500,000,000",
000210,대림산업,건설,2018,Q1,2018-05-15,"5,789,781,796,928","5,110,673,756,752","10,900,455,553,680","4,686,508,120,286","1,550,321,952,416","6,236,830,072,702","3,987,068,913,081","4,663,625,480,978",2485984429167,182116119920,355113838841,275999932767,"218,500,000,000",
